run_label,frame,datasets,random_mode,prior_config,model,offset_group,component_type,prior_sigma_mag,residual_offset_mag,projection_add_mag,pull_sigma
joint_des_pantheon_union31_HD_dataset+survey_tight_FR_BETAfree_H0fixed675,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,tight,FR_BETAfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_64,survey,0.01,-0.009200896551464678,0.009200896551464678,-0.9200896551464678
joint_des_pantheon_union31_HD_dataset+survey_tight_FR_BETAfree_H0fixed675,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,tight,FR_BETAfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_OTHER,survey,0.01,-0.009672797166000046,0.009672797166000046,-0.9672797166000046
joint_des_pantheon_union31_HD_dataset+survey_tight_FR_BETAfree_H0fixed675,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,tight,FR_BETAfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_18,survey,0.01,-0.0006820075807819759,0.0006820075807819759,-0.06820075807819759
joint_des_pantheon_union31_HD_dataset+survey_tight_FR_BETAfree_H0fixed675,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,tight,FR_BETAfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_15,survey,0.01,0.013435985801340283,-0.013435985801340283,1.3435985801340282
joint_des_pantheon_union31_HD_dataset+survey_tight_FR_BETAfree_H0fixed675,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,tight,FR_BETAfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_1,survey,0.01,-0.0024870701730893147,0.0024870701730893147,-0.24870701730893147
joint_des_pantheon_union31_HD_dataset+survey_tight_FR_BETAfree_H0fixed675,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,tight,FR_BETAfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_10,survey,0.01,-0.0002695422316178614,0.0002695422316178614,-0.02695422316178614
joint_des_pantheon_union31_HD_dataset+survey_tight_FR_BETAfree_H0fixed675,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,tight,FR_BETAfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_4,survey,0.01,0.005947144708902358,-0.005947144708902358,0.5947144708902359
joint_des_pantheon_union31_HD_dataset+survey_tight_FR_BETAfree_H0fixed675,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,tight,FR_BETAfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_100,survey,0.01,0.0014037628053526052,-0.0014037628053526052,0.14037628053526052
joint_des_pantheon_union31_HD_dataset+survey_tight_FR_BETAfree_H0fixed675,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,tight,FR_BETAfree_H0fixed675,DES_Dovekie_raw:DATASET,dataset,0.02,-0.012649793952017093,0.012649793952017093,-0.6324896976008546
joint_des_pantheon_union31_HD_dataset+survey_tight_FR_BETAfree_H0fixed675,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,tight,FR_BETAfree_H0fixed675,DES_Dovekie_raw:IDSURVEY_150,survey,0.01,-0.0050960197074246425,0.0050960197074246425,-0.5096019707424643
joint_des_pantheon_union31_HD_dataset+survey_tight_FR_BETAfree_H0fixed675,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,tight,FR_BETAfree_H0fixed675,DES_Dovekie_raw:IDSURVEY_63,survey,0.01,-0.0033624589394284058,0.0033624589394284058,-0.33624589394284055
joint_des_pantheon_union31_HD_dataset+survey_tight_FR_BETAfree_H0fixed675,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,tight,FR_BETAfree_H0fixed675,DES_Dovekie_raw:IDSURVEY_64,survey,0.01,-0.001759917897217824,0.001759917897217824,-0.1759917897217824
joint_des_pantheon_union31_HD_dataset+survey_tight_FR_BETAfree_H0fixed675,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,tight,FR_BETAfree_H0fixed675,DES_Dovekie_raw:IDSURVEY_65,survey,0.01,-0.003809219957902109,0.003809219957902109,-0.3809219957902109
joint_des_pantheon_union31_HD_dataset+survey_tight_FR_BETAfree_H0fixed675,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,tight,FR_BETAfree_H0fixed675,DES_Dovekie_raw:IDSURVEY_OTHER,survey,0.01,-0.002074930377370914,0.002074930377370914,-0.2074930377370914
joint_des_pantheon_union31_HD_dataset+survey_tight_FR_BETAfree_H0fixed675,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,tight,FR_BETAfree_H0fixed675,DES_Dovekie_raw:IDSURVEY_10,survey,0.01,0.012940098391339647,-0.012940098391339647,1.2940098391339647
joint_des_pantheon_union31_HD_dataset+survey_tight_FR_BETAfree_H0fixed675,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,tight,FR_BETAfree_H0fixed675,Union3p1_UNITY1p8:DATASET,dataset,0.02,-0.027773412813027268,0.027773412813027268,-1.3886706406513634
joint_des_pantheon_union31_HD_dataset+survey_tight_FR_BETA05_H0free,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,tight,FR_BETA05_H0free,PantheonPlusSH0ES:DATASET,dataset,0.02,-0.07127926919403188,0.07127926919403188,-3.563963459701594
joint_des_pantheon_union31_HD_dataset+survey_tight_FR_BETA05_H0free,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,tight,FR_BETA05_H0free,PantheonPlusSH0ES:IDSURVEY_56,survey,0.01,-0.0022729084677037504,0.0022729084677037504,-0.22729084677037503
joint_des_pantheon_union31_HD_dataset+survey_tight_FR_BETA05_H0free,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,tight,FR_BETA05_H0free,PantheonPlusSH0ES:IDSURVEY_57,survey,0.01,-0.0033405950712899445,0.0033405950712899445,-0.33405950712899446
joint_des_pantheon_union31_HD_dataset+survey_tight_FR_BETA05_H0free,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,tight,FR_BETA05_H0free,PantheonPlusSH0ES:IDSURVEY_62,survey,0.01,-0.00222577688508593,0.00222577688508593,-0.222577688508593
joint_des_pantheon_union31_HD_dataset+survey_tight_FR_BETA05_H0free,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,tight,FR_BETA05_H0free,PantheonPlusSH0ES:IDSURVEY_51,survey,0.01,-0.0009037716622815831,0.0009037716622815831,-0.0903771662281583
joint_des_pantheon_union31_HD_dataset+survey_tight_FR_BETA05_H0free,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,tight,FR_BETA05_H0free,PantheonPlusSH0ES:IDSURVEY_65,survey,0.01,-0.0035180745466646276,0.0035180745466646276,-0.35180745466646274
joint_des_pantheon_union31_HD_dataset+survey_tight_FR_BETA05_H0free,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,tight,FR_BETA05_H0free,PantheonPlusSH0ES:IDSURVEY_150,survey,0.01,-0.014527097082417069,0.014527097082417069,-1.4527097082417069
joint_des_pantheon_union31_HD_dataset+survey_tight_FR_BETA05_H0free,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,tight,FR_BETA05_H0free,PantheonPlusSH0ES:IDSURVEY_5,survey,0.01,-0.0018590358084923059,0.0018590358084923059,-0.1859035808492306
joint_des_pantheon_union31_HD_dataset+survey_tight_FR_BETA05_H0free,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,tight,FR_BETA05_H0free,PantheonPlusSH0ES:IDSURVEY_50,survey,0.01,-0.0012226662538855904,0.0012226662538855904,-0.12226662538855904
joint_des_pantheon_union31_HD_dataset+survey_tight_FR_BETA05_H0free,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,tight,FR_BETA05_H0free,PantheonPlusSH0ES:IDSURVEY_66,survey,0.01,0.0014918005470667226,-0.0014918005470667226,0.14918005470667225
joint_des_pantheon_union31_HD_dataset+survey_tight_FR_BETA05_H0free,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,tight,FR_BETA05_H0free,PantheonPlusSH0ES:IDSURVEY_63,survey,0.01,0.00038577231485399134,-0.00038577231485399134,0.038577231485399134
joint_des_pantheon_union31_HD_dataset+survey_tight_FR_BETA05_H0free,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,tight,FR_BETA05_H0free,PantheonPlusSH0ES:IDSURVEY_64,survey,0.01,-0.009215969542155387,0.009215969542155387,-0.9215969542155388
joint_des_pantheon_union31_HD_dataset+survey_tight_FR_BETA05_H0free,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,tight,FR_BETA05_H0free,PantheonPlusSH0ES:IDSURVEY_OTHER,survey,0.01,-0.009159729945845256,0.009159729945845256,-0.9159729945845256
joint_des_pantheon_union31_HD_dataset+survey_tight_FR_BETA05_H0free,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,tight,FR_BETA05_H0free,PantheonPlusSH0ES:IDSURVEY_18,survey,0.01,-0.0006761411329244036,0.0006761411329244036,-0.06761411329244035
joint_des_pantheon_union31_HD_dataset+survey_tight_FR_BETA05_H0free,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,tight,FR_BETA05_H0free,PantheonPlusSH0ES:IDSURVEY_15,survey,0.01,0.016278582495181708,-0.016278582495181708,1.6278582495181708
joint_des_pantheon_union31_HD_dataset+survey_tight_FR_BETA05_H0free,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,tight,FR_BETA05_H0free,PantheonPlusSH0ES:IDSURVEY_1,survey,0.01,-0.000872839440477521,0.000872839440477521,-0.0872839440477521
joint_des_pantheon_union31_HD_dataset+survey_tight_FR_BETA05_H0free,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,tight,FR_BETA05_H0free,PantheonPlusSH0ES:IDSURVEY_10,survey,0.01,0.002955272915062354,-0.002955272915062354,0.2955272915062354
joint_des_pantheon_union31_HD_dataset+survey_tight_FR_BETA05_H0free,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,tight,FR_BETA05_H0free,PantheonPlusSH0ES:IDSURVEY_4,survey,0.01,0.008827341155366424,-0.008827341155366424,0.8827341155366424
joint_des_pantheon_union31_HD_dataset+survey_tight_FR_BETA05_H0free,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,tight,FR_BETA05_H0free,PantheonPlusSH0ES:IDSURVEY_100,survey,0.01,0.0020360191131833707,-0.0020360191131833707,0.20360191131833708
joint_des_pantheon_union31_HD_dataset+survey_tight_FR_BETA05_H0free,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,tight,FR_BETA05_H0free,DES_Dovekie_raw:DATASET,dataset,0.02,0.03699178273232148,-0.03699178273232148,1.8495891366160742
joint_des_pantheon_union31_HD_dataset+survey_tight_FR_BETA05_H0free,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,tight,FR_BETA05_H0free,DES_Dovekie_raw:IDSURVEY_150,survey,0.01,-0.004089855557800925,0.004089855557800925,-0.4089855557800925
joint_des_pantheon_union31_HD_dataset+survey_tight_FR_BETA05_H0free,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,tight,FR_BETA05_H0free,DES_Dovekie_raw:IDSURVEY_63,survey,0.01,-0.003209686638291858,0.003209686638291858,-0.32096866382918576
joint_des_pantheon_union31_HD_dataset+survey_tight_FR_BETA05_H0free,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,tight,FR_BETA05_H0free,DES_Dovekie_raw:IDSURVEY_64,survey,0.01,-0.0013460462958249965,0.0013460462958249965,-0.13460462958249964
joint_des_pantheon_union31_HD_dataset+survey_tight_FR_BETA05_H0free,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,tight,FR_BETA05_H0free,DES_Dovekie_raw:IDSURVEY_65,survey,0.01,-0.0034810928577344714,0.0034810928577344714,-0.34810928577344713
joint_des_pantheon_union31_HD_dataset+survey_tight_FR_BETA05_H0free,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,tight,FR_BETA05_H0free,DES_Dovekie_raw:IDSURVEY_OTHER,survey,0.01,-0.001913939161366914,0.001913939161366914,-0.1913939161366914
joint_des_pantheon_union31_HD_dataset+survey_tight_FR_BETA05_H0free,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,tight,FR_BETA05_H0free,DES_Dovekie_raw:IDSURVEY_10,survey,0.01,0.02328856619409935,-0.02328856619409935,2.328856619409935
joint_des_pantheon_union31_HD_dataset+survey_tight_FR_BETA05_H0free,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,tight,FR_BETA05_H0free,Union3p1_UNITY1p8:DATASET,dataset,0.02,0.034287480462063896,-0.034287480462063896,1.7143740231031948
joint_des_pantheon_union31_HD_dataset+survey_tight_FR_BETAfree_H0free,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,tight,FR_BETAfree_H0free,PantheonPlusSH0ES:DATASET,dataset,0.02,-0.062003637411623166,0.062003637411623166,-3.1001818705811583
joint_des_pantheon_union31_HD_dataset+survey_tight_FR_BETAfree_H0free,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,tight,FR_BETAfree_H0free,PantheonPlusSH0ES:IDSURVEY_56,survey,0.01,-0.001617068761047941,0.001617068761047941,-0.1617068761047941
joint_des_pantheon_union31_HD_dataset+survey_tight_FR_BETAfree_H0free,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,tight,FR_BETAfree_H0free,PantheonPlusSH0ES:IDSURVEY_57,survey,0.01,-0.001571119675382697,0.001571119675382697,-0.1571119675382697
joint_des_pantheon_union31_HD_dataset+survey_tight_FR_BETAfree_H0free,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,tight,FR_BETAfree_H0free,PantheonPlusSH0ES:IDSURVEY_62,survey,0.01,-0.001707288512278963,0.001707288512278963,-0.1707288512278963
joint_des_pantheon_union31_HD_dataset+survey_tight_FR_BETAfree_H0free,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,tight,FR_BETAfree_H0free,PantheonPlusSH0ES:IDSURVEY_51,survey,0.01,-0.00028924577699758654,0.00028924577699758654,-0.028924577699758654
joint_des_pantheon_union31_HD_dataset+survey_tight_FR_BETAfree_H0free,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,tight,FR_BETAfree_H0free,PantheonPlusSH0ES:IDSURVEY_65,survey,0.01,-0.002498421713038481,0.002498421713038481,-0.2498421713038481
joint_des_pantheon_union31_HD_dataset+survey_tight_FR_BETAfree_H0free,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,tight,FR_BETAfree_H0free,PantheonPlusSH0ES:IDSURVEY_150,survey,0.01,-0.012221331249843759,0.012221331249843759,-1.2221331249843759
joint_des_pantheon_union31_HD_dataset+survey_tight_FR_BETAfree_H0free,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,tight,FR_BETAfree_H0free,PantheonPlusSH0ES:IDSURVEY_5,survey,0.01,-0.0003116147197862857,0.0003116147197862857,-0.031161471978628567
joint_des_pantheon_union31_HD_dataset+survey_tight_FR_BETAfree_H0free,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,tight,FR_BETAfree_H0free,PantheonPlusSH0ES:IDSURVEY_50,survey,0.01,-0.00035397080718857325,0.00035397080718857325,-0.035397080718857325
joint_des_pantheon_union31_HD_dataset+survey_tight_FR_BETAfree_H0free,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,tight,FR_BETAfree_H0free,PantheonPlusSH0ES:IDSURVEY_66,survey,0.01,0.0019274929784116053,-0.0019274929784116053,0.19274929784116052
joint_des_pantheon_union31_HD_dataset+survey_tight_FR_BETAfree_H0free,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,tight,FR_BETAfree_H0free,PantheonPlusSH0ES:IDSURVEY_63,survey,0.01,0.0012730294027357997,-0.0012730294027357997,0.12730294027357997
joint_des_pantheon_union31_HD_dataset+survey_tight_FR_BETAfree_H0free,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,tight,FR_BETAfree_H0free,PantheonPlusSH0ES:IDSURVEY_64,survey,0.01,-0.00749608371707052,0.00749608371707052,-0.749608371707052
joint_des_pantheon_union31_HD_dataset+survey_tight_FR_BETAfree_H0free,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,tight,FR_BETAfree_H0free,PantheonPlusSH0ES:IDSURVEY_OTHER,survey,0.01,-0.009798446283912937,0.009798446283912937,-0.9798446283912937
joint_des_pantheon_union31_HD_dataset+survey_tight_FR_BETAfree_H0free,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,tight,FR_BETAfree_H0free,PantheonPlusSH0ES:IDSURVEY_18,survey,0.01,-0.0002113928487796231,0.0002113928487796231,-0.02113928487796231
joint_des_pantheon_union31_HD_dataset+survey_tight_FR_BETAfree_H0free,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,tight,FR_BETAfree_H0free,PantheonPlusSH0ES:IDSURVEY_15,survey,0.01,0.01438473730612836,-0.01438473730612836,1.438473730612836
joint_des_pantheon_union31_HD_dataset+survey_tight_FR_BETAfree_H0free,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,tight,FR_BETAfree_H0free,PantheonPlusSH0ES:IDSURVEY_1,survey,0.01,0.0007199392418260012,-0.0007199392418260012,0.07199392418260012
joint_des_pantheon_union31_HD_dataset+survey_tight_FR_BETAfree_H0free,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,tight,FR_BETAfree_H0free,PantheonPlusSH0ES:IDSURVEY_10,survey,0.01,-0.0007049369115028487,0.0007049369115028487,-0.07049369115028487
joint_des_pantheon_union31_HD_dataset+survey_tight_FR_BETAfree_H0free,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,tight,FR_BETAfree_H0free,PantheonPlusSH0ES:IDSURVEY_4,survey,0.01,0.004087332742898459,-0.004087332742898459,0.40873327428984585
joint_des_pantheon_union31_HD_dataset+survey_tight_FR_BETAfree_H0free,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,tight,FR_BETAfree_H0free,PantheonPlusSH0ES:IDSURVEY_100,survey,0.01,0.0008874799519231237,-0.0008874799519231237,0.08874799519231237
joint_des_pantheon_union31_HD_dataset+survey_tight_FR_BETAfree_H0free,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,tight,FR_BETAfree_H0free,DES_Dovekie_raw:DATASET,dataset,0.02,0.039679352266915935,-0.039679352266915935,1.9839676133457966
joint_des_pantheon_union31_HD_dataset+survey_tight_FR_BETAfree_H0free,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,tight,FR_BETAfree_H0free,DES_Dovekie_raw:IDSURVEY_150,survey,0.01,-7.721604019964717e-06,7.721604019964717e-06,-0.0007721604019964717
joint_des_pantheon_union31_HD_dataset+survey_tight_FR_BETAfree_H0free,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,tight,FR_BETAfree_H0free,DES_Dovekie_raw:IDSURVEY_63,survey,0.01,-0.002377786420641138,0.002377786420641138,-0.2377786420641138
joint_des_pantheon_union31_HD_dataset+survey_tight_FR_BETAfree_H0free,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,tight,FR_BETAfree_H0free,DES_Dovekie_raw:IDSURVEY_64,survey,0.01,0.0009234465740556065,-0.0009234465740556065,0.09234465740556065
joint_des_pantheon_union31_HD_dataset+survey_tight_FR_BETAfree_H0free,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,tight,FR_BETAfree_H0free,DES_Dovekie_raw:IDSURVEY_65,survey,0.01,-0.002024246251923498,0.002024246251923498,-0.2024246251923498
joint_des_pantheon_union31_HD_dataset+survey_tight_FR_BETAfree_H0free,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,tight,FR_BETAfree_H0free,DES_Dovekie_raw:IDSURVEY_OTHER,survey,0.01,-0.0012354294734141923,0.0012354294734141923,-0.12354294734141923
joint_des_pantheon_union31_HD_dataset+survey_tight_FR_BETAfree_H0free,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,tight,FR_BETAfree_H0free,DES_Dovekie_raw:IDSURVEY_10,survey,0.01,0.014641575242672284,-0.014641575242672284,1.4641575242672284
joint_des_pantheon_union31_HD_dataset+survey_tight_FR_BETAfree_H0free,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,tight,FR_BETAfree_H0free,Union3p1_UNITY1p8:DATASET,dataset,0.02,0.022323092416833324,-0.022323092416833324,1.1161546208416662
joint_des_pantheon_union31_HD_dataset+survey_moderate_FR_BETA05_H0fixed675,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,moderate,FR_BETA05_H0fixed675,PantheonPlusSH0ES:DATASET,dataset,0.05,-0.12800165450867082,0.12800165450867082,-2.560033090173416
joint_des_pantheon_union31_HD_dataset+survey_moderate_FR_BETA05_H0fixed675,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,moderate,FR_BETA05_H0fixed675,PantheonPlusSH0ES:IDSURVEY_56,survey,0.02,-0.006802698822602033,0.006802698822602033,-0.3401349411301016
joint_des_pantheon_union31_HD_dataset+survey_moderate_FR_BETA05_H0fixed675,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,moderate,FR_BETA05_H0fixed675,PantheonPlusSH0ES:IDSURVEY_57,survey,0.02,-0.006747586436604669,0.006747586436604669,-0.33737932183023345
joint_des_pantheon_union31_HD_dataset+survey_moderate_FR_BETA05_H0fixed675,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,moderate,FR_BETA05_H0fixed675,PantheonPlusSH0ES:IDSURVEY_62,survey,0.02,-0.00681956198049816,0.00681956198049816,-0.340978099024908
joint_des_pantheon_union31_HD_dataset+survey_moderate_FR_BETA05_H0fixed675,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,moderate,FR_BETA05_H0fixed675,PantheonPlusSH0ES:IDSURVEY_51,survey,0.02,-0.002298976642445036,0.002298976642445036,-0.11494883212225179
joint_des_pantheon_union31_HD_dataset+survey_moderate_FR_BETA05_H0fixed675,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,moderate,FR_BETA05_H0fixed675,PantheonPlusSH0ES:IDSURVEY_65,survey,0.02,-0.009041584386819158,0.009041584386819158,-0.4520792193409579
joint_des_pantheon_union31_HD_dataset+survey_moderate_FR_BETA05_H0fixed675,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,moderate,FR_BETA05_H0fixed675,PantheonPlusSH0ES:IDSURVEY_150,survey,0.02,-0.023822069882571573,0.023822069882571573,-1.1911034941285785
joint_des_pantheon_union31_HD_dataset+survey_moderate_FR_BETA05_H0fixed675,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,moderate,FR_BETA05_H0fixed675,PantheonPlusSH0ES:IDSURVEY_5,survey,0.02,-0.004154061094134867,0.004154061094134867,-0.20770305470674336
joint_des_pantheon_union31_HD_dataset+survey_moderate_FR_BETA05_H0fixed675,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,moderate,FR_BETA05_H0fixed675,PantheonPlusSH0ES:IDSURVEY_50,survey,0.02,-0.0017363221873520907,0.0017363221873520907,-0.08681610936760453
joint_des_pantheon_union31_HD_dataset+survey_moderate_FR_BETA05_H0fixed675,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,moderate,FR_BETA05_H0fixed675,PantheonPlusSH0ES:IDSURVEY_66,survey,0.02,0.006632393165351245,-0.006632393165351245,0.33161965826756223
joint_des_pantheon_union31_HD_dataset+survey_moderate_FR_BETA05_H0fixed675,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,moderate,FR_BETA05_H0fixed675,PantheonPlusSH0ES:IDSURVEY_63,survey,0.02,0.0018308627902107882,-0.0018308627902107882,0.09154313951053941
joint_des_pantheon_union31_HD_dataset+survey_moderate_FR_BETA05_H0fixed675,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,moderate,FR_BETA05_H0fixed675,PantheonPlusSH0ES:IDSURVEY_64,survey,0.02,-0.020111874168740364,0.020111874168740364,-1.0055937084370181
