scenario,model,galaxy,N_points,success,message,profile_objective,data_objective,prior_objective,logd,distance_pull,distance_multiplier,logeta_disk,disk_ml_multiplier,logeta_bulge,bulge_ml_multiplier,delta_inc_deg,inclination_pull,trial_inclination_deg,logeta_gas,gas_multiplier
disk_bulge_decoupled,PLAMB_OPTICAL_DEPTH_KAPPA_P,UGC08699,41,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,24.798853060164436,24.43679170102581,0.36206135913862525,0.18071317113291843,0.25869565125157445,1.1980714885176038,0.1323161429609098,1.141469129660835,0.0306358982173266,1.0311100065395309,0.0,0.0,73.0,0.0,1.0
distance_published_frame,RAR,UGC06787,71,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,301.39760929041665,271.64377056978174,29.75383872063489,0.9990610328638498,4.0,2.715730649079565,-0.9271542051027329,0.39567812848008604,-0.9271542051027329,0.39567812848008604,0.0,0.0,66.0,0.0,1.0
distance_published_frame,PLAMB_OPTICAL_DEPTH_KAPPA_P,UGC06787,71,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,295.7720803347426,266.0101358868328,29.761944447909787,0.9990610328638498,4.0,2.715730649079565,-0.9274273707381951,0.39557005757398217,-0.9274273707381951,0.39557005757398217,0.0,0.0,66.0,0.0,1.0
distance_published_frame,RAR,UGC03580,47,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,97.64703612047424,80.71849264834816,16.928543472126083,0.24206618113274475,0.9636096056630415,1.2738784967483932,-1.0,0.36787944117144233,-1.0,0.36787944117144233,0.0,0.0,63.0,0.0,1.0
distance_published_frame,PLAMB_OPTICAL_DEPTH_KAPPA_P,UGC03580,47,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,94.94100040606382,78.02939506259165,16.91160534347217,0.23984818107008937,0.9547802592597788,1.2710561652855146,-1.0,0.36787944117144233,-1.0,0.36787944117144233,0.0,0.0,63.0,0.0,1.0
distance_published_frame,RAR,UGC02487,17,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,38.98650546943289,31.67507019435802,7.3114352750748735,0.050632389052999306,0.33641327726560116,1.0519361189634462,0.6707393952737107,1.9556828088022313,0.6707393952737107,1.9556828088022313,0.0,0.0,36.0,0.0,1.0
distance_published_frame,PLAMB_OPTICAL_DEPTH_KAPPA_P,UGC02487,17,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,39.51773774846246,32.33200840818837,7.185729340274089,0.04960448629439359,0.32958365412909585,1.0508553864640024,0.6650706708315385,1.944627944954756,0.6650706708315385,1.944627944954756,0.0,0.0,36.0,0.0,1.0
distance_published_frame,RAR,NGC5985,33,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,423.5319836967402,407.2674850410709,16.264498655669314,-0.12824971903821922,-0.5142943278603337,0.879633690436398,1.0,2.718281828459045,1.0,2.718281828459045,0.0,0.0,60.0,0.0,1.0
distance_published_frame,PLAMB_OPTICAL_DEPTH_KAPPA_P,NGC5985,33,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,419.8422725515407,403.5447303277084,16.297542223832306,-0.13602508004364827,-0.5454743108821047,0.8728207418319089,1.0,2.718281828459045,1.0,2.718281828459045,0.0,0.0,60.0,0.0,1.0
distance_published_frame,RAR,UGC09133,68,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,197.8201341175576,193.55715377662412,4.262980340933458,-0.2217033354947858,-1.1104614435747604,0.8011530027426355,0.43516201891273476,1.5452133924651994,0.43516201891273476,1.5452133924651994,0.0,0.0,53.0,0.0,1.0
distance_published_frame,PLAMB_OPTICAL_DEPTH_KAPPA_P,UGC09133,68,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,209.96046814689984,205.7930895861245,4.167378560775358,-0.22351933078094033,-1.119557349788745,0.7996994329036241,0.42675885325536594,1.5322831120836264,0.42675885325536594,1.5322831120836264,0.0,0.0,53.0,0.0,1.0
distance_published_frame,RAR,NGC2903,34,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,217.6368439970684,201.7440711107081,15.892772886360316,0.5769902384571821,1.9233007948572738,1.7806709624189303,-0.8729865025754154,0.41770221586410783,-0.8729865025754154,0.41770221586410783,0.0,0.0,66.0,0.0,1.0
distance_published_frame,PLAMB_OPTICAL_DEPTH_KAPPA_P,NGC2903,34,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,223.85484150453257,207.54761904947782,16.30722245505475,0.5775020291297197,1.9250067637657324,1.7815825264534428,-0.8874673027255331,0.41169713765777294,-0.8874673027255331,0.41169713765777294,0.0,0.0,66.0,0.0,1.0
distance_published_frame,RAR,NGC3521,41,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,18.71239489638041,16.542598701422577,2.169796194957832,0.2747473306637014,0.919806280917609,1.3161980699570865,-0.2876361200091129,0.7500344651238733,-0.2876361200091129,0.7500344651238733,0.0,0.0,75.0,0.0,1.0
distance_published_frame,PLAMB_OPTICAL_DEPTH_KAPPA_P,NGC3521,41,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18.459373123572462,15.764779636586274,2.6945934869861876,0.29230757569311056,0.9785949273204136,1.3395149565260374,-0.3294830662576741,0.7192954654400272,-0.3294830662576741,0.7192954654400272,0.0,0.0,75.0,0.0,1.0
distance_published_frame,RAR,NGC4559,32,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,10.59187140964179,10.196777192267945,0.3950942173738447,-0.17388477674886424,-0.5796159224962141,0.840393724977171,-0.06079658695329217,0.9410146349631052,-0.06079658695329217,0.9410146349631052,0.0,0.0,67.0,0.0,1.0
distance_published_frame,PLAMB_OPTICAL_DEPTH_KAPPA_P,NGC4559,32,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,10.587489525476508,10.173704967802557,0.4137845576739515,-0.1744045076500566,-0.581348358833522,0.8399570598731356,-0.06883796343385044,0.9334779253818415,-0.06883796343385044,0.9334779253818415,0.0,0.0,67.0,0.0,1.0
distance_published_frame,RAR,NGC5033,22,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,97.41855772664417,97.1698116679849,0.24874605865926586,0.14907114712272126,0.4979610659205795,1.1607555706903707,0.00698585842303108,1.0070103164522564,0.00698585842303108,1.0070103164522564,0.0,0.0,66.0,0.0,1.0
distance_published_frame,PLAMB_OPTICAL_DEPTH_KAPPA_P,NGC5033,22,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,103.01940850847437,102.77124435970318,0.24816414877119858,0.14912983349156522,0.4981571033654412,1.1608236932188423,-0.0004775679108578645,0.9995225461065458,-0.0004775679108578645,0.9995225461065458,0.0,0.0,66.0,0.0,1.0
distance_published_frame,RAR,NGC6195,23,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,107.73920176246922,88.27166778049244,19.46753398197679,-0.40062597809076683,-4.0,0.6699005716775956,0.4655328923648138,1.592862787178728,0.4655328923648138,1.592862787178728,0.0,0.0,62.0,0.0,1.0
distance_published_frame,PLAMB_OPTICAL_DEPTH_KAPPA_P,NGC6195,23,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,106.07345313623127,86.68382127616846,19.389631860062806,-0.40062597809076683,-4.0,0.6699005716775956,0.4602738220384964,1.5845077987533553,0.4602738220384964,1.5845077987533553,0.0,0.0,62.0,0.0,1.0
distance_published_frame,RAR,NGC6674,15,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,65.64872503368807,56.58815036712839,9.060574666559678,-0.19911623020211236,-0.9994853908184465,0.8194546424188061,0.709824081203407,2.033633472823797,0.709824081203407,2.033633472823797,0.0,0.0,54.0,0.0,1.0
distance_published_frame,PLAMB_OPTICAL_DEPTH_KAPPA_P,NGC6674,15,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,63.248902209854755,53.809028100154585,9.439874109700172,-0.21205754254125062,-1.0644457037364738,0.8089181490212934,0.7205392708545253,2.055541405378661,0.7205392708545253,2.055541405378661,0.0,0.0,54.0,0.0,1.0
distance_published_frame,RAR,UGC02885,19,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,39.271007219093605,36.270415086875985,3.0005921322176206,-0.06586285968647339,-0.6586285968647337,0.9362592543753767,0.40053093697690917,1.4926169728418028,0.40053093697690917,1.4926169728418028,0.0,0.0,64.0,0.0,1.0
distance_published_frame,PLAMB_OPTICAL_DEPTH_KAPPA_P,UGC02885,19,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,38.697779658978305,35.7872836041923,2.9104960547860115,-0.06613209476982607,-0.6613209476982606,0.9360072144675005,0.39315635081045414,1.4816500284030643,0.39315635081045414,1.4816500284030643,0.0,0.0,64.0,0.0,1.0
distance_published_frame,RAR,UGC02916,43,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,227.44329027879064,224.85872788315135,2.5845623956392902,0.19587913526582343,1.3071934128964136,1.2163798790186116,-0.23396150550351186,0.7913922795565645,-0.23396150550351186,0.7913922795565645,0.0,0.0,50.0,0.0,1.0
distance_published_frame,PLAMB_OPTICAL_DEPTH_KAPPA_P,UGC02916,43,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,229.6332188317758,226.60467676665365,3.0285420651221493,0.21265970829544842,1.4191780533186047,1.236963651146926,-0.2518029634085157,0.7773978988115242,-0.2518029634085157,0.7773978988115242,0.0,0.0,50.0,0.0,1.0
distance_published_frame,RAR,UGC03205,48,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,174.70410956013873,168.3845016405267,6.319607919612023,-0.16713579532214765,-0.8356789766107382,0.8460847091901291,0.5927293104604565,1.808918785044688,0.5927293104604565,1.808918785044688,0.0,0.0,67.0,0.0,1.0
distance_published_frame,PLAMB_OPTICAL_DEPTH_KAPPA_P,UGC03205,48,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,173.768838052336,167.81297924800685,5.955858804329141,-0.16140791571058008,-0.8070395785529003,0.8509448865128937,0.5757899966013161,1.7785350086852645,0.5757899966013161,1.7785350086852645,0.0,0.0,67.0,0.0,1.0
distance_published_frame,RAR,UGC03546,30,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13.772638325803417,11.035379592195053,2.7372587336083636,0.24571598102432102,0.9794512021386129,1.278536393372336,-0.3333479859918901,0.7165208115620696,-0.3333479859918901,0.7165208115620696,0.0,0.0,55.0,0.0,1.0
distance_published_frame,PLAMB_OPTICAL_DEPTH_KAPPA_P,UGC03546,30,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,14.366984289177779,11.427580893751047,2.939403395426732,0.2512566680986911,1.0015369964489493,1.2856400247675501,-0.3478799218274487,0.7061836683678223,-0.3478799218274487,0.7061836683678223,0.0,0.0,55.0,0.0,1.0
distance_published_frame,RAR,UGC05253,73,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,138.41746397548542,138.07555138468408,0.3419125908013381,0.11578680109398796,0.46355205333082594,1.1227564761622462,0.08910390165914216,1.093194235120509,0.08910390165914216,1.093194235120509,0.0,0.0,37.0,0.0,1.0
distance_published_frame,PLAMB_OPTICAL_DEPTH_KAPPA_P,UGC05253,73,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,140.3705457428346,140.03466510431508,0.33588063851951744,0.1255010117183244,0.5024428615995854,1.1337163159615178,0.07221141242349494,1.074882563572191,0.07221141242349494,1.074882563572191,0.0,0.0,37.0,0.0,1.0
distance_published_frame,RAR,UGC06786,45,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,54.21798666531176,35.77825715646295,18.439729508848814,0.851779827792198,3.4094465784578416,2.343814728367895,-0.65265819622003,0.5206599194069771,-0.65265819622003,0.5206599194069771,0.0,0.0,64.0,0.0,1.0
distance_published_frame,PLAMB_OPTICAL_DEPTH_KAPPA_P,UGC06786,45,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,54.30270711124557,36.71571211938304,17.58699499186252,0.8362859496052834,3.3474287327096723,2.3077798295165586,-0.631551456300882,0.5317661487487393,-0.631551456300882,0.5317661487487393,0.0,0.0,64.0,0.0,1.0
distance_published_frame,RAR,UGC08699,41,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,26.150864246305513,25.31807556429732,0.8327886820081917,0.22645740755644633,0.9062908469417862,1.254149191417658,0.026722629405771855,1.027082880661879,0.026722629405771855,1.027082880661879,0.0,0.0,73.0,0.0,1.0
distance_published_frame,PLAMB_OPTICAL_DEPTH_KAPPA_P,UGC08699,41,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,26.205495423714233,25.34306784195047,0.8624275817637599,0.23158548745962845,0.9268136107091036,1.260597087214055,0.014671640944595546,1.0147797977672812,0.014671640944595546,1.0147797977672812,0.0,0.0,73.0,0.0,1.0
distance_floor_10pct,RAR,UGC06787,71,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,282.7634029084677,252.87234042223423,29.891062486233444,1.0469651642672597,3.727071569776122,2.8489917628448986,-1.0,0.36787944117144233,-1.0,0.36787944117144233,0.0,0.0,66.0,0.0,1.0
distance_floor_10pct,PLAMB_OPTICAL_DEPTH_KAPPA_P,UGC06787,71,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,279.740602351588,249.8752555315967,29.865346819991274,1.0461031127579419,3.7236201229437027,2.846536843481203,-1.0,0.36787944117144233,-1.0,0.36787944117144233,0.0,0.0,66.0,0.0,1.0
distance_floor_10pct,RAR,UGC03580,47,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,96.96950351481777,80.71676440634263,16.252739108475144,0.24236224672265214,0.5027316465820945,1.2742557041733173,-1.0,0.36787944117144233,-1.0,0.36787944117144233,0.0,0.0,63.0,0.0,1.0
distance_floor_10pct,PLAMB_OPTICAL_DEPTH_KAPPA_P,UGC03580,47,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,94.27162719130045,78.02768785991152,16.243939331388926,0.24014420832720917,0.4939021475848503,1.2714324882539492,-1.0,0.36787944117144233,-1.0,0.36787944117144233,0.0,0.0,63.0,0.0,1.0
distance_floor_10pct,RAR,UGC02487,17,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,38.97377093033464,32.23330033536208,6.7404705949725585,0.06792349913677899,-0.3199108887705649,1.0702834277407274,0.644114101800808,1.90429926649839,0.644114101800808,1.90429926649839,0.0,0.0,36.0,0.0,1.0
distance_floor_10pct,PLAMB_OPTICAL_DEPTH_KAPPA_P,UGC02487,17,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,39.521636290262656,32.850132796696776,6.671503493565879,0.0657060641127256,-0.3346440387861504,1.067912773140041,0.6402888440418303,1.897028745627536,0.6402888440418303,1.897028745627536,0.0,0.0,36.0,0.0,1.0
distance_floor_10pct,RAR,NGC5985,33,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,424.2272164470457,407.2680926114052,16.95912383564047,-0.12814828025955657,-0.9793486792968416,0.8797229239294182,1.0,2.718281828459045,1.0,2.718281828459045,0.0,0.0,60.0,0.0,1.0
distance_floor_10pct,PLAMB_OPTICAL_DEPTH_KAPPA_P,NGC5985,33,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,420.5665314476417,403.54536321731933,17.021168230322335,-0.13592364779888033,-1.0105286885201905,0.872909278489193,1.0,2.718281828459045,1.0,2.718281828459045,0.0,0.0,60.0,0.0,1.0
distance_floor_10pct,RAR,UGC09133,68,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,199.4468030135008,193.5863333979745,5.860469615526309,-0.22083448742230447,-1.6874886149426176,0.8018493854664166,0.43393920872955777,1.5433250445745248,0.43393920872955777,1.5433250445745248,0.0,0.0,53.0,0.0,1.0
distance_floor_10pct,PLAMB_OPTICAL_DEPTH_KAPPA_P,UGC09133,68,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,211.59783666057078,205.82052304486533,5.777313615705442,-0.2226927814579476,-1.6967963859457074,0.8003606971746089,0.4256021939812919,1.5305118072071142,0.4256021939812919,1.5305118072071142,0.0,0.0,53.0,0.0,1.0
distance_floor_10pct,RAR,NGC2903,34,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,216.2958444241117,201.63729585067847,14.658548573433219,0.5788649853747201,1.5426427137398868,1.784012401014055,-0.8760280400470373,0.4164336890364408,-0.8760280400470373,0.4164336890364408,0.0,0.0,66.0,0.0,1.0
distance_floor_10pct,PLAMB_OPTICAL_DEPTH_KAPPA_P,NGC2903,34,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,222.5126469208795,207.4452059661068,15.067440954772685,0.5792798806785778,1.5440256980860794,1.7847527329507618,-0.8903449331025617,0.41051412841632884,-0.8903449331025617,0.41051412841632884,0.0,0.0,66.0,0.0,1.0
distance_floor_10pct,RAR,NGC3521,41,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18.134217174880554,16.36062589736267,1.7735912775178826,0.28574128207597815,0.5680226753647069,1.330748122320059,-0.301137584605173,0.7399759564428856,-0.301137584605173,0.7399759564428856,0.0,0.0,75.0,0.0,1.0
distance_floor_10pct,PLAMB_OPTICAL_DEPTH_KAPPA_P,NGC3521,41,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,17.83604261100465,15.569155189049475,2.266887421955176,0.30288993495195093,0.6254333828190505,1.3537654539822774,-0.3423923649859448,0.7100695436178233,-0.3423923649859448,0.7100695436178233,0.0,0.0,75.0,0.0,1.0
distance_floor_10pct,RAR,NGC4559,32,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,11.18450722166307,10.200218064494756,0.9842891571683146,-0.16956862240716689,-0.9521359788664029,0.8440288332027839,-0.06969856298573854,0.9326749202800367,-0.06969856298573854,0.9326749202800367,0.0,0.0,67.0,0.0,1.0
distance_floor_10pct,PLAMB_OPTICAL_DEPTH_KAPPA_P,NGC4559,32,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,11.181460656325106,10.174894554500845,1.0065661018242604,-0.17008411842344884,-0.9538542989206761,0.8435938518268564,-0.07775284490567128,0.9251930644669822,-0.07775284490567128,0.9251930644669822,0.0,0.0,67.0,0.0,1.0
distance_floor_10pct,RAR,NGC5033,22,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,97.17994562322373,97.16599240045551,0.013953222768223156,0.15122998927706544,0.11744207297482745,1.1632641656031935,0.0031680264321662086,1.0031730499313622,0.0031680264321662086,1.0031730499313622,0.0,0.0,66.0,0.0,1.0
distance_floor_10pct,PLAMB_OPTICAL_DEPTH_KAPPA_P,NGC5033,22,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,102.78074518616205,102.76669116511215,0.01405402104990607,0.15121087968343683,0.11737823880036594,1.1632419363101032,-0.00415609571916915,0.9958525288942676,-0.00415609571916915,0.9958525288942676,0.0,0.0,66.0,0.0,1.0
distance_floor_10pct,RAR,NGC6195,23,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,123.77864747144503,106.16217899665895,17.616468474786075,-0.2845538068380128,-4.0,0.7523498728071458,0.31785103377860774,1.3741715408377448,0.31785103377860774,1.3741715408377448,0.0,0.0,62.0,0.0,1.0
distance_floor_10pct,PLAMB_OPTICAL_DEPTH_KAPPA_P,NGC6195,23,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,122.07328101338908,104.49676759744347,17.576513415945616,-0.2845538068380128,-4.0,0.7523498728071458,0.31389821359256104,1.3687504092698441,0.31389821359256104,1.3687504092698441,0.0,0.0,62.0,0.0,1.0
distance_floor_10pct,RAR,NGC6674,15,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,67.12050903943303,57.14450942627965,9.975999613153387,-0.18806625428271298,-1.5266556262172464,0.8285598097782233,0.6912543947460937,1.9962180087511143,0.6912543947460937,1.9962180087511143,0.0,0.0,54.0,0.0,1.0
distance_floor_10pct,PLAMB_OPTICAL_DEPTH_KAPPA_P,NGC6674,15,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,64.79808694352622,54.348918599812094,10.449168343714124,-0.2015869554521233,-1.5945242438519336,0.8174324942574847,0.7029696285883615,2.0197416932108543,0.7029696285883615,2.0197416932108543,0.0,0.0,54.0,0.0,1.0
distance_floor_10pct,RAR,UGC02885,19,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,41.72778601145554,37.69725809462008,4.030527916835459,-0.029889484784373158,-1.4596165603712716,0.9705527884724438,0.3446055184487581,1.4114330255432614,0.3446055184487581,1.4114330255432614,0.0,0.0,64.0,0.0,1.0
distance_floor_10pct,PLAMB_OPTICAL_DEPTH_KAPPA_P,UGC02885,19,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,41.17165763787686,37.168664015798456,4.00299362207841,-0.031082713882123986,-1.4715488513487798,0.9693953873040364,0.33888951003355217,1.4033882763225414,0.33888951003355217,1.4033882763225414,0.0,0.0,64.0,0.0,1.0
distance_floor_10pct,RAR,UGC02916,43,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,225.965078659349,224.62387257117237,1.3412060881766275,0.20613495916530544,0.6010312581102921,1.228919046692834,-0.2474832715244339,0.7807632816811617,-0.2474832715244339,0.7807632816811617,0.0,0.0,50.0,0.0,1.0
distance_floor_10pct,PLAMB_OPTICAL_DEPTH_KAPPA_P,UGC02916,43,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,227.98358012919988,226.35754963133942,1.6260304978604574,0.22251808898317454,0.7103635734254594,1.2492184165371931,-0.26474210226778594,0.7674038361665987,-0.26474210226778594,0.7674038361665987,0.0,0.0,50.0,0.0,1.0
distance_floor_10pct,RAR,UGC03205,48,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,175.99345096737105,168.6135370322471,7.3799139351239385,-0.161120988294808,-1.38596579773781,0.851189080961511,0.5841132564957402,1.7933999945479386,0.5841132564957402,1.7933999945479386,0.0,0.0,67.0,0.0,1.0
distance_floor_10pct,PLAMB_OPTICAL_DEPTH_KAPPA_P,UGC03205,48,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,175.0258793533849,168.0230360516237,7.00284330176121,-0.15571725513320037,-1.358947131929772,0.8558011295422567,0.5676765140895086,1.7641632772307279,0.5676765140895086,1.7641632772307279,0.0,0.0,67.0,0.0,1.0
distance_floor_10pct,RAR,UGC03546,30,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13.068192072944958,10.88424406260889,2.183948010336069,0.2523147379376527,0.5430780088689711,1.287001041599976,-0.34360354031017554,0.7092100455146222,-0.34360354031017554,0.7092100455146222,0.0,0.0,55.0,0.0,1.0
distance_floor_10pct,PLAMB_OPTICAL_DEPTH_KAPPA_P,UGC03546,30,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13.64275048407639,11.27893468037038,2.3638158037060086,0.2575036008412587,0.563761392943067,1.293696469367552,-0.35759517050822476,0.6993561376963909,-0.35759517050822476,0.6993561376963909,0.0,0.0,55.0,0.0,1.0
distance_floor_10pct,RAR,UGC05253,73,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,138.19968787162995,138.07796693594986,0.12172093568009378,0.1173434949073686,0.0050897398060618495,1.1245056253142274,0.08721203695190259,1.091128014649996,0.08721203695190259,1.091128014649996,0.0,0.0,37.0,0.0,1.0
distance_floor_10pct,PLAMB_OPTICAL_DEPTH_KAPPA_P,UGC05253,73,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,140.11675402142853,140.03550956475516,0.0812444566733725,0.1269883575505334,0.04370291367467613,1.135403798823184,0.07041595700270833,1.0729543913383421,0.07041595700270833,1.0729543913383421,0.0,0.0,37.0,0.0,1.0
distance_floor_10pct,RAR,UGC06786,45,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,51.261091176224184,35.62926928879048,15.631821887433698,0.8542821971853223,2.9548570710142417,2.3496871630433542,-0.6567268066570202,0.5185458605819266,-0.6567268066570202,0.5185458605819266,0.0,0.0,64.0,0.0,1.0
distance_floor_10pct,PLAMB_OPTICAL_DEPTH_KAPPA_P,UGC06786,45,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,51.40356982007341,36.57512165420775,14.828448165865659,0.838718363280524,2.8925592112586966,2.31340013741911,-0.6354894459798351,0.5296761769878601,-0.6354894459798351,0.5296761769878601,0.0,0.0,64.0,0.0,1.0
distance_floor_10pct,RAR,UGC08699,41,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,25.515957396622568,25.29729981330081,0.21865758332175844,0.23113465299499528,0.46048427010896953,1.2600288946911327,0.020328275111233682,1.020536301711918,0.020328275111233682,1.020536301711918,0.0,0.0,73.0,0.0,1.0
distance_floor_10pct,PLAMB_OPTICAL_DEPTH_KAPPA_P,UGC08699,41,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,25.551930482969617,25.320221121189714,0.23170936177990284,0.236043163745293,0.4801283100770653,1.2662289641718276,0.008610196144848706,1.0086473704999068,0.008610196144848706,1.0086473704999068,0.0,0.0,73.0,0.0,1.0
distance_student_t3,RAR,UGC06787,71,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,275.78200559272915,252.86743979045164,22.914565802277494,1.0472306862572385,3.728134655939007,2.8497483332457962,-1.0,0.36787944117144233,-1.0,0.36787944117144233,0.0,0.0,66.0,0.0,1.0
distance_student_t3,PLAMB_OPTICAL_DEPTH_KAPPA_P,UGC06787,71,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,272.77883480223903,249.87036494867536,22.908469853563652,1.0463682584871945,3.7246817026491694,2.8472916906362395,-1.0,0.36787944117144233,-1.0,0.36787944117144233,0.0,0.0,66.0,0.0,1.0
distance_student_t3,RAR,UGC03580,47,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,97.0402710180708,80.71709445817291,16.32317655989788,0.2422882626713229,0.5024371331469953,1.2741614330612157,-1.0,0.36787944117144233,-1.0,0.36787944117144233,0.0,0.0,63.0,0.0,1.0
distance_student_t3,PLAMB_OPTICAL_DEPTH_KAPPA_P,UGC03580,47,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,94.34035866169252,78.0280114800245,16.312347181668017,0.24007047904510417,0.49360864832724,1.2713387499050184,-1.0,0.36787944117144233,-1.0,0.36787944117144233,0.0,0.0,63.0,0.0,1.0
distance_student_t3,RAR,UGC02487,17,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,39.004371364719994,32.3067143783519,6.697656986368095,0.06993561838307194,-0.3065419041629839,1.0724391336660604,0.6410093886743317,1.8983961320802227,0.6410093886743317,1.8983961320802227,0.0,0.0,36.0,0.0,1.0
