label,n_bcuts,N_min,N_max,amp_mean,amp_min,amp_max,snr_max,snr_mean,max_pair_direction_sep_deg,mean_resultant_length,coherence_score,mock_id
mock,5,118193,183527,0.0022711656066074005,0.0017687564363616404,0.003064112608418397,3.3912019121199632,3.141865239836245,30.91693570347523,0.9742790644560835,1.9584426690404513,105
mock,5,118193,183527,0.0014238810992146065,0.0013914806818103144,0.0015094005638444559,2.8431224847378282,2.615937389800049,28.982430856342802,0.985509127703027,1.7042768226923959,106
mock,5,118193,183527,0.0016854372553387863,0.0013747710242628325,0.0019412705973092764,3.2677014498877788,2.83466562641174,16.771027045396146,0.9897580035257055,2.3561291078290636,107
mock,5,118193,183527,0.0019460407936186378,0.0014976370182372529,0.002142817462115873,3.3395065293668855,2.7098826237514193,28.337097479739644,0.9801187865224303,2.0083981229594894,108
mock,5,118193,183527,0.00161938733719444,0.001249403256219967,0.0021258359294327894,3.0228287328348973,2.5807437474950583,33.40139026989213,0.954363710791932,1.6558317607399489,109
mock,5,118193,183527,0.0023635487396541635,0.0018955838308468828,0.0026836839529134774,3.44087333734854,2.999061925296803,15.979028844051824,0.9944972568177036,2.525249453727306,110
mock,5,118193,183527,0.0013691465195294309,0.0012241870618690093,0.001448552980470167,2.5277206633754497,2.364614997978427,37.6026330753808,0.964319669994109,1.3279102606494242,111
mock,5,118193,183527,0.002178136198066862,0.0018430568395435322,0.0025059639689075587,4.008809089392482,3.5910996196765597,16.854884190003855,0.9940475902675923,2.899085788133825,112
mock,5,118193,183527,0.0011570381677210892,0.0008937923841279073,0.0015314398828306195,2.0853253675482195,1.6238840457629595,54.672084987173214,0.9404602812808587,0.8854280081434043,113
mock,5,118193,183527,0.0027405923741834278,0.002016334599517067,0.0032840115640556133,3.814075716058537,3.5931968618197203,19.195135772184898,0.9921401480344864,2.6526058711649307,114
mock,5,118193,183527,0.0016156530782574438,0.0013914182015699105,0.0018690333110197527,2.734620052803105,2.409582840131029,27.50730114518973,0.982906685576431,1.6681690401952556,115
mock,5,118193,183527,0.0019364087855443044,0.0013844765162535997,0.002344495580874816,3.347325386616252,2.5166831868790656,50.56439426270648,0.9522638822535662,1.5009687358852064,116
mock,5,118193,183527,0.0015785061934113504,0.0012047537210139719,0.001820485656983464,2.548074033415054,2.016206273841166,22.48619824344141,0.9910905513923145,1.683925712254855,117
mock,5,118193,183527,0.002163767845055053,0.0014911809153209772,0.002401699506153766,3.8234044223855097,3.1483039779968265,36.47062562313284,0.9732131692338705,2.0552737603529905,118
mock,5,118193,183527,0.0024364064042521685,0.0023415387198163933,0.002666286113218663,3.7875457989256787,3.25464673203887,24.521202205721988,0.9869756434373725,2.419689102033366,119
mock,5,118193,183527,0.002548928497578971,0.0018870447123018458,0.0033193387052992507,4.402368074864694,3.6916799432267666,27.618486516632135,0.981428842154723,2.6773829149671307,120
mock,5,118193,183527,0.0014725719979606295,0.0012545188970606701,0.0018051422817817475,2.5085844994890216,2.1418658990134474,22.446467541984642,0.9803385596590113,1.6408093590172192,121
mock,5,118193,183527,0.0020413239290472335,0.0017349742478812175,0.0022936284873800597,3.244759373688279,2.9860298584069027,23.875709842338782,0.9874471195821506,2.0933544453900534,122
mock,5,118193,183527,0.0020731083770913505,0.0014888530369177155,0.0027780034860762923,3.1566320938023362,2.9472173643340396,40.73190179434306,0.9676859248255667,1.6033504126138853,123
mock,5,118193,183527,0.002227642118522662,0.001912081865547209,0.002540491354941861,3.468243895259807,3.0670828343138408,29.482642159868,0.9817606377721821,2.0571818586444746,124
mock,5,118193,183527,0.0030158666925642606,0.002725901120332112,0.0032474668270154896,4.968045469176644,4.051122950724978,15.964884660431641,0.994198627686664,3.645788566423295,125
mock,5,118193,183527,0.0019207535297478887,0.0017950846568761958,0.002169019607904969,3.417645990029625,3.0570369000030646,29.992171196736933,0.9818414927287101,2.013562168042341,126
mock,5,118193,183527,0.0018286497931611612,0.0011647317770039924,0.0022951670183437673,3.253186610806179,2.7160811412717254,33.94168647629874,0.9737308859466713,1.8057350810950172,127
