fit_group,n_bcuts,N_min,N_max,ess_min,ess_max,amp_mean,amp_min,amp_max,snr_max,snr_mean,max_pair_direction_sep_deg,mean_resultant_length,coherence_score,amp_ratio_vs_baseline,snr_delta_vs_baseline,max_direction_sep_vs_baseline_deg,mock_id
zerr_only,6,118193,192357,118186.49807087993,192345.20832497522,0.0014917145976260171,0.0005115309283721425,0.002715830960469765,3.1458216828278243,2.0135527868581335,162.1302948452601,0.46978414450176853,0.32107119680725493,0.4939175911301369,-1.6393778406971942,133.620905797913,10
zerr_only,6,118193,192357,118186.49807087993,192345.20832497522,0.001212560214297401,0.00029091761913932083,0.001997143080712169,2.795452552773722,1.719069999641919,143.37607493008682,0.3354357833249029,0.22400013786828793,0.40148753729375536,-1.9897469707512965,152.99237227398982,11
zerr_only,6,118193,192357,118186.49807087993,192345.20832497522,0.0009350998898595514,0.0003494525561577548,0.0017216139216664392,3.3028859316302897,1.57044837721839,164.511041929943,0.3186551537915214,0.22605812403106926,0.30961839872085095,-1.4823135918947288,165.91954655823562,12
zerr_only,6,118193,192357,118186.49807087993,192345.20832497522,0.0011417916015077887,0.0005767776169481053,0.001580327769058495,1.9824613358330092,1.5100011517247696,155.66470280559645,0.5348578087081924,0.23778507629805942,0.3780555330670126,-2.802738187692009,150.01362098517282,13
zerr_only,6,118193,192357,118186.49807087993,192345.20832497522,0.001293912088713118,0.0008520196485786476,0.0017332605027102995,2.6205601763754216,1.9370929901583824,147.97774256257583,0.48364292787689567,0.29554544518830783,0.4284237366909312,-2.164639347149597,126.33596491716179,14
zerr_only,6,118193,192357,118186.49807087993,192345.20832497522,0.0014407236384878595,0.0008949274511036965,0.0018372168608954834,2.7009388089512862,2.024221404813471,159.78998947292726,0.3198591614415887,0.1898354558940414,0.47703411238224824,-2.084260714573732,107.31384813299236,15
zerr_only,6,118193,192357,118186.49807087993,192345.20832497522,0.0009725679076266314,0.0005022601130505348,0.0014127125376935624,1.9502621175560486,1.521191900014065,120.19249653110923,0.5761597466723126,0.30609631068977833,0.3220243328783559,-2.8349374059689696,144.49375582950645,16
zerr_only,6,118193,192357,118186.49807087993,192345.20832497522,0.0015231108539294324,0.0005179313084477537,0.002884244745216452,3.2290041320438045,2.0773478106449206,142.09913073489065,0.6128929105492417,0.4759857407144331,0.5043131207499221,-1.5561953914812139,110.41402650305106,17
zerr_only,6,118193,192357,118186.49807087993,192345.20832497522,0.0011322355776669222,0.00047681697228604434,0.0020405466155562725,2.7270120881106212,1.5987620108417204,169.55581742989187,0.22867677797844402,0.1307920500032717,0.3748914638249643,-2.058187435414397,111.88341799588433,18
zerr_only,6,118193,192357,118186.49807087993,192345.20832497522,0.0009828348829771718,0.00030216090349867084,0.001784702812286762,3.2188862284681,1.456081146096391,156.95114871533085,0.4039478800674916,0.28973245480293774,0.3254238033544119,-1.5663132950569185,97.50784156732718,19
zerr_only,6,118193,192357,118186.49807087993,192345.20832497522,0.0007965989123090694,0.0003317490553501607,0.0011477607077788304,1.470621438090703,1.0786916547312564,155.77630537515063,0.22643212416807446,0.07463439022513262,0.26375971415091315,-3.3145780854343156,147.49818945365132,20
zerr_only,6,118193,192357,118186.49807087993,192345.20832497522,0.0017900805568265461,0.0006639632441646499,0.002390894688890256,3.6370753069739,2.404557518539327,158.71198664046338,0.4607399737769584,0.37017246954294125,0.5927087379608286,-1.1481242165511185,137.41711490723392,21
zerr_only,6,118193,192357,118186.49807087993,192345.20832497522,0.000962416514009785,0.00046850994505649566,0.0014190199141014908,1.9310822600328499,1.346428870841314,105.04436053615215,0.6511111969218305,0.37709326410951566,0.31866313235794397,-2.8541172634921685,119.85925233175053,22
zerr_only,6,118193,192357,118186.49807087993,192345.20832497522,0.001119095505862187,0.0004628609411084372,0.0019987879680638406,2.349444215964587,1.5314816045056758,145.08781907035694,0.31247059743671124,0.17379309659538497,0.37054069014251834,-2.4357553075604312,158.78027691574067,23
