direction_label,amp_scale,bcut_deg,n_mocks,raw_pass_rate,matched_pass_rate,scanlaw_colour_pass_rate,raw_snr_p50,raw_snr_p95,matched_snr_p50,matched_snr_p95,scanlaw_colour_snr_p50,scanlaw_colour_snr_p95,raw_sep_p50_deg,matched_sep_p50_deg,scanlaw_colour_sep_p50_deg,raw_amp_ratio_p50,matched_amp_ratio_p50,scanlaw_colour_amp_ratio_p50,scanlaw_colour_delta_bic_p50,scanlaw_colour_delta_bic_p05,scanlaw_colour_delta_bic_p95
locked_b25,1.0,25.0,500,0.004,0.178,0.0,9.045980843441269,10.551759470169348,6.591006569903246,8.089782725664664,6.807836040433705,8.443902817186494,26.734486150330426,34.472200745773584,32.286300429538784,2.0005396590661695,1.4259857568116463,1.7309351135010727,-10.515643079081201,-35.460939835505265,9.360538929805625
locked_b25,1.0,35.0,500,0.062,0.28,0.0,7.082115414598077,8.871806107189483,5.002893944612882,6.809896699222345,5.664177119051391,7.346570415015639,27.03869488627048,34.64056630240731,34.05273023170082,1.7301931649947737,1.2204786335453908,1.5669908104060526,2.95868744168547,-18.924590579847425,17.84957850105782
locked_b25,1.5,10.0,500,0.0,0.0,0.008,14.656862869271038,16.124371520326136,11.732854709961043,13.24369479001997,11.228205460237257,12.741124778758099,36.16828732355795,44.68801981066812,34.50362580699354,1.9753931994699152,1.5594807099963293,1.7622892721599817,-89.53738557739416,-125.77575629240309,-53.56476952161029
locked_b25,1.5,15.0,500,0.02,0.224,0.19,12.467738004934322,14.168804880870574,9.893699563063194,11.53497956034275,9.563975687478315,11.356460231600256,27.78245041204209,33.789172143874154,28.450069107706774,1.739419101170669,1.3616528377202395,1.5570064463795554,-55.09205149677291,-92.57133352176898,-29.590681415003207
locked_b25,1.5,25.0,500,0.156,0.622,0.38,10.766872838918236,12.437718915892864,8.273134501324337,9.915304674761781,8.145548336725295,9.813651432445308,22.163212817852905,26.58014948195776,26.373543019877722,1.6391622676971442,1.236716661608598,1.4303004434833058,-30.51308922818862,-60.45716525360185,-9.161412216121978
locked_b25,1.5,35.0,500,0.434,0.68,0.196,8.663962286817387,10.306585957643367,6.536044258604031,8.171325797766327,6.903060960562533,8.424002921773203,19.926865146760576,22.471428751419854,24.15284295531643,1.4649586092124314,1.0982780343751515,1.3530797979697864,-12.60689267955604,-35.908951446701394,6.651809067809495
locked_b25,2.0,10.0,500,0.006,0.054,0.194,16.542416721691097,18.064053397667656,13.531289089371231,14.992937512323254,12.827977848619815,14.442631487263226,31.292427373489076,37.383830747029435,29.243253275853373,1.697699788777573,1.3668048050045298,1.5369942332616926,-127.99477305183245,-171.98718937775266,-88.07763707957494
locked_b25,2.0,15.0,500,0.34,0.574,0.67,14.328105719962263,15.988634998502958,11.722316724397121,13.419055645755238,11.059105303480354,12.905735426490342,24.432955225920807,28.640735409269553,24.353350687391405,1.5281998966482138,1.2321215219261163,1.3854008827203241,-85.91005504422355,-130.13211713610653,-52.2352046165528
locked_b25,2.0,25.0,500,0.574,0.884,0.79,12.589480719731458,14.118475404134127,10.027303561254602,11.586220894501116,9.71002455109058,11.232243652210254,17.927236904673194,20.395470700189723,21.219137294232816,1.4615692881897562,1.1533597948172125,1.3014211736778132,-58.435092731771874,-90.29334166844637,-29.493088274325444
locked_b25,2.0,35.0,500,0.808,0.89,0.722,10.378004217040433,11.942236936383008,8.219577431851393,9.802426481309258,8.140617941900842,9.734694282224972,16.813536871543043,18.201078077951866,20.20457824805385,1.3278629851010109,1.0512298460401064,1.2236130784913652,-31.217033710126998,-59.694911166572275,-6.490010857733438
random_01,0.0,10.0,500,0.958,0.958,0.0,1.661390957918536,2.986322570504194,1.6278856423871781,2.8783703646271737,1.5822845590258279,2.8953550953653533,70.49821537414915,79.21219427093632,78.08145345282176,nan,nan,nan,33.99757357331691,28.11794531760388,36.14427938747249
random_01,0.0,15.0,500,0.974,0.976,0.0,1.498093693874083,2.724693086918188,1.5066180007630061,2.746034816816215,1.582991544922615,2.6688027367263603,92.63626974090786,93.01117680506701,91.83577527136659,nan,nan,nan,33.85435144157964,29.2375535475745,35.945511790228196
random_01,0.0,25.0,500,0.968,0.968,0.0,1.5283404177070365,2.822519407248199,1.540329844302145,2.816600513150771,1.6036855586679786,2.822032299487476,93.34846127678163,91.34054471197365,91.30767140655277,nan,nan,nan,33.25534096211777,27.863085199914348,35.500343575344594
random_01,0.0,35.0,500,0.678,0.722,0.0,2.5487008364849397,4.065552867426714,2.4278411702834966,3.941809618055548,2.0926437809659966,3.5054146518283145,66.14801092301958,78.74510581143373,68.73864109159916,nan,nan,nan,30.660737651924137,22.751769540578973,34.21872552306304
random_01,0.25,10.0,500,0.0,0.0,0.0,1.9655580723979797,3.694095985883318,1.856497932862302,3.558856486912169,1.7955259617868387,3.4581925715150996,40.05395435379175,43.416114461021955,47.20117778698858,1.8944687396647497,1.768606783960002,1.864181901747995,33.27724489530374,24.541914819517114,35.9660411131219
random_01,0.25,15.0,500,0.0,0.0,0.0,1.6949942725305527,3.2145762088280003,1.704018369516077,3.2213821182625195,1.6592322695795378,3.2206881785363923,50.69980858671875,51.75585243251706,53.54898020399648,1.6706494985147542,1.665734894080179,1.791384650815441,33.60715494281612,25.98718984654988,35.896510029162165
random_01,0.25,25.0,500,0.0,0.0,0.0,1.6453770414170643,3.012281835944054,1.6605498301328274,3.0586739607347537,1.6521585412629134,2.9945752588411763,60.83689200763777,58.99641637119463,65.11164714887792,1.8145463418679304,1.8404614429065105,2.015096922053833,33.09751143690664,26.85944404345064,35.41854841595923
random_01,0.25,35.0,500,0.0,0.0,0.0,2.9155742757319585,4.376640794890876,2.723008414308685,4.1610778176189145,2.2777314955301873,3.6930918455289405,46.00898647135867,53.701357414382024,49.19476019666801,3.374966469481355,3.0751681959581596,3.304469145480372,29.851792183035286,21.40075466171984,34.12724115943929
random_01,0.5,10.0,500,0.008,0.018,0.0,2.7782698992142416,4.37026331785456,2.603459810432516,4.214833743917476,2.4511929027575956,4.022545118987018,25.61476736030045,27.496017068726875,28.934848915865313,1.3373077683853012,1.257717765715733,1.2817967409103497,30.492728442070074,20.32021071036288,35.05539086313074
random_01,0.5,15.0,500,0.002,0.002,0.0,2.4092496665873915,3.8502202250803017,2.4001976903599713,3.838667261141853,2.2607608056100936,3.7615977980970365,29.479406824844673,29.38278652111785,32.76654415791319,1.199782053936433,1.1974964943148925,1.224685855350757,31.24895639879105,22.210425867822778,35.5064063724596
random_01,0.5,25.0,500,0.0,0.0,0.0,2.028112304536046,3.4398723544612304,2.043231906377856,3.466591651204156,1.9884024103054558,3.528295962072908,35.68500250408017,34.971921505661044,39.49986441540245,1.153575784099825,1.1771662553235531,1.2720771082263855,31.873321238119388,23.3780578001737,35.16973881175945
random_01,0.5,35.0,500,0.0,0.0,0.0,3.303422157497088,4.618468311998582,3.050123636190655,4.360358573603342,2.6364504472544747,4.04720151389105,36.49511364171104,41.35316823248187,37.32899825732187,2.089800857267358,1.9007742794803506,1.9932039856441741,28.088906608529214,18.6599928999698,33.67844569784283
random_01,1.0,10.0,500,0.826,0.828,0.0,4.717150134492462,6.35139390007809,4.524429137329173,6.152101437322169,4.297038924699134,5.975519254484607,14.477176898890864,15.214495015719802,16.370457804279383,1.162593405187128,1.1176485593097092,1.1378661182987906,18.036611416566302,0.7957510944106623,28.715008818331984
random_01,1.0,15.0,500,0.778,0.768,0.0,4.0082273906606725,5.534077700277536,4.015948602520144,5.509217532624388,3.7951150493052896,5.3411763174134945,15.92763153674752,15.804306820357873,17.521194896520576,1.0401988433962752,1.0390933338268717,1.0488336403580902,21.957115939469077,7.832634018108366,31.384875329809436
random_01,1.0,25.0,500,0.558,0.568,0.0,3.4876794928782893,5.075054290736819,3.525495892541201,5.100278894219961,3.3260087902903592,4.90437375422749,18.128308685496364,17.77798044363108,20.97800246096218,1.0498424622174682,1.0573285003338313,1.0631135461687986,24.76456447428791,11.77458735797991,32.43902685552312
random_01,1.0,35.0,500,0.284,0.278,0.0,4.149819383885861,5.727471975646144,3.8530697295215672,5.455957723752867,3.3016594092808784,4.7802844699223375,24.08789259756655,26.109417373112645,24.690123661061,1.4323074743864206,1.3114977204076268,1.3958708768587933,24.138754259125562,12.189175336749031,31.280544907444703
random_01,1.5,10.0,500,0.994,0.99,0.182,6.551318139362493,8.154878652576311,6.357813465080651,7.956015560113978,5.9423146597015855,7.523978124645491,9.875313263983426,10.112436315589637,10.653223318265125,1.0826254297360456,1.0540922910404138,1.0529796371847753,1.1914386340795318,-20.103838290684507,17.457656315894564
random_01,1.5,15.0,500,0.982,0.982,0.114,5.894074103840537,7.528633340189568,5.8930635750508085,7.531680266387107,5.501457029828355,7.242064337646118,10.227829931369659,10.151006564112294,11.187440397725393,1.014979092792014,1.0153052337208508,1.015783581281183,6.095000897461432,-16.082794923441543,21.790760115328883
random_01,1.5,25.0,500,0.948,0.952,0.002,5.082293353481353,6.638589296360248,5.114293127884843,6.668493345052152,4.736888093041555,6.361395548298298,11.539788606645118,11.424561776189163,13.05071485598075,1.0336987915700722,1.0403970945617051,1.0403953526417795,13.38923984846042,-4.637604695510527,25.662998457670618
random_01,1.5,35.0,500,0.726,0.766,0.0,5.254016207081088,6.66940071467808,4.938523314791691,6.356299929580582,4.240370967693284,5.7753882522455,17.68686240994711,18.807913989439097,18.500661903067883,1.2501184645944603,1.163756534584588,1.2216674789625066,17.059167837178393,1.6864886784162103,28.19265733818829
random_01,2.0,10.0,500,1.0,1.0,0.872,8.585095890915348,10.141003950414845,8.381141114100323,9.93109974220241,7.909627501840498,9.571067426863126,7.29659735470686,7.412360019792386,8.179508925532998,1.0668666574509755,1.0451357318272572,1.0549403936166115,-26.054287337115966,-55.08743845120625,-3.7362376846649603
random_01,2.0,15.0,500,1.0,1.0,0.658,7.677909683288655,9.192229648405329,7.670724873302655,9.20018685605218,7.251163032867672,8.698769351850054,7.888516817486967,8.04750502806462,8.708743160340212,1.0047295715676277,1.005150608344533,1.005199648872904,-16.214638864199515,-39.29720018240332,2.6633065335874533
random_01,2.0,25.0,500,0.996,0.996,0.226,6.566133462977717,8.155483660913823,6.59588761727555,8.193937754283168,6.135766292944808,7.690405876247791,9.187035192705636,9.09746454680123,10.34274786825555,1.008704133472484,1.0152226138201064,1.01285594697876,-1.8183953672851203,-23.307878679351415,15.391603670548648
random_01,2.0,35.0,500,0.942,0.962,0.016,6.450094249250256,8.046284463679209,6.112008099539793,7.716074517118468,5.257790698357791,6.85022458268056,14.472621836188154,15.0840628743337,15.03573883120806,1.1796365277778995,1.116352942249488,1.1435299603535816,7.396505674318178,-11.880415738251758,22.583006446333453
random_02,0.0,10.0,500,0.816,0.968,0.0,2.2743369499088217,3.599194908497999,1.6579039676117424,2.8840514226566403,1.904453035313085,3.3629923402299733,43.2443873154528,69.86670908955341,51.11791281498803,nan,nan,nan,32.87419718076126,25.191273351227576,35.791442265258226
random_02,0.0,15.0,500,0.59,0.956,0.0,2.7748674614395332,4.331369176929243,1.6834990520643354,2.9198557962190614,2.277808176834788,3.7735571600611038,33.389839651219255,63.10048448482189,41.8251022375312,nan,nan,nan,31.17158226297761,22.120316135988105,35.31736656962603
random_02,0.0,25.0,500,0.448,0.966,0.0,3.136116491109332,4.64083846915394,1.6594438813242265,2.8886692998996994,2.506968441018313,4.169125002368364,33.907628168215005,66.9265065790274,39.6381284835453,nan,nan,nan,29.542100879116333,18.445451364536712,34.19157212511491
random_02,0.0,35.0,500,0.264,0.924,0.0,3.54354126629959,5.309427981001704,1.7127931782038672,3.234211078278417,2.952228505763056,4.7066302104619995,36.803854826933055,67.7247400926384,43.65873269053023,nan,nan,nan,26.32407939172117,12.887841235256928,32.998540338005114
random_02,0.25,10.0,500,0.0,0.0,0.0,3.1934119377910024,4.596388000668527,2.2462633491690354,3.553374602473518,2.6197976739499422,4.121199396423345,26.129687477606353,41.34619268895089,30.93914825459639,2.705963231200069,1.971861334771177,2.516364045695613,29.63771369207825,19.51681864506536,34.8190284516706
random_02,0.25,15.0,500,0.0,0.0,0.0,3.8964972653627035,5.549948354473388,2.412598254415556,4.036626481518293,3.1562050120412883,4.727428517515969,24.01390322854693,38.39245998596937,27.943624601947995,3.2437064394035966,2.1032706894532858,3.002560074457265,26.398391412687488,14.011791986493336,33.5506046116745
random_02,0.25,25.0,500,0.0,0.0,0.0,4.2943629189424275,5.890112969572344,2.43188370169746,3.937466148895589,3.5325437734717116,5.046000559368457,24.857284174858087,41.11435196810989,28.380357350216222,3.7626074924612434,2.377293333192621,3.594698362032198,23.348063101570006,10.365472460912134,31.941046888525303
random_02,0.25,35.0,500,0.0,0.0,0.0,4.502751214238218,6.030230805456904,2.386203684769778,3.8396130250943328,3.7840066066334446,5.347065226108327,27.993209557803553,44.820696653185294,30.304207700847456,4.295886751786474,2.6587528977014383,4.203796819890675,20.721038695584866,6.449910855396593,29.61470043019799
random_02,0.5,10.0,500,0.114,0.194,0.0,4.40296683146733,5.971484336440832,3.3198643468296845,4.849030204380137,3.656651417194193,5.195173918314655,19.351026842952805,26.746522653627984,23.05194574184749,1.8179310705065514,1.4099577555282965,1.728835340359256,23.129925365836243,9.51178238616558,32.13221921402146
random_02,0.5,15.0,500,0.046,0.146,0.0,5.015261857553059,6.633535147270104,3.4954924136971663,5.066093001508516,4.164224419275797,5.676564130136574,17.212027953428773,26.045600720047553,20.75684309931966,2.0778179554269913,1.49565104867598,1.951472647721955,19.019364984691492,4.137868182748207,29.885859961123785
random_02,0.5,25.0,500,0.008,0.08,0.0,5.538920785276632,7.188984107709836,3.5758830395148737,5.257958811227836,4.525635200097541,6.134312440410475,20.440278894552677,29.544344793069502,22.335802467377377,2.3928777588087,1.6363708571560958,2.273192763793115,15.345839674642775,-1.800562452728627,27.583333835152732
random_02,0.5,35.0,500,0.006,0.03,0.0,5.680948419437427,7.318054083304852,3.434980960469808,5.048121455919423,4.686961382666582,6.211680039000222,22.43042034706761,32.770565164506486,25.240895330903754,2.6176877980394244,1.7454469538168422,2.5554987062977395,13.072611434086866,-3.5420439928297123,25.37627405031817
random_02,1.0,10.0,500,0.672,0.888,0.002,6.873966890924057,8.372333886107318,5.70916396989853,7.223583287204252,5.721079402940601,7.2099059348755326,11.828362007289464,14.198744410220794,13.69480066021631,1.385660813707065,1.1689401235178722,1.3238056104054596,3.7714876222453313,-15.477373900447855,20.87384660239331
random_02,1.0,15.0,500,0.428,0.848,0.0,7.559973665100743,9.06633348906311,5.942917180156897,7.396536374574407,6.122290478681844,7.688449509988802,12.056627720988736,15.137249915789003,13.38753024956373,1.5331348815614425,1.220027778167669,1.4543651382837308,-1.1205413616262376,-22.74605519168399,15.030984333003284
random_02,1.0,25.0,500,0.266,0.784,0.0,7.627281955289348,9.332301284904785,5.599421643968775,7.327399104942379,6.273078321639899,8.034588929908821,12.886613686384603,17.095359547376397,15.0774994822676,1.6194745381075197,1.2218275200205069,1.562195943627695,-3.5219751493277727,-28.718364859746362,14.108929509748112
random_02,1.0,35.0,500,0.112,0.586,0.0,7.742832406263556,9.320962200614941,5.438907797437643,7.020805506303963,6.423934870930745,7.982677691898927,16.289971479714993,20.83307521031501,17.60319092728151,1.762229246463627,1.3085927325567843,1.7325580445429047,-6.22339097630902,-28.67168070398329,11.288730440528886
random_02,1.5,10.0,500,0.97,0.998,0.75,9.261527260320051,10.800501892054989,8.076114636850274,9.593128964025516,7.721103139403645,9.53350851411876,9.065401620704959,10.239715636250502,9.72098433780415,1.2393428059475808,1.0897649355066383,1.2017959876094322,-23.10836577109876,-54.37020914372551,1.2833539819432083
random_02,1.5,15.0,500,0.92,0.998,0.832,9.907374448201047,11.230568847832734,8.218177244169393,9.590180757293373,8.181677870291061,9.534914108170017,8.909044150411296,10.575402613025723,10.000093518998945,1.3367373862590972,1.1227145946178294,1.2857189540108922,-30.57133666642767,-54.53718323857465,-4.620083067091781
random_02,1.5,25.0,500,0.722,0.96,0.682,10.050594016525444,11.65100263623263,7.960822996634954,9.545916328197112,8.232208612384106,9.918690219690216,10.545670777013566,11.602777060311807,11.596754868540982,1.4051678103866294,1.1417955778554063,1.3649693441119102,-31.931850841196137,-62.5286613187287,-8.910781107937511
random_02,1.5,35.0,500,0.456,0.904,0.434,9.944416053808123,11.528133576161805,7.564644247235245,9.174893972544918,8.190478452252329,9.920044100278394,12.709430954114618,14.786511605843938,13.432661051228287,1.5086621614616433,1.1957210899153172,1.4678376234022446,-32.03093723770871,-63.3352899976795,-7.464148843610755
random_02,2.0,10.0,500,1.0,1.0,0.998,11.723676061845408,13.349069360988866,10.500724669934321,12.16446634856411,9.80801413907336,11.592452720396091,6.849428156571573,7.652937652505437,7.4194233638472,1.1807545847020815,1.0688021946807211,1.150403013230109,-59.6772775943391,-97.84441067377193,-31.877322393057693
random_02,2.0,15.0,500,0.988,1.0,0.99,12.364205425885174,13.980572469054593,10.65657541877345,12.292630641027586,10.13629902307133,11.9083081465081,7.0333960802984805,8.251963826689666,7.956685316784657,1.257923589092854,1.098985462229834,1.2030134300870623,-66.36162106401753,-105.40118730742252,-36.27719047013526
random_02,2.0,25.0,500,0.956,1.0,0.92,12.276862634638182,13.997470970659231,10.186791806748888,11.922302092293126,10.109336052349134,11.74671643573069,8.779868699994502,9.189736842714396,9.526827319484195,1.2926835558084302,1.0948000574481493,1.2676992089011656,-66.34470992289425,-102.10623875382007,-39.650196993714815
random_02,2.0,35.0,500,0.868,0.98,0.836,12.054448345141171,13.58889784633571,9.684305606429465,11.223970533585334,10.017011590297985,11.434806882965924,9.929055027773325,11.031740341680797,11.234764849254113,1.3616862269977956,1.1303154860376456,1.3341139390890802,-65.26706855896191,-95.65447888056151,-35.185218478774914
random_03,0.0,10.0,500,0.302,0.802,0.0,3.4740751447957394,5.0306349832854425,2.2339188889939283,3.7765685369222197,3.529286958698049,4.960796211166197,47.23885857660069,108.1309747462895,79.95203220959766,nan,nan,nan,24.045146945893066,11.891988776283688,32.48559373983735
random_03,0.0,15.0,500,0.186,0.624,0.0,3.837987511227146,5.365190996048411,2.719960363393132,4.349587206685985,3.8096712157873447,5.323245867860099,51.434437827727685,100.0431959315118,74.83157804970298,nan,nan,nan,21.84645974302839,8.02389236179879,30.870055645178944
random_03,0.0,25.0,500,0.236,0.322,0.0,3.716757835935401,5.225036766356719,3.388449214615062,4.950202109639152,3.483755290050399,5.0563644511201,76.28685200169863,103.73614991052081,76.46729541215402,nan,nan,nan,23.690363781832275,10.260788561785011,31.929342863120834
random_03,0.0,35.0,500,0.878,0.886,0.0,1.9500840299184157,3.4851117973637393,1.8953132308497533,3.3720009619091726,1.8764447548344876,3.338663135996254,86.8484687305521,102.8247851812313,86.60716176763526,nan,nan,nan,31.518901911324065,23.893017776755734,34.41499134462428
random_03,0.25,10.0,500,0.0,0.0,0.0,4.387985047151039,5.850611006968945,2.358096030038494,3.7805588221433126,4.0761975808945845,5.589006691843726,33.67305201613706,69.15697297290603,58.88284490975822,3.7122196752181695,2.026853771295,3.524528546338651,19.88560942969343,5.264986256611884,30.740498317942546
random_03,0.25,15.0,500,0.0,0.0,0.0,4.522673861077162,6.1442380851281,2.875629966267934,4.47642247340106,4.404777658784362,6.041602991557201,38.14808701272494,72.92396286777611,60.10012968615244,3.8624614510786244,2.4088141402504837,3.8990964320240176,16.95814727015386,-0.13922828317008562,28.277899187772707
random_03,0.25,25.0,500,0.0,0.0,0.0,4.145699489552958,5.733140099378418,3.5988650801229394,5.316230087393619,4.051019036072988,5.576387020469716,60.57904564775217,84.85131600032801,61.80318601389142,3.557572267793712,3.2029684785238275,3.8193864948075857,19.41623693294241,4.732138574724377,30.053040236564993
random_03,0.25,35.0,500,0.0,0.0,0.0,2.4206807979913414,3.830089207061293,2.261420881397414,3.5496024319628194,2.3407707912182314,3.7136865389354203,60.15202932927901,74.68434909892173,61.0869769691074,2.7408614505738305,2.6265667558615995,3.050367226601801,29.560628251943854,21.248245146440606,34.102315729183466
random_03,0.5,10.0,500,0.01,0.028,0.0,5.246374879985143,6.657453939807681,2.898163544133043,4.467059041413725,4.787425423627986,6.355869219497215,26.91257985999477,48.84160960610934,47.863193498175235,2.2542339355796983,1.2088794631564372,2.031114089890295,13.581937185866991,-3.8938171559741024,26.522208925565064
random_03,0.5,15.0,500,0.004,0.01,0.0,5.464671949656106,6.932061847966706,3.5005627721856785,4.964724924119232,5.217922691770875,6.7659378054378605,30.559436458366868,52.60040359712458,47.45247801492823,2.338643751067946,1.4551741989106666,2.2296161555666916,9.134020391327795,-9.41461073160026,24.112192076505732
random_03,0.5,25.0,500,0.002,0.0,0.0,4.7880618611049695,6.447787559236397,4.0356074512704385,5.642873037075169,4.753844532573135,6.367878640505062,44.163406296247786,62.800962694073135,47.21612782781787,2.0441882299583423,1.7071176284580487,2.1996900666860055,13.228323380317306,-4.720115191370132,26.451633887023487
random_03,0.5,35.0,500,0.0,0.0,0.0,2.897406887934348,4.22700374638214,2.6081948921830067,3.981885008598918,2.8578452033955175,4.25047426986637,42.03764278374051,50.997723722568935,42.61894572680344,1.5876460234810665,1.414355170802419,1.6976536829682893,26.87246348055487,16.973373631133292,33.01263683205834
random_03,1.0,10.0,500,0.29,0.618,0.03,7.174095170537,8.630588377206536,4.569519519347128,6.053784553863541,6.55174664872189,8.132744188430015,18.123015366460066,24.870912768372225,31.840624671286356,1.5956007103009417,1.0080100324385735,1.3896463221713466,-6.421733526149183,-29.632644622522637,11.438506408785164
random_03,1.0,15.0,500,0.288,0.416,0.012,7.075792687940961,8.607082718216054,4.888949251424165,6.408170092769194,6.7747568316958535,8.28639412179444,22.04443816395382,31.494288393615623,33.821761559470154,1.5706291402778783,1.0591531933835416,1.4615156629096724,-9.533994900353719,-32.295258452973215,9.068139247268842
random_03,1.0,25.0,500,0.236,0.172,0.0,6.299757573159866,7.980117835437954,5.3151379585345335,6.907619354123161,6.391019370230949,8.005018362089936,30.67121252321808,40.84022340366239,32.540420551871826,1.4289979251026255,1.1640787488269368,1.4698454485603123,-5.015326425724197,-28.24426594012766,13.964488178108864
random_03,1.0,35.0,500,0.418,0.352,0.0,4.076097144181689,5.776585893944309,3.7623361726457367,5.41498959933373,4.119302057475236,5.789862256776213,25.345275617982747,28.747886464750977,26.26262850229253,1.1747714509270488,1.0522108221677702,1.2179231188685042,18.071210739333765,1.5193510540055286,28.499943694716784
random_03,1.5,10.0,500,0.802,0.94,0.708,9.149119137882838,10.79741960343509,6.485908287732217,8.153839433352795,8.444038269421082,10.241781435149047,14.064929593147632,16.97712825933904,23.418593917660573,1.3709177471968066,0.9725362470872071,1.2113342088793972,-34.791324136720505,-68.37020066942205,-13.2007382048163
random_03,1.5,15.0,500,0.79,0.844,0.664,9.075106372425896,10.570757371664781,6.763836840153692,8.31118379000178,8.635468170961929,10.229793639575346,16.6817030310998,21.357691180102016,25.289620255903404,1.3711653607783103,1.0085782113790733,1.2678686610263852,-38.20033419315587,-68.26477155777684,-14.554471595697398
random_03,1.5,25.0,500,0.738,0.554,0.518,7.782859266154286,9.634293232255452,6.718267412866009,8.551703798106416,7.928107913983313,9.671336319465926,22.73647680441291,28.679076855841103,24.918999201366276,1.231181170137991,1.0300669300675556,1.243960809080813,-27.019301764667034,-57.68574355686287,-5.085094752346055
random_03,1.5,35.0,500,0.826,0.778,0.05,5.545657876525014,7.203988836258154,5.164725373388718,6.8714827188476555,5.5535004377526,7.281411558694753,17.093626919739968,18.68004647776359,18.531217104172228,1.1029442052202558,1.014099652940184,1.0968439959690235,4.200000585493399,-17.971954578788424,19.97284423676973
random_03,2.0,10.0,500,0.99,0.994,0.954,11.18151511479899,12.800216115569983,8.476974097656324,10.098262331726364,10.400157211300872,11.967530553209235,11.229897505416828,12.581336889110297,18.070337218342374,1.2609179512136597,0.9566634733064228,1.1347776630135757,-71.63775860701571,-106.67541880216449,-43.145408653099736
random_03,2.0,15.0,500,0.964,0.976,0.898,11.082630152722718,12.802899122373,8.744417487722579,10.42546629814558,10.613476347414387,12.26687734166234,13.426484170760363,16.194431046676137,20.416175655079243,1.2680365031604945,0.9907357159146388,1.1781418415453158,-76.25773471021967,-114.06333804714667,-43.63015182381643
random_03,2.0,25.0,500,0.954,0.84,0.87,9.409152289430851,11.182397518260485,8.268880801306075,10.023679273615368,9.540168218295552,11.322656816884853,18.252686406819493,22.217169494553765,19.45422708054433,1.152571338750862,0.9897722386528872,1.153351370341878,-55.167059290528414,-92.33101354948303,-27.62334751073505
random_03,2.0,35.0,500,0.95,0.924,0.504,7.004051499551084,8.654897495797124,6.6116740538378895,8.241981040405404,6.993706590899379,8.694820530583291,12.818359128253851,14.039369413930338,14.741919399263768,1.0686538439525926,1.0004151963732792,1.0651408723081306,-13.86614225510857,-40.54254750928449,6.576288592479241
random_04,0.0,10.0,500,0.406,0.65,0.0,3.211357948515613,4.844705045169213,2.6502141626433255,4.209186933778632,2.716123807634486,4.337253318797195,114.69682200851449,87.50794759225965,112.57098467312463,nan,nan,nan,29.123715922643896,17.689393660511996,34.76466565869777
random_04,0.0,15.0,500,0.566,0.75,0.0,2.8642561074597044,4.360810976506908,2.340377654313377,3.881444618574901,2.5261997738554354,3.961505600572953,109.80273520981741,87.61970923315252,112.24489029647145,nan,nan,nan,29.978393828932894,20.66653807761322,34.902781161727034
random_04,0.0,25.0,500,0.962,0.972,0.0,1.603393216537956,2.8279511082184907,1.5899061823296452,2.8358675212549445,1.5965468932922375,2.787242337047212,86.2244949586564,82.62290937528122,88.29508893974722,nan,nan,nan,33.278192834128276,28.058237386612745,35.45981769330392
random_04,0.0,35.0,500,0.896,0.946,0.0,1.9345942682647999,3.3512844678973988,1.6542195503175638,3.0378906362981346,1.8526049049866868,3.3486019235215636,71.95759135740411,87.47259719371479,70.46644423079533,nan,nan,nan,31.607806696396437,23.826573415436723,34.484293017330494
random_04,0.25,10.0,500,0.0,0.0,0.0,2.7614026998533303,4.284413487994076,2.7066974607894387,4.291668842084641,2.377201797055924,3.7306461550474763,90.8730217178957,62.1711343525981,88.7267399983582,2.4493358769615003,2.5645316527785633,2.427957561389457,30.84995887770492,22.583275601749484,35.58580454935145
random_04,0.25,15.0,500,0.0,0.0,0.0,2.4071835745726706,3.9541888397292353,2.3955236474334587,3.8365202566336865,2.0072359711943806,3.609012935383956,83.44347623809958,60.199565075928305,84.21924501696704,2.190435553507892,2.3878492933558193,2.1238093104462754,32.33115734641615,23.335058280816884,35.547269052066255
random_04,0.25,25.0,500,0.0,0.0,0.0,1.8011867516068008,3.1725508083577245,1.8187752513886668,3.260770027568192,1.8200413070525256,3.1484989281805063,52.51991094174049,50.29656082945927,58.76644754016431,2.0421235995188565,2.0500074145674776,2.2567515121564643,32.514546471007634,25.913880360517943,35.351511057955214
random_04,0.25,35.0,500,0.0,0.0,0.0,2.472633976879751,3.9309260146262925,1.970518923006214,3.3666955445092377,2.416374861805387,3.820950394973976,51.592733679581315,62.99589491239894,53.68385132752975,2.676703470950969,2.3468878476147133,3.0134852176897295,29.2009550811199,20.439837448536128,34.141216585553046
random_04,0.5,10.0,500,0.0,0.012,0.0,2.791786890703184,4.310644843421075,3.2637949572654517,4.906636002514112,2.428385904178202,3.9277915011924196,67.15508567802036,46.46053782757785,64.04255002391989,1.3087151640856156,1.5724643577163797,1.2931274158465271,30.604019871694618,21.073478803671605,35.3334982634813
random_04,0.5,15.0,500,0.0,0.004,0.0,2.607996112296123,4.083820165299944,2.9931570751438024,4.614140655954119,2.265577320236077,3.692964882017019,60.075855594628706,42.63519631113568,60.630430480884876,1.2839006039330394,1.5217943145205395,1.2526259511232225,31.22726533943205,22.721803478334916,35.361454919048995
