mock_id,max_snr,max_snr_window_index,max_snr_tag,max_snr_bcut_deg,max_snr_amp,max_snr_l_deg,max_snr_b_deg,max_snr_sep_cmb_deg,max_priority,max_priority_window_index,max_priority_tag,max_priority_bcut_deg,max_priority_snr,max_priority_amp,max_priority_l_deg,max_priority_b_deg,max_priority_sep_cmb_deg,max_abs_par_cmb,max_abs_par_cmb_window_index,max_abs_par_cmb_tag,max_abs_par_cmb_bcut_deg,max_abs_par_cmb_snr,max_z1p00_snr,max_z1p00_snr_bcut_deg,max_z1p00_priority,max_z1p00_priority_bcut_deg
481,3.792078488743427,78,z1p80_1p90,20.0,0.0009609161651603136,36.603248134063755,-62.984272182046446,150.3810552386434,0.034463109727996856,78,z1p80_1p90,20.0,3.792078488743427,0.0009609161651603136,36.603248134063755,-62.984272182046446,150.3810552386434,0.0015045210553931263,143,z0p30_0p50,35.0,2.3439382182659765,2.617155195522071,10.0,0.025125447802519983,10.0
482,4.9979055698252735,61,z0p50_0p60,20.0,0.0015357860178779788,251.00121693487023,50.36880208839506,8.73544660410348,0.035392590183304165,155,z1p20_1p30,35.0,3.6866169315369466,0.0014052141691009783,280.340822652012,-22.34127308557753,72.09490823139605,0.0015179710822685495,61,z0p50_0p60,20.0,4.9979055698252735,2.5060510246450844,20.0,0.024058815586444952,20.0
483,3.3934711561262945,117,z0p50_0p60,30.0,0.001499428661209952,321.09014165981,21.502338116408552,52.39244480168176,0.031152672606691585,100,z1p30_1p40,25.0,3.245043068944077,0.0010245915711767125,125.68610509439142,-20.480694793038722,136.63742275057038,0.0021775242045141046,141,z0p10_0p30,35.0,2.979394473588177,2.047470366510657,10.0,0.019656308463857828,10.0
484,3.5704872701604375,89,z0p50_0p60,25.0,0.0010136138562865024,129.38901685898296,70.99228275151917,56.42315443999289,0.029980742059276148,20,z1p60_1p70,10.0,3.2031395743278397,0.0009194014067287167,226.62750660561585,-5.20113500363465,62.66528150447217,0.0010756055556974437,102,z1p50_2p50,25.0,2.912879858449781,2.2399153757002996,30.0,0.021503836283959188,30.0
485,3.644620224446411,115,z0p30_0p50,30.0,0.0024580141053724782,159.92203879245335,15.82287826898232,87.28424769544249,0.027826838840396592,47,z1p50_1p60,15.0,2.938598239768004,0.0008516186122376195,56.0407695410098,3.2597714317284257,122.99975510503852,0.0017308269675938915,113,z0p10_0p30,30.0,2.100281616229667,2.6965866254064994,20.0,0.02588801253267257,20.0
486,3.5055000902536477,111,z2p30_2p40,25.0,0.0015943847256295785,263.6639777525065,11.747890962918301,36.5063279372121,0.029065074885315192,111,z2p30_2p40,25.0,3.5055000902536477,0.0015943847256295785,263.6639777525065,11.747890962918301,36.5063279372121,0.002390258781252603,158,z1p50_2p50,35.0,2.7766364973700766,2.409409928675845,20.0,0.023131033077976215,20.0
487,3.292277407923743,34,z0p50_0p75,15.0,0.0018429231650549365,75.50292981020696,11.4777187615865,119.7929213684694,0.02933949630907894,131,z1p50_1p60,30.0,3.0983394378371454,0.0009936552456930878,323.90745007648457,32.651247995548225,46.85820731679063,0.0015384103621098545,130,z1p50_2p50,30.0,2.0718558026600515,2.807656304178629,25.0,0.026954313614552097,25.0
488,3.939730565391942,117,z0p50_0p60,30.0,0.0016198963033970917,267.84842656942016,28.089638438695705,20.380020198894098,0.034884529723997935,128,z1p30_1p40,30.0,3.633774951620601,0.0011528720961074693,103.41748320150457,-28.737532553525785,155.42461063412264,0.002243954213284372,141,z0p10_0p30,35.0,2.5727595855097385,2.9056617966003446,10.0,0.02789519472409244,10.0
489,4.397393740935817,107,z1p90_2p00,25.0,0.001634966323675437,245.96760780372762,-15.188669252233534,65.4508868988007,0.0392957423567888,107,z1p90_2p00,25.0,4.397393740935817,0.001634966323675437,245.96760780372762,-15.188669252233534,65.4508868988007,0.0016599052202749343,31,z0p30_0p50,15.0,3.786977518257679,1.9690680580819921,20.0,0.018903623597713106,20.0
490,3.72538483411218,5,z0p50_0p60,10.0,0.001236906821639228,264.30730926717837,15.764802098230199,32.48905130953202,0.0350319370825561,127,z1p20_1p30,30.0,3.6490500334731726,0.0010271081032350079,149.25855666196517,43.83091440808119,71.60878317078726,0.001745009558998794,130,z1p50_2p50,30.0,1.9477692292696545,2.3729617185485616,10.0,0.02278111970538936,10.0
491,3.9745685611680095,145,z0p50_0p60,35.0,0.001548373836740502,250.07126206058706,39.76976343599675,13.102668086507515,0.03477522151680751,130,z1p50_2p50,30.0,3.9259892429739813,0.004970997088723906,341.47219942212513,7.7175743320414165,75.9037947980968,0.00151011145426635,158,z1p50_2p50,35.0,1.806686281742749,2.072395262281083,35.0,0.019895594681478623,35.0
492,3.692100273017952,126,z1p10_1p20,30.0,0.001153393079131844,175.7623303014727,29.434794485834658,67.40123008938505,0.035216703400894285,126,z1p10_1p20,30.0,3.692100273017952,0.001153393079131844,175.7623303014727,29.434794485834658,67.40123008938505,0.0017478246636291222,18,z1p50_2p50,10.0,2.450647498211269,2.6169686844188407,35.0,0.025123657241915544,35.0
493,3.5155748700711476,83,z2p30_2p40,20.0,0.001465916042022113,112.50864797303373,11.658950448996276,114.9845209579153,0.029148607683007265,83,z2p30_2p40,20.0,3.5155748700711476,0.001465916042022113,112.50864797303373,11.658950448996276,114.9845209579153,0.0014255516235378205,158,z1p50_2p50,35.0,1.8358481490728986,2.074758002850346,20.0,0.019918277675190835,20.0
494,3.543610309470179,59,z0p30_0p50,20.0,0.0015062501367817465,216.3213850154474,64.9573769958479,30.043928853909183,0.030335791914549683,136,z2p00_2p10,30.0,3.45584579082066,0.001657282363924411,339.27153025686675,6.715783462846614,75.19044669871661,0.001748403697975354,141,z0p10_0p30,35.0,2.5053583487743585,1.9851395383901378,35.0,0.01905791446295581,35.0
495,3.417196659862983,24,z2p00_2p10,10.0,0.0010304741479202398,143.56924721256956,-48.29216710813158,141.3994488624118,0.029996525620456207,24,z2p00_2p10,10.0,3.417196659862983,0.0010304741479202398,143.56924721256956,-48.29216710813158,141.3994488624118,0.001565376358817325,74,z1p50_2p50,20.0,1.9123715217855617,2.2596182406847665,25.0,0.02169298949373992,25.0
496,3.592395519075567,103,z1p50_1p60,25.0,0.0011841341363182615,307.56264062890375,-14.212651881973457,73.45927051229447,0.03401792385480048,103,z1p50_1p60,25.0,3.592395519075567,0.0011841341363182615,307.56264062890375,-14.212651881973457,73.45927051229447,0.0014477896171695935,130,z1p50_2p50,30.0,2.1547631986345923,1.5184937314339493,25.0,0.014577979576020805,25.0
497,5.027326007697656,33,z0p50_0p60,15.0,0.001453772048947748,134.91929338080243,55.69175627020376,67.69205288425087,0.033795102503106245,104,z1p60_1p70,25.0,3.6106654742614146,0.0008552639238685403,303.51335571930144,-62.05084545225088,114.72363235368539,0.0015303348097524187,90,z0p50_0p75,25.0,2.7593196347575835,2.910524579278109,10.0,0.027941878846055944,10.0
498,3.69743368494083,44,z1p30_1p40,15.0,0.0009699740602094111,29.39810601646817,-28.400557534006076,133.94461234824735,0.03549565864757401,44,z1p30_1p40,15.0,3.69743368494083,0.0009699740602094111,29.39810601646817,-28.400557534006076,133.94461234824735,0.0011053304457232897,3,z0p30_0p50,10.0,2.838594721413713,2.1718694416141515,35.0,0.020850575610698203,35.0
499,3.5756091632996285,17,z1p40_1p50,10.0,0.0008731517896810999,277.09360774469883,-25.84359893909034,75.0197379966397,0.034156261099063286,17,z1p40_1p50,10.0,3.5756091632996285,0.0008731517896810999,277.09360774469883,-25.84359893909034,75.0197379966397,0.001750370344364909,158,z1p50_2p50,35.0,2.6579852487153524,2.2765261444805054,10.0,0.021855310266690922,10.0
500,3.593465620913801,125,z1p00_1p50,30.0,0.0028406107763218483,167.32394194825727,-12.666617087619812,103.848889505658,0.03449831062479625,125,z1p00_1p50,30.0,3.593465620913801,0.0028406107763218483,167.32394194825727,-12.666617087619812,103.848889505658,0.0017423539098652715,141,z0p10_0p30,35.0,2.306118268711271,3.593465620913801,30.0,0.03449831062479625,30.0
501,3.467802858301133,163,z1p90_2p00,35.0,0.0010911035702237165,130.17444093536065,-51.840749816581926,150.64884321252958,0.030988784651095922,163,z1p90_2p00,35.0,3.467802858301133,0.0010911035702237165,130.17444093536065,-51.840749816581926,150.64884321252958,0.00216979853516205,158,z1p50_2p50,35.0,1.979646361061343,2.0855682476403175,35.0,0.020022059155810564,35.0
502,4.392413155478306,149,z0p75_1p00,35.0,0.0032458963556305782,191.72270091818092,-7.962678690938119,84.42490333327108,0.03899296839024183,149,z0p75_1p00,35.0,4.392413155478306,0.0032458963556305782,191.72270091818092,-7.962678690938119,84.42490333327108,0.0015884148299523868,46,z1p50_2p50,15.0,2.781576277015978,3.233986477669444,15.0,0.031047206744852677,15.0
503,3.7495556750434638,29,z0p10_0p30,15.0,0.0027789084643590587,296.11083893489445,25.23664556107204,34.06803790183719,0.034930684689333365,98,z1p10_1p20,25.0,3.66211422489127,0.0008334510046017449,52.880700488939375,-67.42096613382098,155.192297540718,0.0023019726156810307,29,z0p10_0p30,15.0,3.7495556750434638,2.7582161468272326,35.0,0.02647967378615893,35.0
504,4.251785226032071,33,z0p50_0p60,15.0,0.0014239857488922525,244.58414640511472,26.337898517927293,26.654243981738897,0.030998984505670433,128,z1p30_1p40,30.0,3.2290340249273934,0.001013172122195203,27.859258242833736,-28.5998941051971,133.05352385223264,0.0022911970873294523,130,z1p50_2p50,30.0,2.55614430738199,2.206675167694551,15.0,0.02118472066077325,15.0
505,3.8358967968014053,123,z0p90_1p00,30.0,0.0009414291871075816,113.32975961012747,-64.23911088359341,157.56085275549412,0.03509300707671283,123,z0p90_1p00,30.0,3.8358967968014053,0.0009414291871075816,113.32975961012747,-64.23911088359341,157.56085275549412,0.0015943408252416598,142,z0p30_0p40,35.0,3.5336026104686504,2.1265661563897664,30.0,0.020415650952758345,30.0
506,3.399452226265693,54,z2p20_2p30,15.0,0.0013020615115634506,67.57809624494455,16.79230832344524,113.31782361215802,0.03119668681467018,69,z1p00_1p50,20.0,3.249556848570879,0.0020278519796420452,36.29098835330865,-15.352116040217734,129.00656634013103,0.0015628843356645691,85,z0p10_0p30,25.0,2.590229205902638,3.249556848570879,20.0,0.03119668681467018,20.0
507,3.799070986570064,153,z1p00_1p50,35.0,0.0025637356515035947,31.86870631355207,35.39856855399363,84.30886623180902,0.03647218167820314,153,z1p00_1p50,35.0,3.799070986570064,0.0025637356515035947,31.86870631355207,35.39856855399363,84.30886623180902,0.0014797198242155478,85,z0p10_0p30,25.0,2.807829053736735,3.799070986570064,35.0,0.03647218167820314,35.0
508,3.3943622305115917,165,z2p10_2p20,35.0,0.0019485039792318773,138.24388442774026,6.666223499202388,107.459521497302,0.029345004706971,163,z1p90_2p00,35.0,3.2838555091929167,0.0015617300603746373,257.5115402538373,-10.780762477688814,59.31511515648535,0.0011369992785484632,118,z0p50_0p75,30.0,2.02871781527805,2.8424985133046636,30.0,0.02728880891243069,30.0
509,3.9875383709823327,76,z1p60_1p70,20.0,0.0012499381270944451,226.8819225603269,-11.896448445317025,68.55617987086576,0.03732255700314722,76,z1p60_1p70,20.0,3.9875383709823327,0.0012499381270944451,226.8819225603269,-11.896448445317025,68.55617987086576,0.0014289349343215082,113,z0p10_0p30,30.0,1.7163572329670371,1.5896943820560954,20.0,0.015261526441630101,20.0
510,3.7248484716713213,98,z1p10_1p20,25.0,0.0013044751562765952,190.02355564714892,-1.9617743297295118,80.91431975261361,0.03552906858970498,98,z1p10_1p20,25.0,3.7248484716713213,0.0013044751562765952,190.02355564714892,-1.9617743297295118,80.91431975261361,0.0016731719207762523,153,z1p00_1p50,35.0,2.687984161725655,2.8362998806094804,20.0,0.02722930024343915,20.0
511,3.937668773935622,10,z0p80_0p90,10.0,0.0012565003919997844,352.68893841527137,7.7550826570481455,83.33788952328692,0.03452444613634189,10,z0p80_0p90,10.0,3.937668773935622,0.0012565003919997844,352.68893841527137,7.7550826570481455,83.33788952328692,0.0019256459221376298,130,z1p50_2p50,30.0,2.004302007485028,1.739264291563717,30.0,0.016697440888198387,30.0
512,3.911101463056492,145,z0p50_0p60,35.0,0.0013285238929313242,251.9652781751175,54.22062786378694,9.600403173397856,0.0341848797049639,153,z1p00_1p50,35.0,3.560817551644595,0.001741025483265049,274.0401949918412,79.99827571236754,31.936810054520755,0.0023893919765978614,141,z0p10_0p30,35.0,3.122052925753567,3.560817551644595,35.0,0.0341848797049639,35.0
513,3.5837654611801986,102,z1p50_2p50,25.0,0.0025817448243721213,276.50662205495723,78.04011201114773,30.16133923928584,0.032361413237671194,101,z1p40_1p50,25.0,3.3877175658759775,0.0007299633249789436,256.9408677687728,-66.96757355735748,115.34644827797321,0.002232212775581572,102,z1p50_2p50,25.0,3.5837654611801986,1.3835912017922958,20.0,0.013282876223824248,20.0
514,3.282246302235108,128,z1p30_1p40,30.0,0.0011617283333195745,175.1343574379291,-17.86462856126318,102.50730986172437,0.03150982661728627,128,z1p30_1p40,30.0,3.282246302235108,0.0011617283333195745,175.1343574379291,-17.86462856126318,102.50730986172437,0.0020954552580487182,46,z1p50_2p50,15.0,2.6674914361504265,2.948494625806718,10.0,0.028306402288817815,10.0
515,3.4922297242531233,23,z1p90_2p00,10.0,0.001018410238550139,123.67837580552502,33.161620643061326,91.20396989714058,0.03188617627498406,125,z1p00_1p50,30.0,3.3213765008016023,0.0018104415725069003,64.60920478954056,-50.50131656740947,167.20148552330528,0.0017654613292896059,125,z1p00_1p50,30.0,3.3213765008016023,3.3213765008016023,30.0,0.03188617627498406,30.0
516,4.579607598014311,69,z1p00_1p50,20.0,0.0022734928627674055,85.03550302682186,-54.68650526546428,173.53571716390155,0.043965559190684275,69,z1p00_1p50,20.0,4.579607598014311,0.0022734928627674055,85.03550302682186,-54.68650526546428,173.53571716390155,0.0022590385214063475,69,z1p00_1p50,20.0,4.579607598014311,4.579607598014311,20.0,0.043965559190684275,20.0
517,3.6278515880880557,91,z0p60_0p70,25.0,0.0015195085033856102,87.2603458532895,-17.359909955430794,148.9937826957115,0.03457715308981213,126,z1p10_1p20,30.0,3.6250501618455595,0.0010655097993696942,309.33078567492146,40.230823878382964,32.925602176391195,0.0017968644301922443,74,z1p50_2p50,20.0,2.6161792690245163,2.6929791040295714,20.0,0.025853379282719507,20.0
518,3.8081997299737007,113,z0p10_0p30,30.0,0.0038872515807731626,283.2759898764343,12.282968557424073,39.382272937443695,0.03019561323379096,155,z1p20_1p30,35.0,3.145281496191481,0.001401074041331885,256.9377743297564,0.2467593978187157,48.39679432283954,0.0030045730507900627,113,z0p10_0p30,30.0,3.8081997299737007,2.9142024508396767,15.0,0.02797718747815489,15.0
519,3.6813936993029976,85,z0p10_0p30,25.0,0.003421196002266354,255.41732932767073,-4.4346777020517125,53.223935617129925,0.027908147296363803,105,z1p70_1p80,25.0,3.0233547975206334,0.0008429379899853369,353.85945332036977,47.052623351899626,56.81093462571724,0.0020482325381329315,85,z0p10_0p30,25.0,3.6813936993029976,2.2728250589259074,20.0,0.021819778773536132,20.0
520,3.8289190644637014,113,z0p10_0p30,30.0,0.0037295841552954325,284.18204905279816,-17.055441899135882,67.74498468219541,0.026136639178220886,44,z1p30_1p40,15.0,2.7225439332790913,0.000793073797949534,321.7242365853726,11.101046012184021,60.477938366937074,0.002007980697177695,130,z1p50_2p50,30.0,2.2990771764296487,2.1997204757296474,30.0,0.021117953603838387,30.0
521,3.508307202949487,117,z0p50_0p60,30.0,0.001673174453174026,299.7393988135139,10.376959399125425,48.23001509790341,0.027703540205189697,139,z2p30_2p40,30.0,3.3412872002853224,0.0017908259211456262,154.411641746028,-5.293556721221143,106.93824411253894,0.0017482383635339766,158,z1p50_2p50,35.0,2.6384191402269286,2.280045141734294,15.0,0.02188909365942535,15.0
522,3.4953243439831803,28,z2p40_2p50,10.0,0.001388695044351412,77.17450143596646,-4.189046631880961,135.54728058631923,0.03288453959177211,71,z1p20_1p30,20.0,3.425369542521178,0.0010654085309962744,244.58045301909294,-11.480083905125264,62.17147288093021,0.0013710162560559684,46,z1p50_2p50,15.0,1.8935911024938834,1.869767993536109,30.0,0.01795031422087397,30.0
523,3.7893599965223834,116,z0p40_0p50,30.0,0.0018974258962429166,329.5970355162746,16.912045968302102,61.28519665887189,0.031194037561402918,165,z2p10_2p20,35.0,3.6201867870631057,0.0014470791214089935,222.33379363781822,41.244679051520684,30.03065354210088,0.001621218754735077,158,z1p50_2p50,35.0,1.8372608053270667,2.2955987230319796,15.0,0.022038412544184607,15.0
524,4.5616953365702395,121,z0p75_1p00,30.0,0.0029772210406913756,21.90343883903871,5.583361000350713,103.72840123802955,0.040495744769125104,121,z0p75_1p00,30.0,4.5616953365702395,0.0029772210406913756,21.90343883903871,5.583361000350713,103.72840123802955,0.001761724978274407,69,z1p00_1p50,20.0,3.435535643106018,3.435535643106018,20.0,0.032982137101479056,20.0
525,3.790527709113678,145,z0p50_0p60,35.0,0.0018362843159638977,244.2223039703643,20.791178708557634,31.73146675687058,0.03142410514195417,39,z0p90_1p00,15.0,3.434861651863421,0.0009652370689140764,159.89923418805898,-29.833424305091892,120.80323607504769,0.002049732773531738,158,z1p50_2p50,35.0,2.0707768596146177,2.6743426556378393,35.0,0.0256744639810622,35.0
526,4.43213420773937,33,z0p50_0p60,15.0,0.0012525144091112704,148.31406367754838,62.049585749615034,58.419864152021624,0.035185047861033034,159,z1p50_1p60,35.0,3.7156473397360954,0.0016112617749438505,53.26711178612919,4.634292274928114,120.66747271471718,0.001511957835010377,113,z0p10_0p30,30.0,1.7852706404244245,2.4609533575186573,35.0,0.02362586492179228,35.0
527,4.093984022716378,89,z0p50_0p60,25.0,0.0017799470436518044,196.24338468717306,-6.3571631601939265,80.34802486747057,0.031205173976569238,49,z1p70_1p80,15.0,3.3805294005245163,0.001034615240552288,87.40095641573038,0.28688990862697633,131.37162088945507,0.0015250932103859209,18,z1p50_2p50,10.0,1.9276265121779166,2.4312164738930777,30.0,0.023340382227215177,30.0
528,3.203144685127057,70,z1p10_1p20,20.0,0.0007668367917921592,8.648534226459619,-50.518202035554616,133.06032465811327,0.03055285284385395,70,z1p10_1p20,20.0,3.203144685127057,0.0007668367917921592,8.648534226459619,-50.518202035554616,133.06032465811327,0.0016015722743369265,146,z0p50_0p75,35.0,2.692833038716132,1.847314011597617,10.0,0.017734749491613896,10.0
529,3.893700029150119,71,z1p20_1p30,20.0,0.0011673864173779099,74.66279496984019,-18.052053487457695,148.85277285260383,0.03738064789144707,71,z1p20_1p30,20.0,3.893700029150119,0.0011673864173779099,74.66279496984019,-18.052053487457695,148.85277285260383,0.0015598797406827214,141,z0p10_0p30,35.0,1.8185110759455658,3.040894572495913,20.0,0.029193468535965564,20.0
530,3.4238709295866934,123,z0p90_1p00,30.0,0.0012028591056193446,298.70824579094733,23.047655858312506,37.260264259010235,0.03132355564464835,123,z0p90_1p00,30.0,3.4238709295866934,0.0012028591056193446,298.70824579094733,23.047655858312506,37.260264259010235,0.0012671002706794235,102,z1p50_2p50,25.0,1.5533500688730102,2.7838566816143655,10.0,0.026725830345588446,10.0
531,4.2429166430538565,41,z1p00_1p50,15.0,0.0023376269479286455,32.94225277708544,34.45402365337053,85.5745460353526,0.04073322851770254,41,z1p00_1p50,15.0,4.2429166430538565,0.0023376269479286455,32.94225277708544,34.45402365337053,85.5745460353526,0.0032727862121477384,158,z1p50_2p50,35.0,3.0696837202787104,4.2429166430538565,15.0,0.04073322851770254,15.0
532,3.538916135236995,93,z0p75_1p00,25.0,0.0019542652561963694,226.6899735953016,14.854655100507944,45.33008784011007,0.03239890108693957,12,z1p00_1p10,10.0,3.4482802634929963,0.000948663668210592,60.554433452129445,-18.877214841199297,145.01609013977867,0.001731160087195676,153,z1p00_1p50,35.0,2.6636670638494144,2.8680456066770765,30.0,0.027534068407218358,30.0
533,4.192784290564367,61,z0p50_0p60,20.0,0.0014072399487547978,237.3357448108893,35.52496047372682,23.406872837867425,0.03366564321829018,77,z1p70_1p80,20.0,3.6470777817951783,0.00119641643040003,32.845030274028055,-8.13041132248242,121.24902427028745,0.0014161433007062211,153,z1p00_1p50,35.0,2.195682864772785,2.235781608006868,30.0,0.021464150916967288,30.0
534,3.906701607729628,86,z0p30_0p40,25.0,0.0017894181934964587,212.1165943289611,18.058609141975943,51.54842862883323,0.028558381508482326,154,z1p10_1p20,35.0,2.9940453813669823,0.00090853156094537,117.2019994411725,38.482278612997554,88.39332436725729,0.0017550123405976144,158,z1p50_2p50,35.0,1.9210803355414707,2.249149526753395,20.0,0.021592486808269747,20.0
535,3.484381445141881,33,z0p50_0p60,15.0,0.0011348379357475867,213.84561149399167,-36.361761036515276,95.6783099426017,0.030334876024735936,15,z1p20_1p30,10.0,3.1597875993156608,0.0007764656827621599,265.3669129572198,-45.71484462129291,93.97521136402256,0.0017626647196826478,113,z0p10_0p30,30.0,2.5910721799237795,2.2264352125204754,15.0,0.0213744228135912,15.0
536,4.2327629995560905,74,z1p50_2p50,20.0,0.004249967861611809,273.41088058554703,-3.28879363582339,52.190600549569076,0.03749253037336587,74,z1p50_2p50,20.0,4.2327629995560905,0.004249967861611809,273.41088058554703,-3.28879363582339,52.190600549569076,0.002605386151471727,74,z1p50_2p50,20.0,4.2327629995560905,2.1401555471427867,30.0,0.020546113039461213,30.0
537,3.228025986676163,162,z1p80_1p90,35.0,0.001524018535379749,252.13468189859236,-9.295935017522893,58.50059427336497,0.029900120682299813,72,z1p30_1p40,20.0,3.1145699955080914,0.0009058462541660679,100.68078568837265,-19.465309254507932,148.2180011717153,0.0028230856189492494,158,z1p50_2p50,35.0,3.00002365360145,1.7921426928232478,10.0,0.017205088853821614,10.0
538,3.9807228272241764,37,z0p75_1p00,15.0,0.001476041196707387,142.57985474111314,-76.89837346688465,143.64898956289082,0.03533825117946217,37,z0p75_1p00,15.0,3.9807228272241764,0.001476041196707387,142.57985474111314,-76.89837346688465,143.64898956289082,0.0014483221876365573,147,z0p60_0p70,35.0,3.2875843763377683,2.483224967858129,15.0,0.02383967883088713,15.0
539,3.965581304843423,69,z1p00_1p50,20.0,0.0019855884308028426,93.48725534161184,-53.63535605882063,171.9781245817129,0.03807072895484782,69,z1p00_1p50,20.0,3.965581304843423,0.0019855884308028426,93.48725534161184,-53.63535605882063,171.9781245817129,0.002038619203069256,141,z0p10_0p30,35.0,3.21350154077265,3.965581304843423,20.0,0.03807072895484782,20.0
540,3.4968717580739197,75,z1p50_1p60,20.0,0.0010761975303620651,8.440759191294543,-12.660878641395275,108.9842047414776,0.033113368660133494,75,z1p50_1p60,20.0,3.4968717580739197,0.0010761975303620651,8.440759191294543,-12.660878641395275,108.9842047414776,0.0014825443299966037,113,z0p10_0p30,30.0,2.1937985035112497,2.3369988712991425,20.0,0.022435865956990604,20.0
541,3.3659698929071116,60,z0p40_0p50,20.0,0.0014482348726661415,192.3661831774018,-2.9290609487801094,80.14418891325526,0.029439022716024638,19,z1p50_1p60,10.0,3.1088497270560733,0.0008615188442631282,88.92190969250936,1.9766661145371354,129.58921236842482,0.0015631189665952009,130,z1p50_2p50,30.0,1.6448016851767695,2.202710845891062,10.0,0.021146662023396153,10.0
542,3.6331020699672982,97,z1p00_1p50,25.0,0.0017741909637382413,96.81258443114409,-63.7211910843929,163.03092340877743,0.03487883201438554,97,z1p00_1p50,25.0,3.6331020699672982,0.0017741909637382413,96.81258443114409,-63.7211910843929,163.03092340877743,0.0016969469723494036,97,z1p00_1p50,25.0,3.6331020699672982,3.6331020699672982,25.0,0.03487883201438554,25.0
543,3.646701018198249,113,z0p10_0p30,30.0,0.002735286895312676,293.69191522345454,-45.53706388730081,97.31084146379187,0.03168280162737847,75,z1p50_1p60,20.0,3.3457995580142694,0.0010838796814350612,347.8926740752011,-0.1445058465854269,86.03193168402203,0.0013325530552182998,146,z0p50_0p75,35.0,2.0289512435490704,2.3282158481514936,30.0,0.02235154639121852,30.0
544,3.5552930345992397,63,z0p60_0p70,20.0,0.001119213263094528,187.0705692673395,-52.71227357289757,120.16638508396062,0.02821358127239625,164,z2p00_2p10,35.0,3.2140840878270684,0.0016994911898224306,58.87838184993062,0.5708849652707906,126.53347209011243,0.002950908470039168,141,z0p10_0p30,35.0,3.4114173830405705,1.436023061523316,30.0,0.013786237261455801,30.0
545,3.377107682351596,21,z1p70_1p80,10.0,0.0009279777267492361,73.55144284125126,26.453324279879507,104.70497984215942,0.031173588595040477,21,z1p70_1p80,10.0,3.377107682351596,0.0009279777267492361,73.55144284125126,26.453324279879507,104.70497984215942,0.0011360804367382933,69,z1p00_1p50,20.0,2.4293977954292414,2.4293977954292414,20.0,0.0233229223872749,20.0
546,3.5288256778837135,73,z1p40_1p50,20.0,0.0008615893931921733,246.27543602042402,38.56825796738384,16.058894819351146,0.033709358523862476,73,z1p40_1p50,20.0,3.5288256778837135,0.0008615893931921733,246.27543602042402,38.56825796738384,16.058894819351146,0.002082860145336949,158,z1p50_2p50,35.0,2.7402792749048124,2.9109962459912677,20.0,0.027946406983096472,20.0
547,3.309051273583082,32,z0p40_0p50,15.0,0.0012469808267969577,238.0115653214175,15.611760108088182,39.00264155735259,0.027566719346016774,164,z2p00_2p10,35.0,3.1403937397452544,0.0014260232418484978,4.499134958129303,-21.83741720454829,112.95003526676756,0.001974820428454547,141,z0p10_0p30,35.0,2.3904211372037407,2.2016200015701473,20.0,0.021136189602007957,20.0
548,3.4430040379570386,36,z0p70_0p80,15.0,0.0010006127961846398,25.72907460262682,43.969339615140676,74.56643603715048,0.029327890362928353,93,z0p75_1p00,25.0,3.303677990434547,0.0014565134427894989,23.5201319970199,47.8862191180145,70.51304190516537,0.0025747047847133175,158,z1p50_2p50,35.0,2.6333032228989057,2.855862232034775,20.0,0.027417104482359244,20.0
549,3.717227007404837,61,z0p50_0p60,20.0,0.0014487102580352058,241.8963185456402,2.3958901817856315,49.64927757361571,0.03215448081286639,41,z1p00_1p50,15.0,3.349324047082965,0.0021084291955812988,160.29576027258724,-8.912570546760596,105.76332809263614,0.0013493268274795405,62,z0p50_0p75,20.0,2.6701194486022146,3.349324047082965,15.0,0.03215448081286639,15.0
550,3.6076614003677054,63,z0p60_0p70,20.0,0.0013403896302962423,238.683612706551,23.633548035305306,31.743149710993915,0.03175941376078589,96,z1p00_1p10,25.0,3.380218340046508,0.0009437083270971649,244.89037078085488,41.57712970060669,15.047267031839452,0.001658517712123126,97,z1p00_1p50,25.0,3.184389039524693,3.184389039524693,25.0,0.030571056975294948,25.0
551,4.5828475292975055,117,z0p50_0p60,30.0,0.0019443207930694483,238.89372293842263,24.151562653557306,31.20393817118669,0.03626255496037644,47,z1p50_1p60,15.0,3.8294353443178957,0.001093460239686214,252.91021649445264,-8.571196722262531,57.66497858847525,0.0016630332830766638,117,z0p50_0p60,30.0,4.5828475292975055,2.154398083327459,35.0,0.0206828455114582,35.0
552,3.648791588049892,143,z0p30_0p50,35.0,0.0027360737541637214,325.93505478066413,18.38427622895055,57.80613221283954,0.03362446255466705,100,z1p30_1p40,25.0,3.502519046682196,0.0011471841691456173,105.12371531095229,10.489140584186508,118.35824058228306,0.0018459650206117165,113,z0p10_0p30,30.0,2.426181435050016,1.3976011882460722,35.0,0.013417376151058466,35.0
553,3.969313944102633,121,z0p75_1p00,30.0,0.0022542086749405958,177.8469094076378,22.967508527091095,70.60745729078164,0.03523697058422229,121,z0p75_1p00,30.0,3.969313944102633,0.0022542086749405958,177.8469094076378,22.967508527091095,70.60745729078164,0.001634502708936135,130,z1p50_2p50,30.0,3.137825509299748,1.7499294052072525,25.0,0.016799829067782494,25.0
