gate,case_label,run_date,frame,datasets,offset_mode,offset_design_note,prior_config,dataset_sigma_mag,survey_sigma_mag,model,family,H0,param_name,param_value,k_base,N,raw_chi2,data_chi2_map,prior_chi2,posterior_objective,logdet_random_effect,marginal_score,AIC_base,BIC_base,chi2_dof_base,profiled_rms_mag,max_abs_offset_pull_sigma,method,success,case_datasets,case_z_min,case_max_z
redshift_band,low_z_0p01_0p10,2026-07-16T20:49:15,CMB_PANTHEON_ONLY,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,none,no nuisance offsets,none,0.0,0.0,LCDM_Omfree_H0fixed675,lcdm,67.5,Om,0.5999999302136376,1,821,1134.641776450119,1134.641776450119,0.0,1134.641776450119,0.0,1134.641776450119,1136.641776450119,1141.3522995595715,1.3837094834757553,0.1981051584301955,,minimize_Om,True,"pantheon,des_raw,union31",0.01,0.1
redshift_band,low_z_0p01_0p10,2026-07-16T20:49:15,CMB_PANTHEON_ONLY,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,15 nuisance offset columns,budget_010mmag_ds020,0.02,0.01,FR_C1PZ_ALPHA0_H0fixed675,fr_c1pz_alpha0,67.5,,,0,821,1120.5651349391826,1008.2587785790264,48.71593789422661,1056.974716473253,3.36362268844519,1060.3383391616985,1060.3383391616985,1060.3383391616985,1.2280862102058787,0.1852439606919124,4.63374240094211,fixed,True,"pantheon,des_raw,union31",0.01,0.1
redshift_band,low_z_0p01_0p10,2026-07-16T20:49:15,CMB_PANTHEON_ONLY,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,15 nuisance offset columns,budget_010mmag_ds020,0.02,0.01,LCDM_Om03_H0fixed675,lcdm,67.5,Om,0.3,0,821,1242.076712486687,1087.4342621691922,67.04896328875031,1154.4832254579424,3.36362268844519,1157.8468481463876,1157.8468481463876,1157.8468481463876,1.3245240708516348,0.1926462308733887,5.388589869223197,fixed,True,"pantheon,des_raw,union31",0.01,0.1
redshift_band,low_z_0p01_0p10,2026-07-16T20:49:15,CMB_PANTHEON_ONLY,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,15 nuisance offset columns,budget_010mmag_ds020,0.02,0.01,LCDM_Omfree_H0fixed675,lcdm,67.5,Om,0.5999999302136376,1,821,1134.641776450119,1017.6083930914094,50.77562074856965,1068.3840138399792,3.36362268844519,1071.7476365284244,1073.7476365284244,1078.4581596378769,1.240985845233426,0.1861984665432447,4.729897933733213,minimize_Om,True,"pantheon,des_raw,union31",0.01,0.1
redshift_band,low_z_0p01_0p10,2026-07-16T20:49:15,CMB_PANTHEON_ONLY,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,15 nuisance offset columns,budget_016mmag_ds032,0.032,0.016,FR_C1PZ_ALPHA0_H0fixed675,fr_c1pz_alpha0,67.5,,,0,821,1120.5651349391826,929.7023656338506,70.44533667801704,1000.1477023118676,7.23287242931508,1007.3805747411828,1007.3805747411828,1007.3805747411828,1.1324023941947023,0.1768750674662524,5.001747952106972,fixed,True,"pantheon,des_raw,union31",0.01,0.1
redshift_band,low_z_0p01_0p10,2026-07-16T20:49:15,CMB_PANTHEON_ONLY,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,15 nuisance offset columns,budget_016mmag_ds032,0.032,0.016,LCDM_Om03_H0fixed675,lcdm,67.5,Om,0.3,0,821,1242.076712486687,979.34435793769,96.93963599250527,1076.2839939301953,7.23287242931508,1083.5168663595105,1083.5168663595105,1083.5168663595105,1.1928676710568695,0.1817162179454791,5.8189464529383566,fixed,True,"pantheon,des_raw,union31",0.01,0.1
redshift_band,low_z_0p01_0p10,2026-07-16T20:49:15,CMB_PANTHEON_ONLY,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,15 nuisance offset columns,budget_016mmag_ds032,0.032,0.016,LCDM_Omfree_H0fixed675,lcdm,67.5,Om,0.5999999302136376,1,821,1134.641776450119,935.6745647703827,73.46363006198229,1009.138194832365,7.23287242931508,1016.37106726168,1018.37106726168,1023.0815903711324,1.1410665424029058,0.1775102624853421,5.105843430662056,minimize_Om,True,"pantheon,des_raw,union31",0.01,0.1
redshift_band,low_z_0p01_0p10,2026-07-16T20:49:15,CMB_PANTHEON_ONLY,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,15 nuisance offset columns,budget_025mmag_ds050,0.05,0.025,FR_C1PZ_ALPHA0_H0fixed675,fr_c1pz_alpha0,67.5,,,0,821,1120.5651349391826,860.21679355725,73.8826233134172,934.0994168706673,13.416509688065446,947.5159265587326,947.5159265587326,947.5159265587326,1.0477671054290498,0.1690343737381964,4.416440181646062,fixed,True,"pantheon,des_raw,union31",0.01,0.1
redshift_band,low_z_0p01_0p10,2026-07-16T20:49:15,CMB_PANTHEON_ONLY,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,15 nuisance offset columns,budget_025mmag_ds050,0.05,0.025,LCDM_Om03_H0fixed675,lcdm,67.5,Om,0.3,0,821,1242.076712486687,883.6738875965352,101.7035798744235,985.3774674709588,13.416509688065446,998.793977159024,998.793977159024,998.793977159024,1.0763384745390197,0.1714914338231953,5.142045728089797,fixed,True,"pantheon,des_raw,union31",0.01,0.1
redshift_band,low_z_0p01_0p10,2026-07-16T20:49:15,CMB_PANTHEON_ONLY,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,15 nuisance offset columns,budget_025mmag_ds050,0.05,0.025,LCDM_Omfree_H0fixed675,lcdm,67.5,Om,0.5999999302136376,1,821,1134.641776450119,863.148039134506,77.0916906167538,940.2397297512598,13.416509688065446,953.6562394393252,955.6562394393252,960.3667625487776,1.0526195599201291,0.1693662894420686,4.508845525331644,minimize_Om,True,"pantheon,des_raw,union31",0.01,0.1
redshift_band,low_z_0p01_0p10,2026-07-16T20:49:15,CMB_PANTHEON_ONLY,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,15 nuisance offset columns,budget_050mmag_ds100_stress,0.1,0.05,FR_C1PZ_ALPHA0_H0fixed675,fr_c1pz_alpha0,67.5,,,0,821,1120.5651349391826,803.335787487165,45.3634547919488,848.6992422791138,27.937837167799003,876.6370794469128,876.6370794469128,876.6370794469128,0.978484515818715,0.1615592250347758,2.7196238659352314,fixed,True,"pantheon,des_raw,union31",0.01,0.1
redshift_band,low_z_0p01_0p10,2026-07-16T20:49:15,CMB_PANTHEON_ONLY,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,15 nuisance offset columns,budget_050mmag_ds100_stress,0.1,0.05,LCDM_Om03_H0fixed675,lcdm,67.5,Om,0.3,0,821,1242.076712486687,805.7045139574354,62.22915448992818,867.9336684473636,27.937837167799003,895.8715056151626,895.8715056151626,895.8715056151626,0.9813696881332952,0.1620933641493765,3.172917846930544,fixed,True,"pantheon,des_raw,union31",0.01,0.1
redshift_band,low_z_0p01_0p10,2026-07-16T20:49:15,CMB_PANTHEON_ONLY,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,15 nuisance offset columns,budget_050mmag_ds100_stress,0.1,0.05,LCDM_Omfree_H0fixed675,lcdm,67.5,Om,0.5999999302136376,1,821,1134.641776450119,803.7789868047279,47.3375867711142,851.116573575842,27.937837167799003,879.054410743641,881.054410743641,885.7649338530935,0.9802182765911316,0.1616292798791069,2.7772882528450054,minimize_Om,True,"pantheon,des_raw,union31",0.01,0.1
redshift_band,mid_z_0p10_0p50,2026-07-16T20:49:26,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,none,no nuisance offsets,none,0.0,0.0,FR_C1PZ_ALPHA0_H0fixed675,fr_c1pz_alpha0,67.5,,,0,1515,1537.1697735675752,1537.1697735675752,0.0,1537.1697735675752,0.0,1537.1697735675752,1537.1697735675752,1537.1697735675752,1.0146335139059903,0.2694626877180905,,fixed,True,"pantheon,des_raw,union31",0.1,0.5
redshift_band,mid_z_0p10_0p50,2026-07-16T20:49:26,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,none,no nuisance offsets,none,0.0,0.0,LCDM_Om03_H0fixed675,lcdm,67.5,Om,0.3,0,1515,2210.273103735193,2210.273103735193,0.0,2210.273103735193,0.0,2210.273103735193,2210.273103735193,2210.273103735193,1.4589261410793355,0.2845464623500682,,fixed,True,"pantheon,des_raw,union31",0.1,0.5
redshift_band,mid_z_0p10_0p50,2026-07-16T20:49:26,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,none,no nuisance offsets,none,0.0,0.0,LCDM_Omfree_H0fixed675,lcdm,67.5,Om,0.5647595809939897,1,1515,1601.9745345564368,1601.9745345564368,0.0,1601.9745345564368,0.0,1601.9745345564368,1603.9745345564368,1609.2977052743802,1.0581073543965898,0.2727903934138836,,minimize_Om,True,"pantheon,des_raw,union31",0.1,0.5
redshift_band,mid_z_0p10_0p50,2026-07-16T20:49:26,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,6 nuisance offset columns,budget_010mmag_ds020,0.02,0.01,FR_C1PZ_ALPHA0_H0fixed675,fr_c1pz_alpha0,67.5,,,0,1515,1537.1697735675752,1426.9827335311495,42.01918186639999,1469.0019153975495,3.4047824572495955,1472.4066978547994,1472.4066978547994,1472.4066978547994,0.9419027944099998,0.2638313912531307,4.223815843964871,fixed,True,"pantheon,des_raw,union31",0.1,0.5
redshift_band,mid_z_0p10_0p50,2026-07-16T20:49:26,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,6 nuisance offset columns,budget_010mmag_ds020,0.02,0.01,LCDM_Om03_H0fixed675,lcdm,67.5,Om,0.3,0,1515,2210.273103735193,1653.363674750973,197.81210447438144,1851.175779225354,3.4047824572495955,1854.580561682604,1854.580561682604,1854.580561682604,1.091329158251467,0.2686246876274272,7.288011438074101,fixed,True,"pantheon,des_raw,union31",0.1,0.5
redshift_band,mid_z_0p10_0p50,2026-07-16T20:49:26,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,6 nuisance offset columns,budget_010mmag_ds020,0.02,0.01,LCDM_Omfree_H0fixed675,lcdm,67.5,Om,0.5591468887685992,1,1515,1602.202198450674,1483.0355287269406,43.8830173857545,1526.9185461126951,3.4047824572495955,1530.3233285699448,1532.3233285699448,1537.6464992878882,0.9795479053678604,0.2650653674255533,4.536499684598952,minimize_Om,True,"pantheon,des_raw,union31",0.1,0.5
redshift_band,mid_z_0p10_0p50,2026-07-16T20:49:26,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,6 nuisance offset columns,budget_016mmag_ds032,0.032,0.016,FR_C1PZ_ALPHA0_H0fixed675,fr_c1pz_alpha0,67.5,,,0,1515,1537.1697735675752,1384.1234444401516,43.35414048113353,1427.4775849212851,6.301512642368117,1433.7790975636533,1433.7790975636533,1433.7790975636533,0.9136128346139616,0.2620448920862127,4.193890271627438,fixed,True,"pantheon,des_raw,union31",0.1,0.5
redshift_band,mid_z_0p10_0p50,2026-07-16T20:49:26,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,6 nuisance offset columns,budget_016mmag_ds032,0.032,0.016,LCDM_Om03_H0fixed675,lcdm,67.5,Om,0.3,0,1515,2210.273103735193,1467.8881930971495,193.67827154718168,1661.5664646443315,6.301512642368117,1667.8679772866997,1667.8679772866997,1667.8679772866997,0.9689030977538942,0.2633609372898514,7.337285927949437,fixed,True,"pantheon,des_raw,union31",0.1,0.5
redshift_band,mid_z_0p10_0p50,2026-07-16T20:49:26,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,6 nuisance offset columns,budget_016mmag_ds032,0.032,0.016,LCDM_Omfree_H0fixed675,lcdm,67.5,Om,0.5293807596335511,1,1515,1611.1963236196823,1431.8728786098636,50.210278371020536,1482.0831569808845,6.301512642368117,1488.3846696232524,1490.3846696232524,1495.7078403411958,0.9457548735864356,0.2625784466420178,4.804045500323047,minimize_Om,True,"pantheon,des_raw,union31",0.1,0.5
redshift_band,mid_z_0p10_0p50,2026-07-16T20:49:26,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,6 nuisance offset columns,budget_025mmag_ds050,0.05,0.025,FR_C1PZ_ALPHA0_H0fixed675,fr_c1pz_alpha0,67.5,,,0,1515,1537.1697735675752,1362.4571229692092,31.178645124609154,1393.6357680938183,10.054115103098232,1403.6898831969163,1403.6898831969163,1403.6898831969163,0.8993116323229103,0.2613527727185266,3.4549899649035662,fixed,True,"pantheon,des_raw,union31",0.1,0.5
redshift_band,mid_z_0p10_0p50,2026-07-16T20:49:26,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,6 nuisance offset columns,budget_025mmag_ds050,0.05,0.025,LCDM_Om03_H0fixed675,lcdm,67.5,Om,0.3,0,1515,2210.273103735193,1373.1215220206536,138.21622058468017,1511.337742605334,10.054115103098232,1521.391857708432,1521.391857708432,1521.391857708432,0.9063508396175932,0.2611510487969657,6.442141868032097,fixed,True,"pantheon,des_raw,union31",0.1,0.5
redshift_band,mid_z_0p10_0p50,2026-07-16T20:49:26,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,6 nuisance offset columns,budget_025mmag_ds050,0.05,0.025,LCDM_Omfree_H0fixed675,lcdm,67.5,Om,0.473263528132238,1,1515,1666.0074220862211,1386.55392770223,50.2887877222891,1436.842715424519,10.054115103098232,1446.896830527617,1448.896830527617,1454.2200012455603,0.915821616712173,0.2612826015604039,4.40198207255188,minimize_Om,True,"pantheon,des_raw,union31",0.1,0.5
redshift_band,mid_z_0p10_0p50,2026-07-16T20:49:26,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,6 nuisance offset columns,budget_050mmag_ds100_stress,0.1,0.05,FR_C1PZ_ALPHA0_H0fixed675,fr_c1pz_alpha0,67.5,,,0,1515,1537.1697735675752,1353.533868606165,11.631260954015437,1365.1651295601805,17.23084063315232,1382.395970193333,1382.395970193333,1382.395970193333,0.8934216954496139,0.2612642936298276,2.035005912146292,fixed,True,"pantheon,des_raw,union31",0.1,0.5
redshift_band,mid_z_0p10_0p50,2026-07-16T20:49:26,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,6 nuisance offset columns,budget_050mmag_ds100_stress,0.1,0.05,LCDM_Om03_H0fixed675,lcdm,67.5,Om,0.3,0,1515,2210.273103735193,1331.5688546576089,52.60033298906687,1384.1691876466757,17.23084063315232,1401.400028279828,1401.400028279828,1401.400028279828,0.8789233364076626,0.2608275620460244,3.974310793946126,fixed,True,"pantheon,des_raw,union31",0.1,0.5
redshift_band,mid_z_0p10_0p50,2026-07-16T20:49:26,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,6 nuisance offset columns,budget_050mmag_ds100_stress,0.1,0.05,LCDM_Omfree_H0fixed675,lcdm,67.5,Om,0.3708086138709003,1,1515,1911.3446023314104,1339.3698700956888,35.57717318143272,1374.9470432771216,17.23084063315232,1392.177883910274,1394.177883910274,1399.5010546282174,0.884656453167562,0.2607998543089571,3.3179738338663376,minimize_Om,True,"pantheon,des_raw,union31",0.1,0.5
redshift_band,mid_z_0p10_0p50,2026-07-16T20:49:28,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,none,no nuisance offsets,none,0.0,0.0,FR_C1PZ_ALPHA0_H0fixed675,fr_c1pz_alpha0,67.5,,,0,1517,1563.4985760338354,1563.4985760338354,0.0,1563.4985760338354,0.0,1563.4985760338354,1563.4985760338354,1563.4985760338354,1.0306516651508473,0.2693519402655541,,fixed,True,"pantheon,des_raw,union31",0.1,0.5
redshift_band,mid_z_0p10_0p50,2026-07-16T20:49:28,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,none,no nuisance offsets,none,0.0,0.0,LCDM_Om03_H0fixed675,lcdm,67.5,Om,0.3,0,1517,2281.151710910902,2281.151710910902,0.0,2281.151710910902,0.0,2281.151710910902,2281.151710910902,2281.151710910902,1.503725583988729,0.2867425544791814,,fixed,True,"pantheon,des_raw,union31",0.1,0.5
redshift_band,mid_z_0p10_0p50,2026-07-16T20:49:28,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,none,no nuisance offsets,none,0.0,0.0,LCDM_Omfree_H0fixed675,lcdm,67.5,Om,0.5756420194986137,1,1517,1625.347111728536,1625.347111728536,0.0,1625.347111728536,0.0,1625.347111728536,1627.347111728536,1632.6716017078843,1.0721287016678998,0.2730262203796242,,minimize_Om,True,"pantheon,des_raw,union31",0.1,0.5
redshift_band,mid_z_0p10_0p50,2026-07-16T20:49:28,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,6 nuisance offset columns,budget_010mmag_ds020,0.02,0.01,FR_C1PZ_ALPHA0_H0fixed675,fr_c1pz_alpha0,67.5,,,0,1517,1563.4985760338354,1440.0302918561615,47.451730888089685,1487.4820227442513,3.4058187584575137,1490.8878415027089,1490.8878415027089,1490.8878415027089,0.9492618931154656,0.2637478803025807,4.74829700261609,fixed,True,"pantheon,des_raw,union31",0.1,0.5
redshift_band,mid_z_0p10_0p50,2026-07-16T20:49:28,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,6 nuisance offset columns,budget_010mmag_ds020,0.02,0.01,LCDM_Om03_H0fixed675,lcdm,67.5,Om,0.3,0,1517,2281.151710910902,1675.2531332156086,214.10164839261452,1889.3547816082232,3.4058187584575137,1892.7606003666808,1892.7606003666808,1892.7606003666808,1.1043197977690236,0.2691029575670163,7.723781424037804,fixed,True,"pantheon,des_raw,union31",0.1,0.5
redshift_band,mid_z_0p10_0p50,2026-07-16T20:49:28,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,6 nuisance offset columns,budget_010mmag_ds020,0.02,0.01,LCDM_Omfree_H0fixed675,lcdm,67.5,Om,0.5673442612341905,1,1517,1625.8395702146167,1498.722551280318,47.27778863695729,1546.0003399172751,3.4058187584575137,1549.4061586757327,1551.4061586757327,1556.7306486550813,0.9886032660160408,0.2651378504634375,4.979442184181866,minimize_Om,True,"pantheon,des_raw,union31",0.1,0.5
redshift_band,mid_z_0p10_0p50,2026-07-16T20:49:29,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,6 nuisance offset columns,budget_016mmag_ds032,0.032,0.016,FR_C1PZ_ALPHA0_H0fixed675,fr_c1pz_alpha0,67.5,,,0,1517,1563.4985760338354,1391.3010466827247,49.16208875834323,1440.463135441068,6.303332232179564,1446.7664676732477,1446.7664676732477,1446.7664676732477,0.9171397802786584,0.2618937754370725,4.72688727934191,fixed,True,"pantheon,des_raw,union31",0.1,0.5
redshift_band,mid_z_0p10_0p50,2026-07-16T20:49:29,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,6 nuisance offset columns,budget_016mmag_ds032,0.032,0.016,LCDM_Om03_H0fixed675,lcdm,67.5,Om,0.3,0,1517,2281.151710910902,1476.679161697527,208.1681228377587,1684.8472845352858,6.303332232179564,1691.1506167674654,1691.1506167674654,1691.1506167674654,0.9734206734986994,0.2633740046296875,7.633761439255277,fixed,True,"pantheon,des_raw,union31",0.1,0.5
redshift_band,mid_z_0p10_0p50,2026-07-16T20:49:29,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,6 nuisance offset columns,budget_016mmag_ds032,0.032,0.016,LCDM_Omfree_H0fixed675,lcdm,67.5,Om,0.5349857699888546,1,1517,1637.4184328370943,1442.3655457518455,54.91937757074012,1497.2849233225857,6.303332232179564,1503.5882555547653,1505.5882555547653,1510.9127455341138,0.9514284602584732,0.2625462130629796,5.283244471626335,minimize_Om,True,"pantheon,des_raw,union31",0.1,0.5
redshift_band,mid_z_0p10_0p50,2026-07-16T20:49:29,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,6 nuisance offset columns,budget_025mmag_ds050,0.05,0.025,FR_C1PZ_ALPHA0_H0fixed675,fr_c1pz_alpha0,67.5,,,0,1517,1563.4985760338354,1366.812496241616,35.293823178469495,1402.1063194200854,10.056815961644574,1412.16313538173,1412.16313538173,1412.16313538173,0.900997031141474,0.2612066287671489,3.902095425473967,fixed,True,"pantheon,des_raw,union31",0.1,0.5
redshift_band,mid_z_0p10_0p50,2026-07-16T20:49:29,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,6 nuisance offset columns,budget_025mmag_ds050,0.05,0.025,LCDM_Om03_H0fixed675,lcdm,67.5,Om,0.3,0,1517,2281.151710910902,1376.246564511156,147.6208593777465,1523.8674238889023,10.056815961644574,1533.924239850547,1533.924239850547,1533.924239850547,0.9072159291438076,0.2609951504195215,6.648368532672218,fixed,True,"pantheon,des_raw,union31",0.1,0.5
redshift_band,mid_z_0p10_0p50,2026-07-16T20:49:29,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,6 nuisance offset columns,budget_025mmag_ds050,0.05,0.025,LCDM_Omfree_H0fixed675,lcdm,67.5,Om,0.4754265716941473,1,1517,1701.6548799095876,1392.4872057271166,55.18630081658493,1447.6735065437017,10.056815961644574,1457.730322505346,1459.730322505346,1465.0548124846946,0.918527180558784,0.2611877290505421,4.834146304821713,minimize_Om,True,"pantheon,des_raw,union31",0.1,0.5
redshift_band,mid_z_0p10_0p50,2026-07-16T20:49:29,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,6 nuisance offset columns,budget_050mmag_ds100_stress,0.1,0.05,FR_C1PZ_ALPHA0_H0fixed675,fr_c1pz_alpha0,67.5,,,0,1517,1563.4985760338354,1356.8690551105435,13.089420307106618,1369.9584754176503,17.234657416856187,1387.1931328345063,1387.1931328345063,1387.1931328345063,0.8944423566977876,0.2611768026611019,2.3017263259733194,fixed,True,"pantheon,des_raw,union31",0.1,0.5
redshift_band,mid_z_0p10_0p50,2026-07-16T20:49:29,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,6 nuisance offset columns,budget_050mmag_ds100_stress,0.1,0.05,LCDM_Om03_H0fixed675,lcdm,67.5,Om,0.3,0,1517,2281.151710910902,1332.748513353683,55.766143941063376,1388.5146572947465,17.234657416856187,1405.7493147116024,1405.7493147116024,1405.7493147116024,0.8785421973326849,0.2606649795894017,4.093925923699699,fixed,True,"pantheon,des_raw,union31",0.1,0.5
redshift_band,mid_z_0p10_0p50,2026-07-16T20:49:29,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,6 nuisance offset columns,budget_050mmag_ds100_stress,0.1,0.05,LCDM_Omfree_H0fixed675,lcdm,67.5,Om,0.3681803991095884,1,1517,1978.131962200948,1341.1478891598229,38.789393883777,1379.9372830435998,17.234657416856187,1397.171940460456,1399.171940460456,1404.4964304398045,0.8846621960157143,0.260672190347685,3.459921627648157,minimize_Om,True,"pantheon,des_raw,union31",0.1,0.5
redshift_band,mid_z_0p10_0p50,2026-07-16T20:49:31,CMB_PANTHEON_ONLY,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,none,no nuisance offsets,none,0.0,0.0,FR_C1PZ_ALPHA0_H0fixed675,fr_c1pz_alpha0,67.5,,,0,1515,1532.7177443798462,1532.7177443798462,0.0,1532.7177443798462,0.0,1532.7177443798462,1532.7177443798462,1532.7177443798462,1.0116948807787765,0.2692991448186653,,fixed,True,"pantheon,des_raw,union31",0.1,0.5
redshift_band,mid_z_0p10_0p50,2026-07-16T20:49:31,CMB_PANTHEON_ONLY,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,none,no nuisance offsets,none,0.0,0.0,LCDM_Om03_H0fixed675,lcdm,67.5,Om,0.3,0,1515,2202.9215834612487,2202.9215834612487,0.0,2202.9215834612487,0.0,2202.9215834612487,2202.9215834612487,2202.9215834612487,1.4540736524496691,0.2842408461387987,,fixed,True,"pantheon,des_raw,union31",0.1,0.5
redshift_band,mid_z_0p10_0p50,2026-07-16T20:49:31,CMB_PANTHEON_ONLY,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,none,no nuisance offsets,none,0.0,0.0,LCDM_Omfree_H0fixed675,lcdm,67.5,Om,0.5641239424903799,1,1515,1597.2472465755318,1597.2472465755318,0.0,1597.2472465755318,0.0,1597.2472465755318,1599.2472465755318,1604.5704172934752,1.0549849713180528,0.2725915569915456,,minimize_Om,True,"pantheon,des_raw,union31",0.1,0.5
redshift_band,mid_z_0p10_0p50,2026-07-16T20:49:31,CMB_PANTHEON_ONLY,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,6 nuisance offset columns,budget_010mmag_ds020,0.02,0.01,FR_C1PZ_ALPHA0_H0fixed675,fr_c1pz_alpha0,67.5,,,0,1515,1532.7177443798462,1424.9949698306011,41.09056369751051,1466.085533528112,3.4047824572495955,1469.4903159853616,1469.4903159853616,1469.4903159853616,0.9405907391621132,0.2637720532639738,4.138973152471768,fixed,True,"pantheon,des_raw,union31",0.1,0.5
redshift_band,mid_z_0p10_0p50,2026-07-16T20:49:31,CMB_PANTHEON_ONLY,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,6 nuisance offset columns,budget_010mmag_ds020,0.02,0.01,LCDM_Om03_H0fixed675,lcdm,67.5,Om,0.3,0,1515,2202.9215834612487,1650.6518697062534,196.07470325593707,1846.7265729621904,3.4047824572495955,1850.13135541944,1850.13135541944,1850.13135541944,1.0895391879249197,0.2685193951148878,7.256880382289711,fixed,True,"pantheon,des_raw,union31",0.1,0.5
redshift_band,mid_z_0p10_0p50,2026-07-16T20:49:31,CMB_PANTHEON_ONLY,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,6 nuisance offset columns,budget_010mmag_ds020,0.02,0.01,LCDM_Omfree_H0fixed675,lcdm,67.5,Om,0.5585753528909263,1,1515,1597.469923212093,1480.7273734502148,42.99922104485627,1523.7265944950711,3.4047824572495955,1527.1313769523208,1529.1313769523208,1534.4545476702642,0.9780233642339596,0.2649916818462449,4.45744467116756,minimize_Om,True,"pantheon,des_raw,union31",0.1,0.5
