gate,case_label,frame,offset_mode,prior_config,model,offset_label,offset_type,prior_sigma_mag,offset_mag,pull_sigma,case_datasets,case_z_min,case_max_z
dataset_combo,all_three,HEL,dataset+idsurvey,budget_025mmag_ds050,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_50,survey,0.025,-0.0455444038103142,-1.8217761524125695,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,HEL,dataset+idsurvey,budget_025mmag_ds050,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_51,survey,0.025,-0.0603182546185502,-2.412730184742009,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,HEL,dataset+idsurvey,budget_025mmag_ds050,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_56,survey,0.025,-0.0409012847952423,-1.6360513918096933,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,HEL,dataset+idsurvey,budget_025mmag_ds050,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_57,survey,0.025,-0.0880857301207925,-3.5234292048317,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,HEL,dataset+idsurvey,budget_025mmag_ds050,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_63,survey,0.025,-0.0416921950894067,-1.66768780357627,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,HEL,dataset+idsurvey,budget_025mmag_ds050,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_64,survey,0.025,-0.090164777410598,-3.60659109642392,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,HEL,dataset+idsurvey,budget_025mmag_ds050,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_65,survey,0.025,-0.0575685442843144,-2.302741771372577,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,HEL,dataset+idsurvey,budget_025mmag_ds050,LCDM_Omfree_H0fixed675,Union3p1_UNITY1p8,dataset,0.05,0.0184738479908636,0.3694769598172738,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,HEL,dataset+idsurvey,budget_025mmag_ds050,LCDM_Omfree_H0fixed675,DES_Dovekie_raw:IDSURVEY_OTHER,survey,0.025,-0.0172387699968643,-0.6895507998745734,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,HEL,dataset+idsurvey,budget_025mmag_ds050,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_OTHER,survey,0.025,-0.0812842905764458,-3.251371623057833,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,HEL,dataset+idsurvey,budget_050mmag_ds100_stress,FR_C1PZ_ALPHA0_H0fixed675,DES_Dovekie_raw:IDSURVEY_10,survey,0.05,0.0096570563408984,0.1931411268179682,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,HEL,dataset+idsurvey,budget_050mmag_ds100_stress,FR_C1PZ_ALPHA0_H0fixed675,DES_Dovekie_raw:IDSURVEY_150,survey,0.05,-0.0089779932324,-0.1795598646480012,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,HEL,dataset+idsurvey,budget_050mmag_ds100_stress,FR_C1PZ_ALPHA0_H0fixed675,DES_Dovekie_raw:IDSURVEY_64,survey,0.05,-0.0060929728989651,-0.1218594579793022,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,HEL,dataset+idsurvey,budget_050mmag_ds100_stress,FR_C1PZ_ALPHA0_H0fixed675,DES_Dovekie_raw:IDSURVEY_65,survey,0.05,-0.0118317006062585,-0.2366340121251705,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,HEL,dataset+idsurvey,budget_050mmag_ds100_stress,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_1,survey,0.05,-0.1323028244054925,-2.6460564881098514,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,HEL,dataset+idsurvey,budget_050mmag_ds100_stress,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_10,survey,0.05,-0.1138732000884511,-2.2774640017690237,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,HEL,dataset+idsurvey,budget_050mmag_ds100_stress,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_15,survey,0.05,-0.0859383373940399,-1.7187667478807989,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,HEL,dataset+idsurvey,budget_050mmag_ds100_stress,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_150,survey,0.05,-0.1350194305266166,-2.7003886105323325,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,HEL,dataset+idsurvey,budget_050mmag_ds100_stress,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_4,survey,0.05,-0.079239592822815,-1.5847918564563013,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,HEL,dataset+idsurvey,budget_050mmag_ds100_stress,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_5,survey,0.05,-0.1102542649119743,-2.205085298239487,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,HEL,dataset+idsurvey,budget_050mmag_ds100_stress,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_50,survey,0.05,-0.0807447843502992,-1.614895687005985,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,HEL,dataset+idsurvey,budget_050mmag_ds100_stress,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_51,survey,0.05,-0.0996692456491544,-1.993384912983088,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,HEL,dataset+idsurvey,budget_050mmag_ds100_stress,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_56,survey,0.05,-0.0871011226955719,-1.7420224539114395,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,HEL,dataset+idsurvey,budget_050mmag_ds100_stress,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_57,survey,0.05,-0.1156458457118127,-2.3129169142362542,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,HEL,dataset+idsurvey,budget_050mmag_ds100_stress,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_63,survey,0.05,-0.0687574441063595,-1.375148882127191,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,HEL,dataset+idsurvey,budget_050mmag_ds100_stress,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_64,survey,0.05,-0.1233814632084642,-2.4676292641692856,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,HEL,dataset+idsurvey,budget_050mmag_ds100_stress,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_65,survey,0.05,-0.0938142168703334,-1.876284337406669,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,HEL,dataset+idsurvey,budget_050mmag_ds100_stress,FR_C1PZ_ALPHA0_H0fixed675,Union3p1_UNITY1p8,dataset,0.1,-0.0147840657194424,-0.1478406571944247,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,HEL,dataset+idsurvey,budget_050mmag_ds100_stress,FR_C1PZ_ALPHA0_H0fixed675,DES_Dovekie_raw:IDSURVEY_OTHER,survey,0.05,-0.0262856009422253,-0.5257120188445065,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,HEL,dataset+idsurvey,budget_050mmag_ds100_stress,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_OTHER,survey,0.05,-0.1309537576073373,-2.619075152146746,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,HEL,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Om03_H0fixed675,DES_Dovekie_raw:IDSURVEY_10,survey,0.05,-0.0989359780987605,-1.9787195619752107,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,HEL,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Om03_H0fixed675,DES_Dovekie_raw:IDSURVEY_150,survey,0.05,-0.0342533676820658,-0.6850673536413162,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,HEL,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Om03_H0fixed675,DES_Dovekie_raw:IDSURVEY_64,survey,0.05,-0.026619277460955,-0.5323855492191013,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,HEL,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Om03_H0fixed675,DES_Dovekie_raw:IDSURVEY_65,survey,0.05,-0.0299095031751687,-0.598190063503375,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,HEL,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_1,survey,0.05,-0.2039747752343483,-4.079495504686966,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,HEL,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_10,survey,0.05,-0.2173792063253997,-4.347584126507995,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,HEL,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_15,survey,0.05,-0.1830384886143163,-3.660769772286327,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,HEL,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_150,survey,0.05,-0.1682152782337586,-3.364305564675173,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,HEL,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_4,survey,0.05,-0.1785016337997806,-3.570032675995612,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,HEL,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_5,survey,0.05,-0.1317572349109541,-2.6351446982190816,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,HEL,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_50,survey,0.05,-0.0931363993607816,-1.8627279872156337,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,HEL,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_51,survey,0.05,-0.1163474766069416,-2.3269495321388325,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,HEL,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_56,survey,0.05,-0.0896532585141119,-1.7930651702822389,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,HEL,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_57,survey,0.05,-0.1331253775154141,-2.662507550308283,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,HEL,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_63,survey,0.05,-0.0843200620245918,-1.6864012404918376,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,HEL,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_64,survey,0.05,-0.1409080097299024,-2.818160194598049,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,HEL,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_65,survey,0.05,-0.1094139788646752,-2.1882795772935046,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,HEL,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Om03_H0fixed675,Union3p1_UNITY1p8,dataset,0.1,-0.0800679509982638,-0.8006795099826386,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,HEL,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Om03_H0fixed675,DES_Dovekie_raw:IDSURVEY_OTHER,survey,0.05,-0.0436727753114496,-0.8734555062289925,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,HEL,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_OTHER,survey,0.05,-0.1433593128149491,-2.867186256298982,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,HEL,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Omfree_H0fixed675,DES_Dovekie_raw:IDSURVEY_10,survey,0.05,-0.0597558641897814,-1.195117283795628,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,HEL,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Omfree_H0fixed675,DES_Dovekie_raw:IDSURVEY_150,survey,0.05,-0.0261024832877161,-0.5220496657543222,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,HEL,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Omfree_H0fixed675,DES_Dovekie_raw:IDSURVEY_64,survey,0.05,-0.019891200531969,-0.3978240106393808,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,HEL,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Omfree_H0fixed675,DES_Dovekie_raw:IDSURVEY_65,survey,0.05,-0.0227551023600934,-0.4551020472018683,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,HEL,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_1,survey,0.05,-0.1884480392383189,-3.7689607847663775,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,HEL,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_10,survey,0.05,-0.1884183788811003,-3.768367577622007,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,HEL,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_15,survey,0.05,-0.1588708857370813,-3.177417714741627,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,HEL,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_150,survey,0.05,-0.1578901913108565,-3.15780382621713,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,HEL,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_4,survey,0.05,-0.1378645496881379,-2.757290993762759,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,HEL,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_5,survey,0.05,-0.1273480004476658,-2.546960008953316,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,HEL,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_50,survey,0.05,-0.0913197801177175,-1.8263956023543515,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,HEL,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_51,survey,0.05,-0.1103266658368754,-2.206533316737509,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,HEL,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_56,survey,0.05,-0.0893507835599688,-1.7870156711993768,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,HEL,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_57,survey,0.05,-0.1279518804599571,-2.5590376091991427,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,HEL,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_63,survey,0.05,-0.0800494530594747,-1.600989061189494,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,HEL,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_64,survey,0.05,-0.1365136411989704,-2.7302728239794085,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,HEL,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_65,survey,0.05,-0.1051475852307602,-2.102951704615205,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,HEL,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Omfree_H0fixed675,Union3p1_UNITY1p8,dataset,0.1,-0.0350875901478131,-0.3508759014781314,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,HEL,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Omfree_H0fixed675,DES_Dovekie_raw:IDSURVEY_OTHER,survey,0.05,-0.0372606316721678,-0.7452126334433565,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,HEL,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_OTHER,survey,0.05,-0.1276086347853439,-2.552172695706878,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_010mmag_ds020,FR_C1PZ_ALPHA0_H0fixed675,DES_Dovekie_raw:IDSURVEY_10,survey,0.01,0.0128649912561775,1.2864991256177587,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_010mmag_ds020,FR_C1PZ_ALPHA0_H0fixed675,DES_Dovekie_raw:IDSURVEY_150,survey,0.01,-0.0078655422964212,-0.7865542296421213,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_010mmag_ds020,FR_C1PZ_ALPHA0_H0fixed675,DES_Dovekie_raw:IDSURVEY_64,survey,0.01,-0.0032669082222251,-0.3266908222225196,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_010mmag_ds020,FR_C1PZ_ALPHA0_H0fixed675,DES_Dovekie_raw:IDSURVEY_65,survey,0.01,-0.0048142454931858,-0.4814245493185834,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_010mmag_ds020,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_1,survey,0.01,-0.0738129418547933,-7.381294185479334,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_010mmag_ds020,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_10,survey,0.01,-0.0585157492416569,-5.85157492416569,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_010mmag_ds020,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_15,survey,0.01,-0.0544970596715137,-5.4497059671513775,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_010mmag_ds020,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_150,survey,0.01,-0.0640871242345132,-6.408712423451325,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_010mmag_ds020,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_4,survey,0.01,-0.0265687304073241,-2.656873040732415,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_010mmag_ds020,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_5,survey,0.01,-0.0313068304718185,-3.130683047181859,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_010mmag_ds020,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_50,survey,0.01,-0.012982814979332,-1.298281497933205,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_010mmag_ds020,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_51,survey,0.01,-0.013213748505409,-1.3213748505409035,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_010mmag_ds020,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_56,survey,0.01,-0.0113978545111494,-1.1397854511149457,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_010mmag_ds020,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_57,survey,0.01,-0.0269535528020586,-2.6953552802058685,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_010mmag_ds020,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_63,survey,0.01,-0.0099117503937552,-0.9911750393755252,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_010mmag_ds020,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_64,survey,0.01,-0.0276331631290964,-2.763316312909644,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_010mmag_ds020,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_65,survey,0.01,-0.0150557782081269,-1.5055778208126966,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_010mmag_ds020,FR_C1PZ_ALPHA0_H0fixed675,Union3p1_UNITY1p8,dataset,0.02,-0.0142353732455599,-0.711768662277998,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_010mmag_ds020,FR_C1PZ_ALPHA0_H0fixed675,DES_Dovekie_raw:IDSURVEY_OTHER,survey,0.01,-0.0060194076773647,-0.6019407677364785,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_010mmag_ds020,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_OTHER,survey,0.01,-0.0345686565382959,-3.4568656538295937,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_010mmag_ds020,LCDM_Om03_H0fixed675,DES_Dovekie_raw:IDSURVEY_10,survey,0.01,-0.0737735136059542,-7.37735136059542,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_010mmag_ds020,LCDM_Om03_H0fixed675,DES_Dovekie_raw:IDSURVEY_150,survey,0.01,-0.0154960201628589,-1.5496020162858906,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_010mmag_ds020,LCDM_Om03_H0fixed675,DES_Dovekie_raw:IDSURVEY_64,survey,0.01,-0.0062562889255324,-0.6256288925532407,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_010mmag_ds020,LCDM_Om03_H0fixed675,DES_Dovekie_raw:IDSURVEY_65,survey,0.01,-0.0066940368693378,-0.6694036869337869,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_010mmag_ds020,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_1,survey,0.01,-0.1154778751640564,-11.54778751640564,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_010mmag_ds020,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_10,survey,0.01,-0.1075014733937238,-10.750147339372385,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_010mmag_ds020,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_15,survey,0.01,-0.1074210237016111,-10.742102370161112,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_010mmag_ds020,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_150,survey,0.01,-0.0812349981603559,-8.12349981603559,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_010mmag_ds020,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_4,survey,0.01,-0.0552918771981075,-5.52918771981076,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_010mmag_ds020,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_5,survey,0.01,-0.042691323457685,-4.269132345768506,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_010mmag_ds020,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_50,survey,0.01,-0.0157387394343041,-1.5738739434304132,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_010mmag_ds020,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_51,survey,0.01,-0.0173043431004332,-1.730434310043321,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_010mmag_ds020,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_56,survey,0.01,-0.0139361226114096,-1.393612261140961,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_010mmag_ds020,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_57,survey,0.01,-0.0348254527758369,-3.482545277583696,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_010mmag_ds020,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_63,survey,0.01,-0.013580865822287,-1.358086582228704,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_010mmag_ds020,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_64,survey,0.01,-0.0325416208710645,-3.254162087106453,"pantheon,des_raw,union31",0.01,
dataset_combo,all_three,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_010mmag_ds020,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_65,survey,0.01,-0.0182923094428762,-1.82923094428762,"pantheon,des_raw,union31",0.01,
