index_sorted,z,log1pz,mu_obs,sigma_mu,residual_LCDM_baocov,residual_SU2_baocov_4D,residual_SU2R_baocov_4D,residual_SU2_wa_free_baocov,delta_residual_SU2_baocov_4D_minus_LCDM_baocov,delta_residual_SU2R_baocov_4D_minus_LCDM_baocov,delta_residual_SU2_wa_free_baocov_minus_LCDM_baocov
730,0.08255,0.07931936920425486,37.6774,0.265638,0.11539197548820113,0.09930728725347393,0.09938909030924492,0.09888718624787174,-0.016084688234727196,-0.016002885178956205,-0.016504789240329387
731,0.08282,0.07956874921912466,37.9939,0.195118,-0.19359270402887319,-0.20964205142178827,-0.209560894359754,-0.21006622246461149,-0.01604934739291508,-0.015968190330880816,-0.0164735184357383
732,0.08366,0.08034420068149009,37.9686,0.221594,-0.14505961941319612,-0.16099915295304612,-0.1609199993655963,-0.1614358795411306,-0.015939533539850004,-0.015860379952400194,-0.016376260127934472
733,0.08544,0.08198543474129183,37.8406,0.128563,0.03144927576347101,0.015741766566279125,0.015816706020089555,0.015278964554312324,-0.015707509197191882,-0.015632569743381453,-0.016170311209158683
734,0.08656,0.08301674238334422,37.8484,0.21681,0.05368263006989338,0.03812064346467281,0.038192953050497636,0.03764180044412768,-0.015561986605220568,-0.015489677019395742,-0.016040829625765696
735,0.08848,0.0847822276146136,37.7772,0.253181,0.1755214621910568,0.1602080998122588,0.1602759398699618,0.1597024078558249,-0.01531336237879799,-0.015245522321094995,-0.015819054335231897
736,0.09015,0.08631530145192011,37.9202,0.21704,0.07572715895836524,0.06062918389010008,0.06069317604272584,0.0601007987901383,-0.015097975068265157,-0.015033982915639399,-0.015626360168226938
737,0.09066,0.08678301758427207,38.0269,0.167553,-0.01792928424439566,-0.032961642246121414,-0.03289881788379034,-0.03349683646648316,-0.015032358001725754,-0.014969533639394683,-0.0155675522220875
738,0.09181,0.08783686951023932,38.1602,0.266341,-0.12207035051699933,-0.1369550225650329,-0.1368948189380319,-0.13750536443689043,-0.014884672048033565,-0.014824468421032577,-0.015435013919891105
739,0.09284,0.08877981238559048,38.2226,0.493293,-0.1586459436356975,-0.17339866241027835,-0.17334079137370395,-0.17396233034409647,-0.014752718774580842,-0.014694847738006445,-0.015316386708398966
740,0.09968,0.09501922839115803,38.4377,0.194713,-0.20882113474223019,-0.2227052658492994,-0.22266253685655357,-0.22335178156671276,-0.013884131107069209,-0.013841402114323387,-0.014530646824482574
741,0.10142,0.09660025638847679,38.2982,0.165557,-0.02907234680295545,-0.04273764245530032,-0.042698669910407716,-0.04340370487059886,-0.013665295652344867,-0.013626323107452265,-0.014331358067643407
742,0.10231,0.09740797788647099,38.2511,0.199553,0.03836378163668286,0.024810088075035708,0.024847154021337303,0.024134261559595416,-0.013553693561647151,-0.013516627615345556,-0.014229520077087443
743,0.10237,0.09746240755428201,38.4085,0.187412,-0.11767124671897733,-0.131217424593423,-0.13118048682252947,-0.13189390370563103,-0.013546177874445675,-0.013509240103552145,-0.014222656986653703
744,0.10298,0.09801560774069827,38.1815,0.18625,0.12316335207898277,0.10969352602160143,0.10972916324758586,0.10901045257622854,-0.01346982605738134,-0.01343418883139691,-0.014152899502754224
745,0.10338,0.09837819589891574,38.3338,0.12638,-0.020106614108215126,-0.03352643037607095,-0.03349164342748878,-0.0342137881483211,-0.013419816267855822,-0.013385029319273656,-0.014107174040105974
746,0.10351,0.09849600874880891,38.2079,0.196456,0.10872106426447203,0.09531749146685797,0.09535200250769549,0.09462874806054344,-0.01340357279761406,-0.013369061756776546,-0.01409231620392859
747,0.10485,0.09970957914897684,38.4295,0.236183,-0.08290141999925282,-0.09613783748383042,-0.09610615807999778,-0.09684067090041282,-0.0132364174845776,-0.01320473808074496,-0.013939250901159994
748,0.10638,0.10109342456005219,38.2611,0.195537,0.11928894926593614,0.10624277081230815,0.1062712444783287,0.10552427575223788,-0.013046178453627988,-0.013017704787607443,-0.013764673513698256
749,0.10684,0.10150910850166102,38.4624,0.151122,-0.07194121182673285,-0.08493032272592416,-0.08490280718704923,-0.08565343843041973,-0.012989110899191303,-0.01296159536031638,-0.013712226603686872
750,0.10694,0.10159945171559194,38.4295,0.210466,-0.036857512171209805,-0.049834224932723714,-0.04980691733516096,-0.05055833976572188,-0.012976712761513909,-0.012949405163951155,-0.013700827594512077
751,0.10728,0.10190655760630943,38.7801,0.468541,-0.3800472677791973,-0.392981847840268,-0.39295524631668854,-0.3937093454264229,-0.012934580061070733,-0.01290797853749126,-0.013662077647225601
752,0.10751,0.10211425224176181,38.4984,0.180059,-0.09334696544645027,-0.1062530623434057,-0.10622693764682367,-0.10698283576700618,-0.012906096896955432,-0.012879972200373402,-0.01363587032055591
753,0.1081,0.10264683696014272,38.4017,0.187108,0.016134058783322303,0.003300959648299795,0.00332586416975289,0.0025653941801735414,-0.012833099135022508,-0.012808194613569412,-0.013568664603148761
754,0.10886,0.10333246054358285,38.4016,0.133183,0.032601475371826893,0.019862263696914795,0.019885602795859825,0.019119334384839703,-0.012739211674912099,-0.012715872575967069,-0.01348214098698719
755,0.10988,0.10425190137203194,38.5701,0.179741,-0.11409966181103925,-0.12671312036186322,-0.126691871057389,-0.12746576197125137,-0.012613458550823964,-0.01259220924634974,-0.013366100160212113
756,0.11243,0.10654681173031254,38.6214,0.163201,-0.1117229562080766,-0.12402330138128548,-0.12400722085786242,-0.12479937721624168,-0.012300345173208882,-0.012284264649785825,-0.013076421008165084
757,0.11365,0.10764290901535647,38.3876,0.194923,0.14735475660352648,0.13520357488723533,0.13521721048719115,0.13441670971169373,-0.012151181716291148,-0.01213754611633533,-0.012938046891832755
758,0.11628,0.11000172854731462,38.5408,0.159897,0.0477923935162039,0.035961365137900714,0.035969791259304884,0.03515215510352476,-0.011831028378303188,-0.011822602256899017,-0.012640238412679139
759,0.11635,0.11006443486230899,38.6302,0.185742,-0.04019558218744379,-0.05201811552775837,-0.052009826925903724,-0.05282790340636723,-0.011822533340314578,-0.011814244738459934,-0.012632321218923437
760,0.11741,0.11101350734956388,38.5727,0.239635,0.038589771415942664,0.026895711790132282,0.026901925118792747,0.02607727964485207,-0.011694059625810382,-0.011687846297149918,-0.012512491771090595
761,0.11771,0.11128194931402352,38.6088,0.214419,0.008481244421744805,-0.0031765110279167175,-0.003170882604131009,-0.003997353713756979,-0.011657755449661522,-0.011652127025875814,-0.012478598135501784
762,0.11797,0.11151454074139429,38.4157,0.127058,0.20676229653796696,0.1951359846296512,0.1951411070037139,0.19431306558229977,-0.011626311908315756,-0.011621189534253062,-0.01244923095566719
763,0.11878,0.11223880588985326,38.5629,0.212381,0.07563499162080944,0.06410651900473852,0.06411006999665148,0.06327720705031936,-0.011528472616070928,-0.011524921624157969,-0.012357784570490082
764,0.11992,0.1132572541844327,38.5958,0.200195,0.0651828380947066,0.0537917592364181,0.05379311184645985,0.052953643018049945,-0.011391078858288495,-0.011389726248246745,-0.012229195076656652
765,0.12042,0.11370361501207636,38.7926,0.252257,-0.12183456556664396,-0.13316549673292144,-0.1331651034732957,-0.13400740368773967,-0.01133093116627748,-0.011330537906651728,-0.012172838121095708
766,0.12067,0.11392672073387869,38.6348,0.302627,0.04084248731564344,0.02954160424410901,0.029541518935488398,0.028697818023793786,-0.011300883071534429,-0.011300968380155041,-0.012144669291849652
767,0.1219,0.11502367656878194,38.5945,0.157915,0.10500076770885869,0.09384747150356532,0.09384504236076197,0.09299459480102001,-0.011153296205293373,-0.011155725348096723,-0.012006172907838675
768,0.12208,0.11518410580646327,38.6119,0.231142,0.09107331922955808,0.07994158631043291,0.07993881565931105,0.07908740087653854,-0.01113173291912517,-0.011134503570247034,-0.011985918353019542
769,0.12262,0.115665239152048,38.6853,0.144584,0.028062318278223586,0.016995221972884167,0.01699142907675366,0.01613714323398341,-0.011067096305339419,-0.011070889201469925,-0.011925175044240177
770,0.12303,0.11603038955799336,38.5967,0.274641,0.12452172885313928,0.11350365518573824,0.11349908842154122,0.11264265326626344,-0.01101807366740104,-0.011022640431598063,-0.011879075586875842
771,0.12336,0.11632419428680164,38.6164,0.162163,0.11112982927163984,0.10015117944858076,0.10014599124279755,0.09928784524753098,-0.010978649823059072,-0.010983838028842285,-0.011841984024108854
772,0.12356,0.11650221575666102,38.8009,0.333367,-0.06955475285302981,-0.0805095239283844,-0.08051508814637032,-0.08137426274805648,-0.010954771075354586,-0.010960335293340506,-0.01181950989502667
773,0.12363,0.11656451578471617,38.8242,0.150324,-0.09152072038294534,-0.1024671364796319,-0.1024728321915731,-0.1033323653341327,-0.010946416096686562,-0.010952111808627762,-0.011811644951187361
774,0.12377,0.1166891041981549,38.6504,0.145797,0.0849452277418905,0.07401551758534453,0.07400955905696804,0.07314931111884704,-0.01092971015654598,-0.010935668684922462,-0.011795916623043468
775,0.12384,0.11675139258450541,38.835,0.221531,-0.09832285502698568,-0.10924421422176067,-0.10925030407263847,-0.11011090826637115,-0.010921359194774993,-0.010927449045652793,-0.011788053239385476
776,0.12455,0.11738295563504372,38.7616,0.12587,-0.011453029359039135,-0.02228976156558815,-0.022297180176110487,-0.023161354902313747,-0.010836732206549016,-0.010844150817071352,-0.011708325543274611
777,0.12542,0.11815629931816785,39.1417,0.298944,-0.37514523885524653,-0.38587846075139964,-0.38588749956973345,-0.38675594342819153,-0.010733221896153111,-0.010742260714486918,-0.011610704572944996
778,0.12608,0.11874257515108329,38.4956,0.293348,0.28333127404620484,0.2726764395967436,0.2726661775093291,0.2717945723920323,-0.010654834449461248,-0.010665096536875751,-0.011536701654172532
779,0.12688,0.11945275201496315,38.8125,0.259679,-0.018647764081151763,-0.029207742428184247,-0.029219480513916096,-0.030094828536199714,-0.010559978347032484,-0.010571716432764333,-0.01144706445504795
780,0.12694,0.119505994953631,38.6849,0.280884,0.11006776349633185,0.09951489233888111,0.0995030438510156,0.09862741902227867,-0.010552871157450738,-0.010564719645316245,-0.011440344474053177
781,0.12705,0.11960359964583224,38.7429,0.159508,0.05411161928793007,0.04357177543591462,0.04355972465192082,0.04268359375826947,-0.010539843852015451,-0.010551894636009251,-0.011428025529660601
782,0.12716,0.11970119481228728,38.7841,0.176913,0.014953823465035043,0.0044270036291607084,0.004414750688461311,0.0035381155577454138,-0.010526819835874335,-0.010539072776573732,-0.01141570790728963
783,0.129,0.12133228516752496,38.7547,0.150979,0.07827203729778631,0.06796258656413556,0.06794697271349293,0.06706217248121504,-0.010309450733650749,-0.010325064584293386,-0.011209864816571269
784,0.12904,0.12136771412361447,38.8403,0.212795,-0.0065956367091786205,-0.016900372227453886,-0.016916058710222615,-0.017801030830483455,-0.010304735518275265,-0.010320422001043994,-0.011205394121304835
785,0.12929,0.12158911666533444,38.833,0.250442,0.005276607358652541,-0.004998667886383146,-0.005014807905389773,-0.005900848946055248,-0.010275275245035687,-0.010291415264042314,-0.011177456304707789
786,0.1294,0.12168651825659926,38.8429,0.142748,-0.002614218105982502,-0.012876536194973198,-0.012892875543585092,-0.013779383974309667,-0.010262318088990696,-0.01027865743760259,-0.011165165868327165
787,0.13153,0.12357069921766346,38.802,0.134576,0.07687983555602784,0.06686776965877073,0.06684759775104965,0.06595239002552233,-0.010012065897257116,-0.010032237804978195,-0.010927445530505508
788,0.13269,0.12459533472259514,38.7841,0.122177,0.11555374483631198,0.10567745113272764,0.1056552136660045,0.10475554636043682,-0.009876293703584338,-0.009898531170307479,-0.010798198475875154
789,0.13349,0.1253013686945058,38.8266,0.283718,0.08728217758780943,0.07749930858048515,0.07747565544354984,0.07657302545634082,-0.00978286900732428,-0.009806522144259588,-0.010709152131468613
790,0.13353,0.12533665731128393,38.8434,0.157696,0.071191511430726,0.0614133091350908,0.06138958540389439,0.06048680968758191,-0.009778202295635197,-0.009801926026831609,-0.010704701743144085
791,0.13463,0.12630660659726034,39.2366,0.199357,-0.30257898727359844,-0.31222902363613514,-0.3122546816632834,-0.31316137568117597,-0.009650036362536696,-0.009675694389684963,-0.010582388407577525
792,0.13514,0.12675599134424592,39.0775,0.31333,-0.13452089327062566,-0.144111617572662,-0.14413816780529487,-0.14504662033384363,-0.009590724302036335,-0.009617274534669207,-0.010525727063217971
793,0.13599,0.12750451744331318,38.9771,0.206627,-0.019260470464786295,-0.028752496458189114,-0.028780527237060483,-0.029691829330538155,-0.00949202599340282,-0.009520056772274188,-0.01043135886575186
794,0.1364,0.1278653709978958,38.8475,0.195569,0.11747660143649341,0.10803211360335752,0.10800337156057083,0.10709073110763967,-0.009444487833135895,-0.009473229875922584,-0.010385870328853741
795,0.13687,0.1282788722596877,39.0095,0.224296,-0.03636640780033673,-0.045756456069256046,-0.045786011160956264,-0.04670015704669339,-0.009390048268919315,-0.009419603360619533,-0.01033374924635666
796,0.13696,0.12835803385052522,38.9616,0.259136,0.013092593846486977,0.0037129634275387957,0.0036832529258461477,0.002768822263234938,-0.009379630418948182,-0.00940934092064083,-0.01032377158325204
797,0.13729,0.12864823941483525,39.3511,0.230391,-0.37069921399341865,-0.38004066417595084,-0.3800709437444638,-0.380986408996165,-0.009341450182532185,-0.009371729751045166,-0.01028719500274633
798,0.13811,0.12936899184122014,38.8857,0.128482,0.10882967465884263,0.09958297047323583,0.09955128208936515,0.09863331106807749,-0.009246704185606802,-0.00927839256947749,-0.010196363590765145
799,0.13818,0.12943049542821655,38.9503,0.15974,0.045432179957572316,0.03619355551894898,0.03616174721532417,0.03524356656743066,-0.009238624438623333,-0.009270432742248147,-0.010188613390141654
800,0.13824,0.12948320977795333,39.0229,0.12425,-0.02613755231185877,-0.035369252294962905,-0.03540116334381338,-0.03631952313723019,-0.009231699983104136,-0.00926361103195461,-0.010181970825371423
801,0.13834,0.12957106085286774,39.0401,0.319084,-0.041621363743750805,-0.050841525104615926,-0.05087360730703239,-0.051792264580832637,-0.00922016136086512,-0.009252243563281581,-0.010170900837081831
802,0.13864,0.12983456778023283,39.0467,0.130742,-0.04307971529146215,-0.05226527680888182,-0.052297871808882235,-0.0532174133188974,-0.009185561517419671,-0.009218156517420084,-0.010137698027435249
803,0.13868,0.12986969679153043,38.9999,0.176022,0.004405055514872913,-0.004775894505648637,-0.004808557803535507,-0.005728216283038989,-0.00918095002052155,-0.00921361331840842,-0.010133271797911902
804,0.13959,0.13066854859434054,39.0213,0.145767,-0.001465844730368815,-0.010541998528204033,-0.010576210835893107,-0.01149847155817696,-0.009076153797835218,-0.009110366105524292,-0.010032626827808144
805,0.1407,0.1316421090517151,39.1775,0.184019,-0.13885073854832086,-0.14779936279175132,-0.14783545221753513,-0.1487607354990672,-0.008948624243430459,-0.008984713669214273,-0.009909996950746347
806,0.14084,0.13176483317680232,39.2835,0.203514,-0.2424874728401889,-0.25142003556967296,-0.25145636078905653,-0.2523820135380035,-0.008932562729484061,-0.008968887948867632,-0.009894540697814591
807,0.14108,0.13197518235721614,39.0407,0.212429,0.004358762502455704,-0.004546278333485532,-0.004583007271065753,-0.00550928729335709,-0.008905040835941236,-0.008941769773521457,-0.009868049795812794
808,0.1412,0.13208034035720786,39.1237,0.260864,-0.07662051926816815,-0.08551180490177046,-0.08554873546204078,-0.08647532623615461,-0.008891285633602308,-0.008928216193872629,-0.009854806967986462
809,0.14311,0.13375261815235093,39.047,0.160602,0.03202947467909212,0.023356611056556176,0.023316492494053875,0.022385212748872618,-0.008672863622535942,-0.008712982185038243,-0.0096442619302195
810,0.14335,0.13396254966296686,39.5154,0.37065,-0.4323839312142894,-0.4410294175889504,-0.4410699339301374,-0.4420017688750022,-0.008645486374661004,-0.008686002715847962,-0.00961783766071278
811,0.14344,0.13404126261872273,39.1135,0.129494,-0.028990557199556122,-0.03762578104144154,-0.03766644638847083,-0.038598487589993624,-0.00863522384188542,-0.00867588918891471,-0.009607930390437502
812,0.14388,0.1344259923508348,39.0756,0.170594,0.01619787321669719,0.007612790871363018,0.007571398315668887,0.006638363970580485,-0.008585082345334172,-0.008626474901028303,-0.009559509246116704
813,0.1441,0.13461830172476114,39.016,0.24096,0.07943432629939196,0.07087429547913615,0.07083254010558448,0.06989901864526615,-0.008560030820255804,-0.00860178619380747,-0.009535307654125802
814,0.14533,0.13569280508877937,39.1518,0.210163,-0.03612912191270823,-0.04454932781704457,-0.044593102034518495,-0.045529231420324834,-0.008420205904336342,-0.008463980121810266,-0.009400109507616605
815,0.14624,0.13648702045015523,39.1857,0.207408,-0.05515948138342708,-0.06347649682432888,-0.06352175416540717,-0.06445968778860589,-0.008317015440901798,-0.008362272781980096,-0.009300206405178812
816,0.14656,0.13676615513445192,39.158,0.187578,-0.022251008497761404,-0.030531789106397866,-0.03057756587119087,-0.03151610883514877,-0.008280780608636462,-0.008326557373429466,-0.009265100337387366
817,0.14729,0.13740263966887603,38.9672,0.171803,0.1803914180825288,0.17219319717277415,0.17214623957990938,0.17120635517692762,-0.008198220909754639,-0.00824517850261941,-0.009185062905601171
818,0.14741,0.13750722850411323,39.0154,0.197495,0.13413290232750086,0.125948239441513,0.12590108828570123,0.12496098981897319,-0.008184662885987848,-0.008231814041799623,-0.009171912508527669
819,0.14757,0.13764666327065517,39.161,0.170177,-0.008880732675983438,-0.017047324094015437,-0.017094733094353387,-0.018035114156653265,-0.008166591418031999,-0.008214000418369949,-0.009154381480669826
820,0.14759,0.1376640912495329,39.134,0.188785,0.01844237992535369,0.010278046967023613,0.01023060575534629,0.00929018959522665,-0.008164332958330078,-0.008211774170007402,-0.009152190330127041
821,0.14792,0.13795160905801407,39.0382,0.157931,0.11956787913821643,0.11144079556806474,0.11139282348597135,0.11045183547111037,-0.008127083570151683,-0.008175055652245078,-0.009116043667106055
822,0.14812,0.1381258220512597,39.2285,0.184985,-0.06750990930299139,-0.07561443142917312,-0.07566272468540092,-0.07660405262787151,-0.008104522126181735,-0.008152815382409528,-0.009094143324880122
823,0.14819,0.13818678942937648,39.0239,0.142683,0.13821691092143595,0.13012028281541177,0.13007187724898728,0.1291304315155699,-0.008096628106024184,-0.008145033672448676,-0.009086479405866044
824,0.14882,0.13873532863103172,39.1606,0.17494,0.01163612548348425,0.0036104855978891237,0.0035610715880096677,0.0026185932794433597,-0.008025639885595126,-0.008075053895474582,-0.00901753220404089
825,0.14923,0.13909215289886767,39.1104,0.175216,0.06840031718931527,0.06042081997787818,0.06037075194683439,0.05942762818557412,-0.007979497211437092,-0.008029565242480885,-0.008972689003741152
826,0.15036,0.1400749368655332,39.1058,0.170038,0.09100564959678792,0.08315309778060964,0.08310123643210687,0.08215644133365885,-0.007852551816178277,-0.007904413164681046,-0.008849208263129071
827,0.15067,0.1403443814202548,39.1687,0.134119,0.0330232265232695,0.025205441924534,0.025153090965886804,0.02420786480156778,-0.0078177845987355,-0.007870135557382696,-0.00881536172170172
828,0.15186,0.141378027110823,39.0477,0.158769,0.1728136488214247,0.16512909184199032,0.16507487082555627,0.1641280987663123,-0.007684556979434376,-0.007738777995868418,-0.008685550055112401
829,0.15272,0.14212436704254158,39.3239,0.173198,-0.08989150710552707,-0.09748001240415505,-0.09753557562090975,-0.09848335816743514,-0.007588505298627979,-0.007644068515382685,-0.008591851061908073
830,0.15304,0.14240193279271027,39.2175,0.127754,0.021511854802113817,0.013959040365449482,0.013902979704887741,0.01295484385070722,-0.007552814436664335,-0.0076088750972260755,-0.008557010951406596
831,0.15317,0.14251467187556716,39.0991,0.159928,0.14194170134157957,0.1344033786853558,0.1343471162444274,0.13339884035953276,-0.007538322656223784,-0.007594585097152162,-0.008542860982046818
832,0.15325,0.14258404345579284,39.2564,0.179373,-0.014109955791340667,-0.021639362620028635,-0.02169574914561423,-0.022644110199642853,-0.007529406828687968,-0.007585793354273562,-0.008534154408302186
833,0.15339,0.14270543214251633,39.3639,0.175468,-0.1194268082841603,-0.12694061643109933,-0.12699721994381008,-0.12794572820588712,-0.007513808146939027,-0.007570411659649778,-0.00851891992172682
834,0.15493,0.1440397360765293,39.2076,0.167881,0.060766713932849825,0.053424154222312836,0.053365177347615145,0.052415203334788885,-0.007342559710536989,-0.00740153658523468,-0.00835151059806094
835,0.15509,0.14417826301591155,39.278,0.157843,-0.007163474694728222,-0.014488277761351753,-0.014547499803477137,-0.015497610053280653,-0.007324803066623531,-0.007384025108748915,-0.00833413535855243
836,0.15518,0.1442561759871621,39.3994,0.175858,-0.12717524286091475,-0.1344900607409656,-0.13454942057291674,-0.13549960613593726,-0.007314817880050839,-0.007374177712001995,-0.008324363275022506
837,0.15591,0.1448879125480732,38.9704,0.179204,0.3130573830354777,0.3058234783199154,0.3057630039639605,0.304812242539235,-0.007233904715562289,-0.0072943790715171986,-0.008245140496242698
838,0.15654,0.1454327892075355,39.2087,0.210288,0.08441220349187262,0.0772480166837255,0.07718658491399566,0.07623537639789646,-0.007164186808147122,-0.007225618577876958,-0.008176827093976158
839,0.15838,0.14702247730689955,39.0794,0.163715,0.24170581731536345,0.2347446619012885,0.23468045730959375,0.23372820494515167,-0.006961155414074938,-0.0070253600057696985,-0.007977612370211773
840,0.15906,0.14760933178383606,39.4267,0.283686,-0.09532485379695288,-0.10221119763386355,-0.10227641816334199,-0.10322895851810188,-0.006886343836910669,-0.006951564366389107,-0.007904104721148997
841,0.15922,0.14774736515362233,38.9503,0.143914,0.3834855532679029,0.3766167947868979,0.3765513359011692,0.3755987353875909,-0.006868758481004988,-0.006934217366733719,-0.00788681788031198
842,0.15935,0.1478595032388526,39.0908,0.143045,0.24494235905245887,0.2380878838038285,0.23802223144636514,0.23706958417999147,-0.006854475248630365,-0.006920127606093729,-0.007872774872467403
843,0.15991,0.14834241590141128,39.2286,0.167715,0.11555482421883312,0.10876182685610303,0.10869534305521711,0.10774251612557606,-0.006792997362730091,-0.00685948116361601,-0.007812308093257059
844,0.16009,0.14849758831551574,39.0428,0.270648,0.3040530423079275,0.29727978850617376,0.2972130381350908,0.2962601609276163,-0.006773253801753754,-0.0068400041728367,-0.007792881380311201
845,0.16036,0.14873030179886468,39.2057,0.217053,0.14519511110680128,0.13845145697678873,0.13838430736940666,0.1374313615379279,-0.006743654130012544,-0.006810803737394622,-0.007763749568873379
846,0.16045,0.1488078609269666,39.4242,0.26036,-0.07195893176001533,-0.07869272351015155,-0.07876000603134514,-0.07971297292922941,-0.00673379175013622,-0.00680107427132981,-0.0077540411692140765
847,0.1606,0.14893711277437083,39.2162,0.20927,0.1382827787679375,0.1315654196773366,0.13149791581628278,0.1305449158136156,-0.006717359090600894,-0.006784862951654702,-0.0077378629543218835
848,0.16134,0.1495745108337985,39.3106,0.246322,0.05491361570322795,0.04827723955394703,0.04820864709631678,0.047255520357758485,-0.00663637614928092,-0.006704968606911166,-0.007658095345469462
849,0.1622,0.15031476065886815,39.3252,0.224064,0.05307459433297623,0.04653215639524433,0.0464623057886655,0.045509107760658196,-0.006542437937731904,-0.006612288544310729,-0.0075654865723180365
850,0.16357,0.15149286525085737,39.2807,0.200998,0.1177744789364894,0.11138129417897602,0.11130945474413778,0.11035631027497317,-0.0063931847575133816,-0.0064650241923516205,-0.0074181686615162334
851,0.16431,0.15212863687561984,39.2634,0.199319,0.14592039418297276,0.139607627617373,0.1395347217824039,0.13858169083729166,-0.006312766565599759,-0.006385672400568865,-0.007338703345681097
852,0.16455,0.1523347463032794,39.3293,0.139452,0.0835282929915877,0.0772415778661113,0.0771683273517283,0.07621534587080703,-0.006286715125476405,-0.006359965639859411,-0.007312947120780677
853,0.16478,0.15253222798320237,39.3182,0.150918,0.09798559470817025,0.09172383170464826,0.09165025141402339,0.09069732312539003,-0.006261763003521992,-0.006335343294146867,-0.007288271582780226
854,0.16593,0.1535190518208523,39.4938,0.241887,-0.06089258457826219,-0.06702978999784648,-0.06710501123570367,-0.06805758902283543,-0.006137205419584291,-0.006212426657441483,-0.007165004444573242
855,0.16595,0.15353620536220128,39.1817,0.193496,0.25149728115246717,0.24536223896044618,0.24528698930114956,0.24433441885052076,-0.00613504219202099,-0.006210291851317606,-0.007162862301946404
856,0.16817,0.15543842176016628,39.2757,0.165826,0.18947346647650676,0.183577908028127,0.18349952829906613,0.18254803296937894,-0.005895558448379745,-0.00597393817744063,-0.006925433507127821
857,0.16935,0.1564480388759418,39.5155,0.182871,-0.033488535276426035,-0.03925731152887124,-0.03933733513987647,-0.040288050983839696,-0.005768776252445207,-0.005848799863450438,-0.006799515707413661
858,0.1696,0.156661810013377,39.6721,0.274897,-0.18653507424000537,-0.1922770352978631,-0.19235740542849555,-0.1933079378138416,-0.005741961057857736,-0.005822331188490182,-0.006772863573836219
859,0.17029,0.15725158134450815,39.4742,0.132684,0.021147444753502498,0.015479411287778078,0.015398087948319983,0.014448094900167519,-0.00566803346572442,-0.005749356805182515,-0.006699349853334979
860,0.17137,0.15817400396485246,39.5424,0.275502,-0.031813997385263804,-0.03736656052247156,-0.03744936647721886,-0.03839841876401806,-0.0055525631372077555,-0.005635369091955056,-0.006584421378754257
861,0.17156,0.15833619404344337,39.4603,0.214715,0.05295768770954368,0.04742540822860519,0.04734234262239312,0.0463934679515603,-0.0055322794809384845,-0.005615345087150558,-0.0065642197579833805
862,0.17239,0.1590444003061119,39.5021,0.177409,0.022796808615311193,0.017353029560524647,0.017268833812920548,0.01632077723844816,-0.005443779054786546,-0.005527974802390645,-0.006476031376863034
863,0.17274,0.15934289122354392,39.2676,0.152344,0.2621893785590643,0.2567828667412684,0.2566981964370285,0.2557505053324576,-0.005406511817795945,-0.005491182122035809,-0.006438873226606745
864,0.17282,0.15941110521084847,39.7263,0.252568,-0.19539360405707384,-0.20079160199581025,-0.20087638060307,-0.20182398647227018,-0.00539799793873641,-0.00548277654599616,-0.006430382415196334
865,0.17315,0.15969243873359307,39.3871,0.131849,0.14840905573610286,0.1430461604601163,0.14296093575934066,0.14201368815290039,-0.005362895275986546,-0.0054481199767622,-0.0063953675832024715
866,0.17357,0.16005038514772377,39.5403,0.18318,0.0010552962812084843,-0.004262962644901336,-0.004348753574340947,-0.0052955297320238515,-0.00531825892610982,-0.005404049855549431,-0.006350826013232336
867,0.1736,0.16007594784663493,39.3493,0.151501,0.1924723853575614,0.18715731303861816,0.18707148172963883,0.18612473990846468,-0.005315072318943237,-0.00540090362792256,-0.006347645449096717
868,0.17383,0.16027190683219444,39.5986,0.318528,-0.05363213882117179,-0.05892278802841133,-0.05900892862457141,-0.05995540427533541,-0.0052906492072395395,-0.0053767898033996175,-0.006323265454163618
869,0.174,0.1604167214059047,39.5734,0.137128,-0.026072771080769996,-0.03134537699840223,-0.03143174586936226,-0.0323780214654974,-0.005272605917632234,-0.005358974788592263,-0.006305250384727401
870,0.17405,0.16045930993681978,39.3317,0.154309,0.2163207559591811,0.21105345550455468,0.2109670195471054,0.21002080332679185,-0.005267300454626422,-0.005353736412075705,-0.00629995263238925
871,0.17427,0.16064667792810175,39.5546,0.230974,-0.003529906564075702,-0.008773870468807843,-0.00886060131994526,-0.009806553395272033,-0.005243963904732141,-0.005330694755869558,-0.006276646831196331
872,0.17428,0.1606551938208867,39.4849,0.162645,0.06630861530463505,0.06106571186230525,0.0609789676180057,0.06003302766112739,-0.005242903442329805,-0.005329647686629357,-0.006275587643507663
873,0.17431,0.16068074106412764,39.5053,0.183971,0.04632413692919357,0.04108441472284596,0.04099763030487935,0.04005172676161095,-0.005239722206347608,-0.00532650662431422,-0.0062724101675826205
874,0.17483,0.1611234562777745,39.7434,0.182014,-0.18458394859705862,-0.18976856540798792,-0.18985604479038187,-0.19080130329486167,-0.005184616810929299,-0.00527209619332325,-0.006217354697803046
875,0.17654,0.1625779277573434,39.5164,0.135467,0.06592808405414274,0.060924199441579674,0.06083445303207213,0.059891499220022126,-0.00500388461256307,-0.0050936310220706105,-0.006036584834120617
876,0.17697,0.1629433394231401,39.5095,0.175623,0.07870742069235348,0.0737488677514122,0.07365855568053092,0.07271622529314214,-0.004958552940941274,-0.005048865011822556,-0.005991195399211335
