model,theta,chi2,posterior_weight
PATH_GAMMA2P3,0.9765426400840428,2160.943461534929,4.661881007880269e-15
PATH_GAMMA2P3,0.9767790435217434,2161.090336599869,4.33179273974267e-15
PATH_GAMMA2P3,0.9770154469594439,2161.2374056967433,4.024686161552989e-15
PATH_GAMMA2P3,0.9772518503971446,2161.3846688175545,3.738989452837956e-15
PATH_GAMMA2P3,0.9774882538348451,2161.532125954324,3.4732362866233687e-15
PATH_GAMMA2P3,0.9777246572725456,2161.67977709909,3.226058890099984e-15
PATH_GAMMA2P3,0.9779610607102462,2161.827622243866,2.996181552103315e-15
PATH_GAMMA2P3,0.9781974641479467,2161.9756613806676,2.782414549111709e-15
PATH_GAMMA2P3,0.9784338675856474,2162.123894501513,2.5836484635834034e-15
PATH_GAMMA2P3,0.9786702710233479,2162.2723215984247,2.3988488697932432e-15
PATH_GAMMA2P3,0.9789066744610485,2162.4209426634343,2.227051363952907e-15
PATH_GAMMA2P3,0.9791430778987491,2162.569757688542,2.0673569168543054e-15
PATH_GAMMA2P3,0.9793794813364496,2162.718766665782,1.9189275284157924e-15
PATH_GAMMA2P3,0.9796158847741503,2162.867969587178,1.780982165192237e-15
PATH_GAMMA2P3,0.9798522882118508,2163.0173664447357,1.6527929626671547e-15
PATH_GAMMA2P3,0.9800886916495514,2163.1669572304913,1.5336816754571692e-15
PATH_GAMMA2P3,0.980325095087252,2163.3167419364586,1.4230163597276525e-15
PATH_GAMMA2P3,0.9805614985249524,2163.466720554652,1.3202082728197848e-15
PATH_GAMMA2P3,0.9807979019626532,2163.6168930771096,1.224708976247797e-15
PATH_GAMMA2P3,0.9810343054003536,2163.7672594958362,1.1360076290609511e-15
PATH_GAMMA2P3,0.9812707088380542,2163.9178198028653,1.0536284592135725e-15
PATH_GAMMA2P3,0.9815071122757548,2164.068573990203,9.771284016295875e-16
PATH_GAMMA2P3,0.9817435157134553,2164.219522049881,9.060948920847456e-16
PATH_GAMMA2P3,0.981979919151156,2164.3706639739216,8.401438069533534e-16
PATH_GAMMA2P3,0.9822163225888565,2164.5219997543477,7.789175393115718e-16
PATH_GAMMA2P3,0.9824527260265571,2164.6735293831707,7.220832026017977e-16
PATH_GAMMA2P3,0.9826891294642577,2164.8252528524117,6.693309535563401e-16
PATH_GAMMA2P3,0.9829255329019582,2164.977170154102,6.203724266530158e-16
PATH_GAMMA2P3,0.9831619363396589,2165.1292812802635,5.749392728398796e-16
PATH_GAMMA2P3,0.9833983397773594,2165.281586222916,5.327817957152775e-16
PATH_GAMMA2P3,0.98363474321506,2165.434084974067,4.936676788157608e-16
PATH_GAMMA2P3,0.9838711466527605,2165.5867775257598,4.57380798033301e-16
PATH_GAMMA2P3,0.984107550090461,2165.739663869994,4.237201136307579e-16
PATH_GAMMA2P3,0.9843439535281617,2165.8927439988142,3.924986365632461e-16
PATH_GAMMA2P3,0.9845803569658622,2166.0460179042284,3.6354246430066414e-16
PATH_GAMMA2P3,0.9848167604035628,2166.199485578249,3.366898815115756e-16
PATH_GAMMA2P3,0.9850531638412634,2166.3531470129287,3.117905213652385e-16
PATH_GAMMA2P3,0.9852895672789639,2166.507002200268,2.8870458346545166e-16
PATH_GAMMA2P3,0.9855259707166646,2166.661051132283,2.673021046250485e-16
PATH_GAMMA2P3,0.9857623741543651,2166.8152938010085,2.474622790204052e-16
PATH_GAMMA2P3,0.9859987775920657,2166.969730198461,2.2907282444325247e-16
PATH_GAMMA2P3,0.9862351810297663,2167.124360316671,2.1202939157431122e-16
PATH_GAMMA2P3,0.9864715844674667,2167.279184147648,1.9623501343328528e-16
PATH_GAMMA2P3,0.9867079879051674,2167.4342016834257,1.815995923119588e-16
PATH_GAMMA2P3,0.9869443913428679,2167.589412916019,1.6803942170625163e-16
PATH_GAMMA2P3,0.9871807947805685,2167.7448178374493,1.5547674089204143e-16
PATH_GAMMA2P3,0.9874171982182691,2167.900416439749,1.4383931996947159e-16
PATH_GAMMA2P3,0.9876536016559696,2168.056208714928,1.3306007333227056e-16
PATH_GAMMA2P3,0.9878900050936703,2168.2121946550224,1.2307669964596534e-16
PATH_GAMMA2P3,0.9881264085313708,2168.3683742520448,1.1383134656448354e-16
PATH_GAMMA2P3,0.9883628119690714,2168.5247474980283,1.0527029850634515e-16
PATH_GAMMA2P3,0.988599215406772,2168.6813143849763,9.734368594679754e-17
PATH_GAMMA2P3,0.9888356188444725,2168.8380749049256,9.000521476063327e-17
PATH_GAMMA2P3,0.9890720222821732,2168.9950290499064,8.321191427088083e-17
PATH_GAMMA2P3,0.9893084257198737,2169.152176811929,7.692390272859822e-17
PATH_GAMMA2P3,0.9895448291575742,2169.3095181830145,7.11041690410687e-17
LCDM,0.21403431512057322,2179.550911355394,5.132658807002344e-19
LCDM,0.21419866460792072,2179.3550888513428,5.660629261109452e-19
LCDM,0.21436301409526823,2179.1595644230324,6.241978984572499e-19
LCDM,0.21452736358261573,2178.9643379129893,6.882008428468315e-19
LCDM,0.21469171306996324,2178.769409163887,7.586534553966304e-19
LCDM,0.21485606255731074,2178.574778018443,8.361940182023419e-19
LCDM,0.21502041204465824,2178.3804443195127,9.215227960753944e-19
LCDM,0.21518476153200575,2178.186407910063,1.0154079374378351e-18
LCDM,0.21534911101935325,2177.992668633176,1.1186919253962532e-18
LCDM,0.21551346050670075,2177.7992263320048,1.232298629218437e-18
LCDM,0.21567780999404826,2177.606080849856,1.3572410107672938e-18
LCDM,0.21584215948139576,2177.4132320301087,1.4946295455729238e-18
LCDM,0.21600650896874327,2177.220679716262,1.6456814231749118e-18
LCDM,0.21617085845609077,2177.028423751908,1.811730597395347e-18
LCDM,0.21633520794343827,2176.8364639807955,1.9942387631913784e-18
LCDM,0.21649955743078578,2176.6448002467123,2.1948073438753575e-18
LCDM,0.21666390691813328,2176.4534323935964,2.415190579237401e-18
LCDM,0.21682825640548078,2176.262360265474,2.6573098138259612e-18
LCDM,0.2169926058928283,2176.071583706485,2.923269092703899e-18
LCDM,0.2171569553801758,2175.8811025608975,3.215372181739122e-18
LCDM,0.2173213048675233,2175.690916673025,3.536141139778744e-18
LCDM,0.2174856543548708,2175.501025887335,3.888336580538133e-18
LCDM,0.2176500038422183,2175.311430048425,4.274979774963154e-18
LCDM,0.2178143533295658,2175.122129000927,4.6993767574420614e-18
LCDM,0.2179787028169133,2174.9331225896317,5.165144612726164e-18
LCDM,0.21814305230426081,2174.744410659418,5.676240137230016e-18
LCDM,0.21830740179160832,2174.5559930552718,6.2369910836369435e-18
LCDM,0.21847175127895582,2174.3678696223105,6.8521302164401655e-18
LCDM,0.21863610076630335,2174.180040205693,7.526832425918739e-18
LCDM,0.21880045025365086,2173.992504650751,8.266755167667035e-18
LCDM,0.21896479974099836,2173.8052628028922,9.078082520364709e-18
LCDM,0.21912914922834587,2173.618314507615,9.967573176731972e-18
LCDM,0.21929349871569337,2173.4316596105673,1.0942612710744842e-17
LCDM,0.21945784820304087,2173.2452979574464,1.2011270494268893e-17
LCDM,0.21962219769038838,2173.0592293941004,1.3182361665080522e-17
LCDM,0.21978654717773588,2172.8734537664704,1.4465514585961788e-17
LCDM,0.21995089666508338,2172.687970920575,1.587124426885814e-17
LCDM,0.2201152461524309,2172.5027807025776,1.7411032278525207e-17
LCDM,0.2202795956397784,2172.3178829587227,1.909741367553142e-17
LCDM,0.2204439451271259,2172.133277535358,2.094407160222624e-17
LCDM,0.2206082946144734,2171.948964278951,2.2965940168085386e-17
LCDM,0.2207726441018209,2171.764943036069,2.5179316345503732e-17
LCDM,0.2209369935891684,2171.581213653374,2.7601981645622864e-17
LCDM,0.2211013430765159,2171.397775977626,3.025333440825118e-17
LCDM,0.22126569256386341,2171.214629855714,3.315453360888951e-17
LCDM,0.22143004205121092,2171.0317751346165,3.632865516261696e-17
LCDM,0.22159439153855842,2170.849211661419,3.980086178230782e-17
LCDM,0.22175874102590593,2170.666939283298,4.359858753911238e-17
LCDM,0.22192309051325343,2170.484957847569,4.775173836446595e-17
LCDM,0.22208744000060093,2170.303267201592,5.229290984121234e-17
LCDM,0.22225178948794844,2170.121867192897,5.725762372889273e-17
LCDM,0.22241613897529594,2169.940757669065,6.268458480644221e-17
LCDM,0.22258048846264344,2169.7599384778123,6.861595972193537e-17
LCDM,0.22274483794999095,2169.5794094669623,7.50976796963773e-17
LCDM,0.22290918743733845,2169.399170484394,8.217976906918448e-17
LCDM,0.22307353692468596,2169.2192213781327,8.991670182864988e-17
LCDM,0.22323788641203346,2169.039561996324,9.836778846072547e-17
LCDM,0.22340223589938096,2168.8601921871405,1.0759759562839143e-16
LCDM,0.22356658538672847,2168.681111798949,1.1767640137937684e-16
LCDM,0.22373093487407597,2168.5023206801493,1.2868068884412136e-16
LCDM,0.22389528436142347,2168.323818679284,1.4069368156162227e-16
LCDM,0.22405963384877098,2168.1456056449847,1.5380592387846637e-16
LCDM,0.22422398333611848,2167.967681425983,1.6811591010353282e-16
LCDM,0.22438833282346599,2167.7900458711065,1.83730766413346e-16
LCDM,0.2245526823108135,2167.612698829314,2.0076698981063999e-16
LCDM,0.224717031798161,2167.43564014962,2.1935124879926967e-16
LCDM,0.2248813812855085,2167.2588696812013,2.3962125076570124e-16
LCDM,0.225045730772856,2167.082387273273,2.6172668152185174e-16
LCDM,0.2252100802602035,2166.9061927751954,2.8583022280259143e-16
LCDM,0.225374429747551,2166.7302860364107,3.121086540615889e-16
LCDM,0.2255387792348985,2166.5546669064756,3.407540453305752e-16
LCDM,0.22570312872224602,2166.3793352350435,3.719750484875684e-16
LCDM,0.22586747820959352,2166.2042908718677,4.059982948245444e-16
LCDM,0.22603182769694102,2166.029533666793,4.4306990743571576e-16
LCDM,0.22619617718428853,2165.855063469793,4.834571375929917e-16
LCDM,0.22636052667163603,2165.68088013092,5.274501350269369e-16
LCDM,0.22652487615898353,2165.506983500321,5.753638627403741e-16
LCDM,0.22668922564633104,2165.333373428277,6.275401678384321e-16
LCDM,0.22685357513367854,2165.1600497651325,6.84350020779383e-16
LCDM,0.22701792462102605,2164.9870123613555,7.461959362972026e-16
LCDM,0.22718227410837355,2164.8142610675122,8.135145903932561e-16
LCDM,0.22734662359572105,2164.6417957342705,8.867796488029506e-16
LCDM,0.22751097308306856,2164.469616212381,9.66504823570299e-16
LCDM,0.22767532257041606,2164.297722352725,1.0532471755723135e-15
LCDM,0.22783967205776356,2164.126114006256,1.1476106823144049e-15
LCDM,0.22800402154511107,2163.954791024042,1.2502500916022117e-15
LCDM,0.22816837103245857,2163.783753257265,1.3618750834228821e-15
LCDM,0.22833272051980608,2163.6130005571677,1.4832547640058534e-15
LCDM,0.2284970700071536,2163.442532775137,1.6152225176926668e-15
LCDM,0.2286614194945011,2163.2723497626307,1.7586812444957903e-15
LCDM,0.22882576898184862,2163.1024513712196,1.9146090129340285e-15
LCDM,0.22899011846919612,2162.932837452572,2.0840651602543596e-15
LCDM,0.22915446795654362,2162.763507858451,2.268196874378494e-15
LCDM,0.22931881744389113,2162.594462440703,2.468246294528068e-15
LCDM,0.22948316693123863,2162.4257010513447,2.685558170088912e-15
LCDM,0.22964751641858613,2162.2572235423945,2.9215881207672782e-15
LCDM,0.22981186590593364,2162.0890297660403,3.1779115430959664e-15
LCDM,0.22997621539328114,2161.9211195745384,3.4562332131982776e-15
LCDM,0.23014056488062865,2161.7534928202585,3.7583976380465975e-15
LCDM,0.23030491436797615,2161.5861493556636,4.086400212154449e-15
LCDM,0.23046926385532365,2161.4190890333034,4.442399240385652e-15
LCDM,0.23063361334267116,2161.252311705866,4.8287288920046794e-15
LCDM,0.23079796283001866,2161.0858172260873,5.247913156392676e-15
LCDM,0.23096231231736616,2160.919605446831,5.702680874838075e-15
LCDM,0.23112666180471367,2160.7536762210684,6.195981929492938e-15
LCDM,0.23129101129206117,2160.5880294018325,6.731004675759692e-15
LCDM,0.23145536077940868,2160.4226648422914,7.311194710228166e-15
LCDM,0.23161971026675618,2160.257582395698,7.940275074130539e-15
LCDM,0.23178405975410368,2160.092781915415,8.62226799810664e-15
LCDM,0.2319484092414512,2159.9282632548798,9.361518302734392e-15
LCDM,0.2321127587287987,2159.7640262676437,1.0162718576478887e-14
LCDM,0.2322771082161462,2159.6000708073498,1.1030936262436681e-14
LCDM,0.2324414577034937,2159.4363967277536,1.1971642793626043e-14
LCDM,0.2326058071908412,2159.2730038826926,1.2990744927404198e-14
LCDM,0.2327701566781887,2159.1098921261128,1.409461843917456e-14
LCDM,0.2329345061655362,2158.9470613120293,1.529014434821144e-14
LCDM,0.2330988556528837,2158.78451129461,1.658474785851905e-14
LCDM,0.23326320514023122,2158.6222419280866,1.7986440213985874e-14
LCDM,0.23342755462757872,2158.4602530667544,1.9503863677053116e-14
LCDM,0.23359190411492622,2158.298544565081,2.1146339856044913e-14
LCDM,0.23375625360227373,2158.1371162775704,2.292392162596684e-14
LCDM,0.23392060308962123,2157.9759680588672,2.484744889648312e-14
LCDM,0.23408495257696874,2157.8150997636735,2.6928608507504405e-14
LCDM,0.23424930206431624,2157.6545112468225,2.9179998543894056e-14
LCDM,0.23441365155166374,2157.4942023632193,3.1615197388389345e-14
LCDM,0.23457800103901125,2157.3341729678837,3.4248837847175996e-14
LCDM,0.23474235052635875,2157.1744229159144,3.709668671113739e-14
LCDM,0.23490670001370625,2157.0149520625246,4.01757301358036e-14
LCDM,0.23507104950105376,2156.8557602630185,4.350426525364521e-14
LCDM,0.23523539898840126,2156.696847372799,4.710199845692791e-14
LCDM,0.23539974847574877,2156.5382132473524,5.09901508215973e-14
LCDM,0.23556409796309627,2156.3798577422813,5.5191571172002434e-14
LCDM,0.23572844745044377,2156.22178071326,5.973085732462662e-14
LCDM,0.23589279693779128,2156.063982016089,6.463448607782191e-14
LCDM,0.23605714642513878,2155.906461506645,6.993095256265421e-14
LCDM,0.23622149591248628,2155.749219040892,7.565091960129066e-14
LCDM,0.2363858453998338,2155.5922544749283,8.182737776706774e-14
LCDM,0.2365501948871813,2155.435567664918,8.849581689256538e-14
LCDM,0.2367145443745288,2155.2791584671136,9.569440980848085e-14
LCDM,0.23687889386187633,2155.123026737871,1.0346420915854641e-13
LCDM,0.23704324334922383,2154.967172333687,1.1184935818702076e-13
LCDM,0.23720759283657133,2154.8115951110576,1.20897316467554e-13
LCDM,0.23737194232391884,2154.656294926683,1.3065910156544686e-13
LCDM,0.23753629181126634,2154.5012716372757,1.4118954776149565e-13
LCDM,0.23770064129861385,2154.3465250996837,1.525475829560078e-13
LCDM,0.23786499078596135,2154.1920551708413,1.6479652501588895e-13
LCDM,0.23802934027330885,2154.037861707785,1.7800439886520374e-13
LCDM,0.23819368976065636,2153.883944567627,1.9224427572722337e-13
LCDM,0.23835803924800386,2153.7303036076055,2.0759463599889666e-13
LCDM,0.23852238873535136,2153.576938685018,2.2413975736235522e-13
LCDM,0.23868673822269887,2153.4238496572793,2.419701298013078e-13
LCDM,0.23885108771004637,2153.271036381905,2.6118289933877296e-13
LCDM,0.23901543719739388,2153.118498716482,2.8188234240582135e-13
LCDM,0.23917978668474138,2152.9662365187114,3.041803728656349e-13
LCDM,0.23934413617208888,2152.8142496463765,3.2819708387745156e-13
LCDM,0.2395084856594364,2152.6625379573647,3.540613268867916e-13
LCDM,0.2396728351467839,2152.511101309664,3.819113302022228e-13
LCDM,0.2398371846341314,2152.3599395613114,4.1189535976970216e-13
LCDM,0.2400015341214789,2152.2090525705144,4.441724248699959e-13
LCDM,0.2401658836088264,2152.058440195515,4.789130317642312e-13
LCDM,0.2403302330961739,2151.908102294667,5.162999883243566e-13
LCDM,0.2404945825835214,2151.758038726426,5.565292630287844e-13
LCDM,0.24065893207086891,2151.608249349328,5.998109018395936e-13
LCDM,0.24082328155821642,2151.4587340220182,6.463700066945641e-13
LCDM,0.24098763104556392,2151.309492603216,6.964477796255923e-13
LCDM,0.24115198053291143,2151.1605249517443,7.503026366948246e-13
LCDM,0.24131633002025893,2151.0118309265367,8.082113962598852e-13
LCDM,0.24148067950760643,2150.863410386599,8.704705463450845e-13
LCDM,0.24164502899495394,2150.715263191014,9.373975961434146e-13
LCDM,0.24180937848230144,2150.567389199014,1.0093325169937372e-12
LCDM,0.24197372796964894,2150.419788269864,1.0866392786438391e-12
LCDM,0.24213807745699645,2150.27246026297,1.1697074866459607e-12
LCDM,0.24230242694434395,2150.12540503779,1.2589541274907387e-12
LCDM,0.24246677643169146,2149.9786224539093,1.35482542808257e-12
LCDM,0.24263112591903896,2149.832112370977,1.4577988369216128e-12
LCDM,0.24279547540638646,2149.6858746487615,1.568385134471232e-12
LCDM,0.24295982489373397,2149.539909147103,1.6871306809374575e-12
LCDM,0.24312417438108147,2149.394215725952,1.8146198099030441e-12
LCDM,0.24328852386842897,2149.2487942453513,1.9514773769941557e-12
LCDM,0.24345287335577648,2149.10364456541,2.0983714731749743e-12
LCDM,0.24361722284312398,2148.958766546357,2.256016312763377e-12
LCDM,0.24378157233047149,2148.81416004851,2.425175307109036e-12
LCDM,0.243945921817819,2148.6698249322553,2.6066643352810894e-12
LCDM,0.2441102713051665,2148.5257610580993,2.8013552237620396e-12
LCDM,0.244274620792514,2148.381968286648,3.0101794481189154e-12
LCDM,0.2444389702798615,2148.2384464785564,3.2341320701685274e-12
LCDM,0.244603319767209,2148.095195494611,3.474275924717298e-12
LCDM,0.2447676692545565,2147.952215195683,3.731746071402989e-12
LCDM,0.244932018741904,2147.8095054427276,4.007754527443358e-12
LCDM,0.24509636822925152,2147.6670660967748,4.303595298310662e-12
LCDM,0.24526071771659902,2147.524897018974,4.62064972413709e-12
LCDM,0.24542506720394652,2147.3829980705796,4.960392161019939e-12
LCDM,0.24558941669129403,2147.2413691128877,5.3243960172882755e-12
LCDM,0.24575376617864153,2147.100010007333,5.714340165389994e-12
LCDM,0.24591811566598903,2146.958920615392,6.132015752621826e-12
LCDM,0.24608246515333654,2146.818100798708,6.57933343325447e-12
LCDM,0.24624681464068404,2146.67755041893,7.058331048466048e-12
LCDM,0.24641116412803155,2146.5372693378663,7.57118177862617e-12
LCDM,0.24657551361537905,2146.397257417373,8.120202797606218e-12
LCDM,0.24673986310272655,2146.2575145194087,8.707864457083933e-12
LCDM,0.24690421259007406,2146.1180405060363,9.336800032573852e-12
LCDM,0.24706856207742156,2145.9788352394035,1.0009816063876625e-11
LCDM,0.24723291156476906,2145.8398985817416,1.0729903324310485e-11
LCDM,0.24739726105211657,2145.7012303953684,1.1500248455233488e-11
LCDM,0.24756161053946407,2145.562830542711,1.2324246304171263e-11
LCDM,0.24772596002681158,2145.424698886274,1.3205513007533334e-11
LCDM,0.24789030951415908,2145.2868352886494,1.4147899860173653e-11
LCDM,0.2480546590015066,2145.149239612532,1.5155508016954773e-11
LCDM,0.24821900848885411,2145.0119117206955,1.6232704074238593e-11
LCDM,0.24838335797620162,2144.874851476016,1.738413658072857e-11
LCDM,0.24854770746354912,2144.7380587414236,1.8614753531333135e-11
LCDM,0.24871205695089663,2144.6015333799996,1.9929820897834996e-11
LCDM,0.24887640643824413,2144.4652752548845,2.13349422577688e-11
LCDM,0.24904075592559163,2144.3292842292853,2.2836079580818167e-11
LCDM,0.24920510541293914,2144.1935601665277,2.4439575237851696e-11
LCDM,0.24936945490028664,2144.0581029300206,2.615217530243127e-11
LCDM,0.24953380438763414,2143.922912383271,2.798105421532622e-11
LCDM,0.24969815387498165,2143.7879883898486,2.993384088899032e-11
LCDM,0.24986250336232915,2143.653330813441,3.201864632976809e-11
LCDM,0.25002685284967663,2143.5189395178177,3.424409286416439e-11
LCDM,0.25019120233702413,2143.3848143668283,3.661934505578003e-11
LCDM,0.25035555182437164,2143.2509552244283,3.915414240548892e-11
LCDM,0.2505199013117192,2143.117361954636,4.18588339342346e-11
LCDM,0.25068425079906664,2142.9840344215927,4.474441474780773e-11
LCDM,0.2508486002864142,2142.8509724894907,4.782256469589574e-11
LCDM,0.25101294977376165,2142.7181760226395,5.110568923336272e-11
LCDM,0.2511772992611092,2142.5856448854497,5.460696260713691e-11
LCDM,0.25134164874845666,2142.453378942372,5.834037349371577e-11
LCDM,0.2515059982358042,2142.3213780579954,6.232077321294663e-11
LCDM,0.25167034772315167,2142.189642096978,6.656392666467715e-11
LCDM,0.2518346972104992,2142.0581709240364,7.108656612764258e-11
LCDM,0.2519990466978467,2141.9269644040387,7.590644807011313e-11
LCDM,0.25216339618519423,2141.796022401895,8.104241314254055e-11
LCDM,0.2523277456725417,2141.665344782615,8.651444950738774e-11
LCDM,0.25249209515988924,2141.534931411292,9.234375969023391e-11
LCDM,0.25265644464723674,2141.4047821531344,9.855283113155166e-11
LCDM,0.25282079413458425,2141.2748968733936,1.0516551064031918e-10
LCDM,0.25298514362193175,2141.145275437454,1.1220708293913424e-10
LCDM,0.25314949310927926,2141.0159177107453,1.197043535306257e-10
LCDM,0.25331384259662676,2140.8868235588457,1.2768573608882547e-10
LCDM,0.25347819208397426,2140.757992847333,1.3618134463456992e-10
LCDM,0.25364254157132177,2140.6294254419668,1.4522309070476026e-10
LCDM,0.25380689105866927,2140.501121208534,1.5484478581392535e-10
LCDM,0.2539712405460168,2140.37308001292,1.6508224944137775e-10
LCDM,0.2541355900333643,2140.245301721107,1.759734228443781e-10
LCDM,0.2542999395207118,2140.117786199168,1.8755848898848394e-10
LCDM,0.2544642890080593,2139.990533313256,1.9987999890443876e-10
LCDM,0.2546286384954068,2139.863542929606,2.1298300479259922e-10
LCDM,0.2547929879827543,2139.736814914546,2.2691520021432712e-10
LCDM,0.2549573374701018,2139.6103491344907,2.4172706772642406e-10
LCDM,0.2551216869574493,2139.484145455963,2.5747203432467864e-10
LCDM,0.2552860364447968,2139.358203745534,2.7420663509722203e-10
LCDM,0.2554503859321443,2139.232523869877,2.919906854701115e-10
LCDM,0.2556147354194918,2139.107105695775,3.1088746248615213e-10
LCDM,0.2557790849068393,2138.9819490900572,3.3096389556812956e-10
LCDM,0.2559434343941868,2138.8570539196785,3.522907671963606e-10
LCDM,0.2561077838815343,2138.7324200516537,3.749429240286284e-10
LCDM,0.2562721333688818,2138.608047353102,3.9899949892897074e-10
LCDM,0.25643648285622933,2138.4839356912107,4.245441444651572e-10
LCDM,0.25660083234357683,2138.360084933273,4.516652783993884e-10
LCDM,0.25676518183092434,2138.23649494665,4.804563417774822e-10
LCDM,0.25692953131827184,2138.1131655988106,5.110160701877987e-10
LCDM,0.25709388080561935,2137.9900967572817,5.434487788544949e-10
LCDM,0.25725823029296685,2137.867288289718,5.778646621719381e-10
LCDM,0.25742257978031435,2137.7447400638034,6.143801084386446e-10
LCDM,0.25758692926766186,2137.6224519473644,6.53118030401549e-10
LCDM,0.25775127875500936,2137.500423808287,6.942082124704975e-10
LCDM,0.25791562824235686,2137.37865551452,7.377876753018431e-10
LCDM,0.25807997772970437,2137.257146934152,7.840010585548125e-10
LCDM,0.25824432721705187,2137.1358979353167,8.330010227561271e-10
LCDM,0.2584086767043994,2137.0149083862434,8.849486710401339e-10
LCDM,0.2585730261917469,2136.894178155256,9.40013991751057e-10
LCDM,0.2587373756790944,2136.7737071107385,9.983763228638293e-10
LCDM,0.2589017251664419,2136.6534951211997,1.060224839154178e-09
LCDM,0.2590660746537894,2136.533542055202,1.1257590632699444e-09
LCDM,0.2592304241411369,2136.413847781404,1.195189401661636e-09
LCDM,0.2593947736284844,2136.2944121685437,1.2687377065838287e-09
LCDM,0.2595591231158319,2136.1752350854654,1.346637865280243e-09
LCDM,0.2597234726031794,2136.05631640107,1.429136417647897e-09
LCDM,0.2598878220905269,2135.9376559843627,1.516493203536834e-09
LCDM,0.2600521715778744,2135.8192537044224,1.608982041116944e-09
LCDM,0.2602165210652219,2135.7011094304194,1.7068914376016416e-09
LCDM,0.2603808705525694,2135.583223031611,1.8105253338008362e-09
LCDM,0.2605452200399169,2135.465594377337,1.920203883975141e-09
LCDM,0.26070956952726443,2135.3482233370055,2.0362642725415153e-09
LCDM,0.26087391901461193,2135.2311097801526,2.1590615691496194e-09
LCDM,0.26103826850195944,2135.1142535763347,2.2889696240339404e-09
LCDM,0.26120261798930694,2134.9976545952563,2.4263820049632407e-09
LCDM,0.26136696747665444,2134.881312706663,2.571712978074554e-09
LCDM,0.26153131696400195,2134.7652277804154,2.7253985340063326e-09
LCDM,0.26169566645134945,2134.6493996864365,2.8878974616243645e-09
LCDM,0.26186001593869696,2134.533828294731,3.059692471106066e-09
LCDM,0.26202436542604446,2134.418513475408,3.241291368551902e-09
LCDM,0.26218871491339196,2134.303455098652,3.433228284372547e-09
LCDM,0.26235306440073947,2134.188653034724,3.636064957587345e-09
LCDM,0.26251741388808697,2134.0741071539583,3.8503920784065575e-09
LCDM,0.2626817633754345,2133.9598173268355,4.0768306913560334e-09
LCDM,0.262846112862782,2133.845783423814,4.316033662074031e-09
LCDM,0.2630104623501295,2133.732005315536,4.568687209162155e-09
LCDM,0.263174811837477,2133.6184828726696,4.835512505253215e-09
LCDM,0.2633391613248245,2133.5052159659936,5.117267348850222e-09
LCDM,0.263503510812172,2133.3922044663486,5.414747910616275e-09
LCDM,0.2636678602995195,2133.279448244686,5.728790556580131e-09
LCDM,0.263832209786867,2133.166947172013,6.060273751854893e-09
LCDM,0.2639965592742145,2133.0547011194335,6.410120047549385e-09
LCDM,0.264160908761562,2132.94270995813,6.779298154616714e-09
LCDM,0.2643252582489095,2132.8309735593834,7.168825107770935e-09
LCDM,0.264489607736257,2132.719491794534,7.579768523368542e-09
LCDM,0.2646539572236045,2132.6082645350225,8.013248954424478e-09
LCDM,0.264818306710952,2132.4972916523657,8.47044234708552e-09
LCDM,0.2649826561982995,2132.3865730181515,8.95258260218549e-09
LCDM,0.26514700568564703,2132.276108504084,9.460964245780812e-09
LCDM,0.26531135517299453,2132.1658979819335,9.99694521348083e-09
LCDM,0.26547570466034204,2132.055941323517,1.056194975243542e-08
LCDM,0.26564005414768954,2131.9462384007866,1.1157471444939321e-08
LCDM,0.26580440363503705,2131.8367890857644,1.1785076359628716e-08
LCDM,0.26596875312238455,2131.727593250541,1.2446406333974495e-08
LCDM,0.26613310260973205,2131.618650767268,1.3143182393340282e-08
LCDM,0.26629745209707956,2131.509961508248,1.3877208310984731e-08
LCDM,0.26646180158442706,2131.401525345808,1.4650374316293009e-08
LCDM,0.26662615107177456,2131.293342152358,1.546466095407868e-08
LCDM,0.26679050055912207,2131.1854118004353,1.6322143101739815e-08
LCDM,0.26695485004646957,2131.0777341626135,1.7224994150981924e-08
LCDM,0.2671191995338171,2130.970309111554,1.8175490358014257e-08
LCDM,0.2672835490211646,2130.86313652003,1.9176015369450348e-08
LCDM,0.2674478985085121,2130.7562162608706,2.022906493084381e-08
LCDM,0.2676122479958596,2130.649548206993,2.1337251782811235e-08
LCDM,0.2677765974832071,2130.543132231389,2.2503310752615183e-08
LCDM,0.2679409469705546,2130.436968207145,2.3730104047273866e-08
LCDM,0.2681052964579021,2130.3310560074283,2.502062675604486e-08
LCDM,0.2682696459452496,2130.2253955054784,2.6378012569063945e-08
LCDM,0.2684339954325971,2130.119986574623,2.780553971946704e-08
LCDM,0.2685983449199446,2130.01482908827,2.93066371571722e-08
LCDM,0.2687626944072921,2129.909922919889,3.0884890962193515e-08
LCDM,0.2689270438946396,2129.805267943075,3.2544051004208824e-08
LCDM,0.2690913933819872,2129.7008640314652,3.428803786004009e-08
LCDM,0.2692557428693346,2129.59671105879,3.612094999367075e-08
LCDM,0.2694200923566822,2129.4928088988636,3.804707121021796e-08
LCDM,0.26958444184402963,2129.389157425593,4.007087839195867e-08
LCDM,0.2697487913313772,2129.2857565129357,4.219704952687569e-08
LCDM,0.26991314081872464,2129.182606034947,4.4430472036574624e-08
LCDM,0.2700774903060722,2129.079705865772,4.6776251416124085e-08
LCDM,0.27024183979341965,2128.9770558796295,4.923972019497793e-08
