model,theta,posterior_weight,high_z_chi2,high_z_logpdf,PantheonPlusSH0ES_chi2,PantheonPlusSH0ES_logpdf,DES_Dovekie_raw_chi2,DES_Dovekie_raw_logpdf,Union3p1_UNITY1p8_chi2,Union3p1_UNITY1p8_logpdf
PATH_GAMMA2P3,0.9136593256556909,4.4723309266922434e-08,982.5475607899982,191.46321822970447,146.32353102118054,95.06880113610816,818.7329229851327,77.06898077327924,17.491106783684884,19.325436320317078
PATH_GAMMA2P3,0.9138957290933913,4.2649063496857805e-08,982.7105667190223,191.38171526519235,146.35996348300145,95.0505849051977,818.8295502819,77.02066712489557,17.521052954120837,19.310463235099103
PATH_GAMMA2P3,0.914132132531092,4.066703150915121e-08,982.8738930547103,191.30005209734844,146.39648426595102,95.03232451372293,818.9263504999751,76.97226701585805,17.551058288784123,19.29546056776746
PATH_GAMMA2P3,0.9143685359687925,3.8773307738585547e-08,983.0375397741408,191.21822873763324,146.4330933633797,95.01401996500857,819.0233236278037,76.9237804519438,17.58112278295733,19.280428320680855
PATH_GAMMA2P3,0.9146049394064931,3.6964142908232254e-08,983.2015068543826,191.13624519751224,146.46979076863175,94.99567126238253,819.1204696538341,76.87520743892856,17.611246431916737,19.26536649620115
PATH_GAMMA2P3,0.9148413428441937,3.5235938188624515e-08,983.3657942725247,191.05410148844123,146.50657647506165,94.97727840916764,819.217788566516,76.82654798258761,17.6414292309471,19.25027509668597
PATH_GAMMA2P3,0.9150777462818942,3.3585239558889345e-08,983.5304020056383,190.9717976218844,146.5434504760147,94.95884140869111,819.3152803542964,76.7778020886974,17.671671175327244,19.235154124495896
PATH_GAMMA2P3,0.9153141497195949,3.200873236203844e-08,983.6953300308069,190.8893336093001,146.58041276484306,94.94036026427693,819.4129450056264,76.72896976303241,17.701972260337502,19.22000358199077
PATH_GAMMA2P3,0.9155505531572954,3.0503236046350756e-08,983.8605783251012,190.80670946215295,146.61746333489205,94.92183497925242,819.5107825089508,76.68005101137021,17.73233248125838,19.20482347153033
PATH_GAMMA2P3,0.915786956594996,2.9065699091144187e-08,984.0261468656028,190.72392519190217,146.65460217951468,94.90326555694111,819.608792852719,76.63104583948609,17.76275183336912,19.18961379547496
PATH_GAMMA2P3,0.9160233600326966,2.7693194107607897e-08,984.1920356293886,190.6409808100093,146.69182929205704,94.88465200066992,819.7069760253798,76.58195425315569,17.79323031195163,19.174374556183704
PATH_GAMMA2P3,0.9162597634703971,2.6382913111457407e-08,984.3582445935385,190.5578763279343,146.72914466586855,94.86599431376419,819.805332015383,76.53277625815406,17.823767912286925,19.159105756016057
PATH_GAMMA2P3,0.9164961669080977,2.513216296137614e-08,984.5247737351251,190.47461175714102,146.7665482942974,94.84729249954972,819.903860811175,76.48351186025809,17.854364629652657,19.14380739733319
PATH_GAMMA2P3,0.9167325703457982,2.393836095732279e-08,984.6916230312345,190.39118710908633,146.80404017069395,94.82854656135146,820.0025624012073,76.43416106524194,17.88502045933317,19.128479482492935
PATH_GAMMA2P3,0.9169689737834988,2.2799030595266503e-08,984.8587924589374,190.3076023952349,146.8416202884064,94.80975650249525,820.101436773925,76.38472387888316,17.91573539660604,19.1131220138565
PATH_GAMMA2P3,0.9172053772211994,2.1711797471840244e-08,985.0262819953098,190.2238576270487,146.8792886407821,94.7909223263074,820.2004839177778,76.33520030695672,17.946509436749913,19.097734993784563
PATH_GAMMA2P3,0.9174417806588999,2.0674385334905218e-08,985.194091617439,190.13995281598406,146.91704522117283,94.77204403611199,820.2997038212186,76.28559035523631,17.977342575047523,19.08231842463576
PATH_GAMMA2P3,0.9176781840966005,1.968461227544477e-08,985.3622213023926,190.05588797350728,146.95489002292413,94.75312163523637,820.3990964726878,76.23589402950176,18.008234806780752,19.066872308769145
PATH_GAMMA2P3,0.9179145875343011,1.874038705564156e-08,985.5306710272572,189.97166311107497,146.99282303938656,94.73415512700512,820.4986618606445,76.18611133552338,18.0391861272261,19.05139664854647
PATH_GAMMA2P3,0.9181509909720017,1.7839705569796488e-08,985.6994407691037,189.88727824015172,147.03084426390876,94.71514451474405,820.5983999735286,76.13624227908133,18.070196531666404,19.035891446326318
PATH_GAMMA2P3,0.9183873944097023,1.698064743186471e-08,985.8685305050108,189.80273337219822,147.06895368983896,94.69608980177895,820.6983107997895,76.08628686595091,18.10126601538232,19.02035670446836
PATH_GAMMA2P3,0.9186237978474028,1.6161372688229243e-08,986.0379402120574,189.71802851867488,147.10715131052496,94.67699099143596,820.7983943278809,76.03624510190514,18.132394573651467,19.004792425333786
PATH_GAMMA2P3,0.9188602012851034,1.5380118649000456e-08,986.2076698673259,189.63316369104064,147.14543711931736,94.65784808703972,820.8986505462508,75.98611699272021,18.163582201757656,18.989198611280692
PATH_GAMMA2P3,0.919096604722804,1.4635196835359218e-08,986.3777194478804,189.54813890076335,147.1838111095612,94.63866109191781,820.9990794433425,75.93590254417438,18.194828894976705,18.973575264671165
PATH_GAMMA2P3,0.9193330081605046,1.392499003895537e-08,986.5480889308164,189.46295415929535,147.22227327460914,94.61943000939385,821.0996810076138,75.88560176203873,18.226134648593526,18.957922387862755
PATH_GAMMA2P3,0.9195694115982052,1.324794948910625e-08,986.7187782931969,189.37760947810511,147.26082360780686,94.600154842795,821.2004552275059,75.83521465209265,18.257499457884126,18.94223998321746
PATH_GAMMA2P3,0.9198058150359056,1.2602592124965214e-08,986.8897875121057,189.29210486865068,147.2994621025045,94.58083559544616,821.3014020914684,75.78474122011141,18.288923318132834,18.926528053093104
PATH_GAMMA2P3,0.9200422184736062,1.1987497968375993e-08,987.0611165646213,189.206440342393,147.33818875205003,94.56147227067345,821.4025215879548,75.73418147186828,18.320406224616498,18.91078659985127
PATH_GAMMA2P3,0.9202786219113068,1.1401307594516753e-08,987.2327654278179,189.12061591079464,147.37700354979145,94.54206487180272,821.5038137054107,75.68353541314025,18.3519481726157,18.89501562585167
PATH_GAMMA2P3,0.9205150253490074,1.0842719696973255e-08,987.4047340787756,189.0346315853157,147.41590648907683,94.52261340216,821.6052784322845,75.63280304970328,18.383549157414205,18.879215133452416
PATH_GAMMA2P3,0.920751428786708,1.0310488743780835e-08,987.5770224945695,188.94848737741881,147.45489756325543,94.50311786507075,821.7069157570279,75.58198438733166,18.415209174286208,18.863385125016418
PATH_GAMMA2P3,0.9209878322244085,9.803422721465598e-09,987.7496306522854,188.86218329856086,147.49397676567565,94.48357826386064,821.8087256680913,75.53107943179998,18.446928218518526,18.84752560290026
PATH_GAMMA2P3,0.9212242356621091,9.320380964520338e-09,987.9225585289897,188.7757193602087,147.53314408968512,94.46399460185586,821.9107081539171,75.48008818888707,18.478706285387446,18.831636569465797
PATH_GAMMA2P3,0.9214606390998097,8.860272066221216e-09,988.0958061017668,188.68909557382014,147.57239952863307,94.44436688238193,822.012863202963,75.42901066436411,18.51054337017086,18.815718027074087
PATH_GAMMA2P3,0.9216970425375102,8.422051869409386e-09,988.269373347691,188.60231195085802,147.61174307586714,94.42469510876487,822.1151908036702,75.37784686401051,18.54243946815373,18.799769978082654
PATH_GAMMA2P3,0.9219334459752109,8.004721533421323e-09,988.4432602438393,188.51536850278393,147.6511747247352,94.4049792843308,822.2176909444909,75.32659679360017,18.57439457461314,18.78379242485295
PATH_GAMMA2P3,0.9221698494129114,7.60732567482483e-09,988.617466767292,188.4282652410576,147.6906944685864,94.38521941240526,822.3203636138759,75.27526045890761,18.606408684829606,18.76778536974472
PATH_GAMMA2P3,0.922406252850612,7.228950579528642e-09,988.7919928951268,188.3410021771401,147.73030230076822,94.36541549631431,822.4232088002744,75.22383786570833,18.63848179408414,18.75174881511745
PATH_GAMMA2P3,0.9226426562883125,6.868722483663401e-09,988.966838604417,188.25357932249506,147.76999821462917,94.34556753938386,822.5262264921312,75.17232901978002,18.67061389765673,18.735682763331155
PATH_GAMMA2P3,0.922879059726013,6.525805920515411e-09,989.1420038722456,188.16599668858075,147.80978220351807,94.32567554493937,822.6294166779012,75.12073392689501,18.702804990826337,18.71958721674635
PATH_GAMMA2P3,0.9231154631637137,6.19940213194416e-09,989.3174886756868,188.0782542868602,147.84965426078242,94.3057395163072,822.7327793460304,75.06905259283042,18.735055068873923,18.70346217772256
PATH_GAMMA2P3,0.9233518666014142,5.888747540796987e-09,989.4932929918212,187.99035212879292,147.8896143797695,94.28575945681371,822.8363144849716,75.01728502335982,18.767364127080235,18.687307648619402
PATH_GAMMA2P3,0.9235882700391148,5.593112283532832e-09,989.6694167977222,187.90229022584248,147.92966255382785,94.26573536978452,822.9400220831699,74.96543122426067,18.799732160724492,18.671123631797276
PATH_GAMMA2P3,0.9238246734768154,5.311798799688478e-09,989.8458600704695,187.81406858946875,147.9697987763069,94.24566725854498,823.0439021290757,74.91349120130769,18.832159165086892,18.654910129616074
PATH_GAMMA2P3,0.9240610769145159,5.044140476852697e-09,990.0226227871403,187.7256872311334,148.01002304055373,94.22555512642157,823.1479546111404,74.86146496027538,18.864645135446157,18.638667144436443
PATH_GAMMA2P3,0.9242974803522166,4.7895003489098435e-09,990.199704924813,187.637146162297,148.0503353399158,94.20539897674053,823.252179517813,74.80935250693904,18.89719006708414,18.62239467861745
PATH_GAMMA2P3,0.9245338837899171,4.5472698456635264e-09,990.377106460559,187.54844539442405,148.09073566774205,94.18519881282742,823.3565768375404,74.75715384707541,18.92979395527663,18.606092734521205
PATH_GAMMA2P3,0.9247702872276177,4.316867591900628e-09,990.5548273714651,187.459584938971,148.13122401737996,94.16495463800845,823.4611465587745,74.70486898645834,18.962456795310622,18.58976131450421
PATH_GAMMA2P3,0.9250066906653183,4.097738254187391e-09,990.732867634605,187.37056480740114,148.17180038217637,94.14466645561026,823.5658886699654,74.65249793086298,18.99517858246323,18.573400420927907
PATH_GAMMA2P3,0.9252430941030187,3.889351433549531e-09,990.9112272270518,187.2813850111778,148.21246475548043,94.12433426895825,823.6708031595609,74.6000406860652,19.027959312010324,18.557010056154358
PATH_GAMMA2P3,0.9254794975407195,3.6912006024572827e-09,991.0899061258898,187.19204556175868,148.25321713063983,94.10395808137855,823.7758900160125,74.54749725783938,19.060798979237553,18.540590222540743
PATH_GAMMA2P3,0.9257159009784199,3.502802084364294e-09,991.268904308194,187.1025464706066,148.29405750100364,94.08353789619662,823.881149227767,74.49486765196218,19.093697579423438,18.524140922447803
PATH_GAMMA2P3,0.9259523044161205,3.323694074274909e-09,991.4482217510372,187.01288774918498,148.33498585991822,94.06307371673932,823.986580783275,74.4421518742081,19.126655107843884,18.507662158237576
PATH_GAMMA2P3,0.9261887078538211,3.153435698866036e-09,991.6278584315037,186.92306940895173,148.37600220073267,94.04256554633207,824.0921846709869,74.38934993035218,19.15967155978406,18.49115393226749
PATH_GAMMA2P3,0.9264251112915216,2.9916061144847446e-09,991.8078143266665,186.83309146137037,148.4171065167923,94.0220133883023,824.1979608793537,74.33646182616883,19.192746930520535,18.474616246899252
PATH_GAMMA2P3,0.9266615147292223,2.8378036419618048e-09,991.9880894136078,186.74295391789965,148.45829880144709,94.00141724597489,824.3039093968245,74.28348756743333,19.22588121533619,18.458049104491426
PATH_GAMMA2P3,0.9268979181669228,2.6916449364069116e-09,992.1686836693982,186.65265679000453,148.49957904804356,93.98077712267667,824.4100302118469,74.23042715992221,19.259074409507726,18.441452507405657
PATH_GAMMA2P3,0.9271343216046234,2.5527641910324778e-09,992.3495970711222,186.56220008914246,148.5409472499306,93.96009302173314,824.5163233128737,74.17728060940874,19.2923265083179,18.42482645800057
PATH_GAMMA2P3,0.927370725042324,2.420812373552932e-09,992.5308295958475,186.4715838267798,148.58240340045455,93.93936494647119,824.6227886883497,74.1240479216707,19.32563750704316,18.40817095863794
PATH_GAMMA2P3,0.9276071284800245,2.29545649388282e-09,992.7123812206613,186.38080801437292,148.6239474929644,93.91859290021625,824.7294263267315,74.07072910247985,19.359007400965414,18.391486011676815
PATH_GAMMA2P3,0.9278435319177252,2.1763789020576692e-09,992.8942519226413,186.28987266338294,148.66557952080862,93.89777688629414,824.8362362164655,74.01732415761285,19.392436185367167,18.374771619475936
PATH_GAMMA2P3,0.9280799353554257,2.0632766150960037e-09,993.0764416788546,186.19877778527623,148.7072994773312,93.87691690803285,824.9432183460012,73.963833092845,19.425923855522257,18.35802778439839
PATH_GAMMA2P3,0.9283163387931263,1.955860671818616e-09,993.2589504663854,186.10752339151088,148.74910735588264,93.85601296875711,825.0503727037874,73.91025591395191,19.459470406715347,18.341254508801846
PATH_GAMMA2P3,0.9285527422308268,1.8538555144261772e-09,993.4417782623095,186.01610949354878,148.7910031498099,93.83506507179345,825.1576992782772,73.85659262670708,19.493075834222523,18.324451795048258
PATH_GAMMA2P3,0.9287891456685273,1.756998395842947e-09,993.6249250437075,185.9245361028499,148.83298685246046,93.81407322046823,825.2651980579182,73.80284323688659,19.52674013332885,18.307619645495095
PATH_GAMMA2P3,0.929025549106228,1.6650388118651332e-09,993.8083907876576,185.8328032308748,148.8750584571821,93.79303741810736,825.3728690311659,73.74900775026265,19.560463299309504,18.290758062504768
PATH_GAMMA2P3,0.9292619525439285,1.5777379570688592e-09,993.9921754712309,185.7409108890881,148.9172179573223,93.77195766803732,825.4807121864612,73.69508617261499,19.594245327447474,18.273867048435783
PATH_GAMMA2P3,0.9294983559816291,1.4948682036222058e-09,994.1762790715067,185.64885908895022,148.95946534622777,93.75083397358458,825.5887275122604,73.64107850971538,19.62808621301852,18.25694660565026
PATH_GAMMA2P3,0.9297347594193297,1.4162126020633208e-09,994.3607015655666,185.55664784192024,149.0018006172463,93.72966633807528,825.6969149970134,73.58698476733889,19.661985951306907,18.23999673650607
PATH_GAMMA2P3,0.9299711628570302,1.3415644031301685e-09,994.5454429304825,185.46427715946234,149.0442237637266,93.70845476483515,825.8052746291684,73.53280495126148,19.69594453758763,18.223017443365706
PATH_GAMMA2P3,0.9302075662947309,1.2707265999768873e-09,994.730503143336,185.37174705303556,149.08673477901442,93.6871992571912,825.9138063971766,73.47853906725732,19.729961967144966,18.206008728587037
PATH_GAMMA2P3,0.9304439697324314,1.2035114897097073e-09,994.9158821811974,185.27905753410485,149.1293336564582,93.66589981846937,826.0225102894842,73.4241871211035,19.76403823525507,18.188970594531984
PATH_GAMMA2P3,0.930680373170132,1.1397402537359225e-09,995.1015800211546,185.18620861412631,149.17202038940434,93.64455645199627,826.1313862945495,73.3697491185709,19.798173337200716,18.171903043559162
PATH_GAMMA2P3,0.9309167766078326,1.0792425559906995e-09,995.2875966402765,185.0932003045653,149.21479497120026,93.6231691610983,826.2404344008173,73.31522506543695,19.832367268258935,18.154806078030052
PATH_GAMMA2P3,0.931153180045533,1.0218561584202563e-09,995.4739320156459,185.0000326168806,149.25765739519454,93.60173794910116,826.3496545967389,73.26061496747616,19.866620023712514,18.137679700303263
PATH_GAMMA2P3,0.9313895834832338,9.674265529631878e-10,995.6605861243349,184.90670556253608,149.30060765473314,93.58026281933189,826.459046870764,73.20591883046359,19.900931598837833,18.120523912740605
PATH_GAMMA2P3,0.9316259869209342,9.158066094400186e-10,995.847558943427,184.81321915299006,149.3436457431637,93.55874377511657,826.5686112113442,73.1511366601735,19.935301988919065,18.103338717699987
PATH_GAMMA2P3,0.9318623903586348,8.668562386356538e-10,996.0348504499943,184.71957339970638,149.38677165383416,93.53718081978138,826.6783476069297,73.09626846238075,19.96973118923055,18.086124117544244
PATH_GAMMA2P3,0.9320987937963354,8.204420699864152e-10,996.2224606211172,184.62576831414495,149.42998538009118,93.51557395665282,826.7882560459703,73.0413142428605,20.004219195055736,18.06888011463165
PATH_GAMMA2P3,0.9323351972340359,7.764371433139488e-10,996.4103894338672,184.53180390777,149.47328691528068,93.49392318905808,826.8983365169171,72.98627400738712,20.0387660016694,18.05160671132482
PATH_GAMMA2P3,0.9325716006717366,7.347206139432702e-10,996.5986368653314,184.43768019203782,149.51667625275377,93.47222852032155,827.0085890082199,72.93114776173559,20.073371604357654,18.034303909980693
PATH_GAMMA2P3,0.9328080041094371,6.951774707538903e-10,996.7872028925805,184.34339717841328,149.56015338585232,93.45048995377226,827.1190135083297,72.87593551168072,20.108035998398414,18.016971712960313
PATH_GAMMA2P3,0.9330444075471377,6.576982665567859e-10,996.976087492687,184.24895487836005,149.60371830792678,93.42870749273504,827.2296100056938,72.82063726299873,20.142759179066456,17.99961012262629
PATH_GAMMA2P3,0.9332808109848383,6.221788603426724e-10,997.1652906427408,184.15435330333318,149.64737101232402,93.40688114053643,827.3403784887705,72.76525302146035,20.177541141646262,17.98221914133639
PATH_GAMMA2P3,0.9335172144225388,5.885201708667192e-10,997.3548123198128,184.05959246479716,149.69111149239052,93.38501090050318,827.4513189460031,72.70978279284407,20.212381881419198,17.96479877144992
PATH_GAMMA2P3,0.9337536178602395,5.56627941137194e-10,997.544652500977,183.96467237421507,149.73493974147348,93.36309677596171,827.5624313658445,72.65422658292334,20.24728139365903,17.947349015330005
PATH_GAMMA2P3,0.93399002129794,5.264125133256908e-10,997.7348111633142,183.86959304304645,149.7788557529197,93.34113877023856,827.6737157367459,72.59858439747268,20.28223967364862,17.92986987533521
PATH_GAMMA2P3,0.9342264247356405,4.977886136724032e-10,997.9252882839057,183.7743544827507,149.82285952007717,93.31913688665986,827.7851720471594,72.54285624226588,20.317256716669103,17.912361353824966
PATH_GAMMA2P3,0.9344628281733411,4.706751469841932e-10,998.1160838398173,183.6789567047949,149.86695103629103,93.29709112855289,827.8968002855306,72.4870421230803,20.352332517995613,17.894823453161713
PATH_GAMMA2P3,0.9346992316110416,4.4499500028808837e-10,998.3071978081376,183.58339972063462,149.91113029491015,93.27500149924333,828.0086004403173,72.4311420456869,20.38746707291028,17.877256175704378
PATH_GAMMA2P3,0.9349356350487422,4.206748552928962e-10,998.4986301659407,183.48768354173325,149.95539728928003,93.25286800205845,828.120572499965,72.37515601586313,20.422660376695674,17.859659523811683
PATH_GAMMA2P3,0.9351720384864428,3.9764500925235494e-10,998.6903808903014,183.39180817955284,149.99975201274867,93.2306906403241,828.2327164529286,72.31908403938132,20.45791242462418,17.842033499847428
PATH_GAMMA2P3,0.9354084419241434,3.7583920390852954e-10,998.8824499582975,183.29577364555485,150.0441944586616,93.20846941736761,828.3450322876536,72.26292612201883,20.49322321198222,17.82437810616841
PATH_GAMMA2P3,0.935644845361844,3.551944621213312e-10,999.0748373470072,183.19957995119992,150.08872462036746,93.18620433651472,828.4575199925937,72.20668226954876,20.528592734046168,17.806693345136434
PATH_GAMMA2P3,0.9358812487995445,3.356509319255703e-10,999.2675430335112,183.1032271079479,150.13334249121263,93.16389540109213,828.5701795562035,72.15035248774382,20.564020986095116,17.788979219111962
PATH_GAMMA2P3,0.9361176522372451,3.1715173762758296e-10,999.4605669948775,183.00671512726484,150.178048064543,93.14154261442695,828.6830109669256,72.0939367823828,20.599507963408882,17.77123573045508
PATH_GAMMA2P3,0.9363540556749457,2.9964283769478567e-10,999.6539092081961,182.91004402060554,150.22284133370667,93.11914597984509,828.7960142132197,72.03743515923577,20.6350536612697,17.75346288152467
PATH_GAMMA2P3,0.9365904591126463,2.830728891053248e-10,999.8475696505321,182.81321379943756,150.26772229204835,93.09670550067426,828.909189283531,71.98084762408018,20.67065807495282,17.73566067468311
PATH_GAMMA2P3,0.9368268625503469,2.6739311790897446e-10,1000.0415482989699,182.71622447521855,150.3126909329169,93.07422118023999,829.0225361663109,71.92417418269008,20.706321199742078,17.71782911228848
PATH_GAMMA2P3,0.9370632659880473,2.525571957059268e-10,1000.235845130585,182.61907605941113,150.35774724965847,93.0516930218692,829.1360548500148,71.86741484083825,20.742043030911688,17.699968196703676
PATH_GAMMA2P3,0.9372996694257479,2.385211218155477e-10,1000.430460122455,182.52176856347606,150.4028912356195,93.02912102888865,829.249745323089,71.81056960430112,20.77782356374647,17.682077930286287
PATH_GAMMA2P3,0.9375360728634485,2.2524311085151307e-10,1000.6253932516557,182.42430199887568,150.44812288414707,93.00650520462489,829.3636075739869,71.75363847885217,20.813662793521768,17.664158315398634
PATH_GAMMA2P3,0.9377724763011491,2.1268348549938592e-10,1000.8206444952649,182.32667637707118,150.49344218858752,92.98384555240466,829.4776415911589,71.69662147026622,20.849560715518436,17.646209354400302
PATH_GAMMA2P3,0.9380088797388497,2.008045742483591e-10,1001.0162138303625,182.22889170952232,150.53884914228746,92.96114207555468,829.5918473630572,71.63951858431699,20.88551732501775,17.628231049650644
PATH_GAMMA2P3,0.9382452831765502,1.8957061387447105e-10,1001.2121012340239,182.13094800769161,150.58434373859257,92.93839477740215,829.7062248781326,71.5823298267793,20.921532617298702,17.61022340351017
PATH_GAMMA2P3,0.9384816866142508,1.789476564493475e-10,1001.4083066833252,182.03284528304096,150.62992597085145,92.91560366127271,829.8207741248361,71.52505520342754,20.95760658763765,17.592186418340695
PATH_GAMMA2P3,0.9387180900519514,1.6890348069347948e-10,1001.6048301553443,181.93458354703142,150.67559583240944,92.89276873049369,829.9354950916188,71.4676947200362,20.99373923131595,17.574120096501545
PATH_GAMMA2P3,0.938954493489652,1.594075074627128e-10,1001.8016716271572,181.83616281112495,150.7213533166136,92.8698899883916,830.0503877669294,71.41024838238093,21.029930543614228,17.556024440352406
PATH_GAMMA2P3,0.9391908969273526,1.5043071920330316e-10,1001.9988310758463,181.73758308678043,150.76719841681114,92.84696743829284,830.1654521392263,71.35271619623245,21.066180519808736,17.53789945225515
PATH_GAMMA2P3,0.9394273003650531,1.4194558318291735e-10,1002.1963084784832,181.638844385462,150.8131311263467,92.8240010835251,830.2806881969543,71.29509816736845,21.102489155182187,17.519745134568428
PATH_GAMMA2P3,0.9396637038027537,1.3392597833770113e-10,1002.3941038121485,181.5399467186294,150.85915143856874,92.80099092741409,830.3960959285674,71.23739430156195,21.13885644501228,17.50156148965338
PATH_GAMMA2P3,0.9399001072404543,1.263471255710052e-10,1002.5922170539151,181.44089009774603,150.9052593468211,92.77793697328786,830.5116753225152,71.17960460458801,21.175282384578733,17.48334851987015
PATH_GAMMA2P3,0.9401365106781547,1.1918552135217822e-10,1002.7906481808662,181.34167453427042,150.95145484445374,92.75483922447154,830.6274263672528,71.12172908221919,21.21176696915966,17.46510622757969
PATH_GAMMA2P3,0.9403729141158554,1.1241887445788193e-10,1002.9893971700772,181.242300039665,150.99773792480966,92.73169768429364,830.7433490512285,71.06376774023136,21.248310194039,17.44683461514002
PATH_GAMMA2P3,0.9406093175535559,1.0602604572679284e-10,1003.1884639986216,181.14276662539277,151.0441085812377,92.70851235607961,830.8594433628944,71.00572058439843,21.28491205448958,17.42853368491473
PATH_GAMMA2P3,0.9408457209912565,9.998699067962056e-11,1003.3878486435838,181.04307430291166,151.0905668070829,92.68528324315696,830.9757092907045,70.94758762049344,21.321572545796506,17.410203439261267
PATH_GAMMA2P3,0.9410821244289571,9.428270488293024e-11,1003.5875510820323,180.94322308368743,151.13711259569283,92.66201034885205,831.0921468231063,70.88936885429246,21.358291663233178,17.391843880542933
PATH_GAMMA2P3,0.9413185278666576,8.889517192607664e-11,1003.787571291054,180.8432129791766,151.18374594041248,92.63869367649221,831.2087559485574,70.83106429156692,21.395069402084115,17.37345501111746
PATH_GAMMA2P3,0.9415549313043583,8.380731389662885e-11,1003.9879092477156,180.74304400084574,151.23046683458932,92.61533322940375,831.3255366554996,70.77267393809586,21.43190575762678,17.35503683334613
PATH_GAMMA2P3,0.9417913347420588,7.900294423602654e-11,1004.1885649291047,180.64271616015125,151.2772752715689,92.59192901091399,831.4424889323948,70.71419779964822,21.46880072514097,17.336589349589037
PATH_GAMMA2P3,0.9420277381797594,7.446672286879789e-11,1004.3895383122914,180.5422294685578,151.32417124469737,92.56848102434975,831.5596127676885,70.65563588200132,21.505754299905597,17.31811256220672
PATH_GAMMA2P3,0.94226414161746,7.018411350077336e-11,1004.5908293743546,180.44158393752625,151.3711547473223,92.54498927303729,831.676908149836,70.59698819092762,21.542766477196356,17.299606473561344
PATH_GAMMA2P3,0.9425005450551605,6.614134298508318e-11,1004.7924380923749,180.3407795785161,151.41822577278765,92.52145376030461,831.7943750672871,70.53825473220206,21.579837252300145,17.281071086009447
PATH_GAMMA2P3,0.9427369484928612,6.232536266039261e-11,1004.994364443426,180.23981640299064,151.46538431444162,92.49787448947762,831.9120135084924,70.47943551159949,21.616966620491983,17.26250640191353
PATH_GAMMA2P3,0.9429733519305616,5.872381157139639e-11,1005.1966084045848,180.13869442241122,151.51263036563037,92.47425146388326,832.0298234619073,70.42053053489201,21.654154577047134,17.24391242363595
PATH_GAMMA2P3,0.9432097553682622,5.5324981483073874e-11,1005.3991699529283,180.0374136482393,151.5599639196975,92.45058468684965,832.147804915979,70.36153980785605,21.69140111725185,17.225289153533595
PATH_GAMMA2P3,0.9434461588059628,5.21177836053276e-11,1005.6020490655441,179.9359740919315,151.60738496999411,92.42687416170139,832.2659578591652,70.30246333626303,21.728706236384852,17.206636593967094
PATH_GAMMA2P3,0.9436825622436633,4.909171694666642e-11,1005.8052457194905,179.8343757649583,151.65489350985956,92.40311989176865,832.3842822799124,70.24330112588939,21.766069929718483,17.187954747300278
PATH_GAMMA2P3,0.943918965681364,4.6236838225576473e-11,1006.0087598918592,179.73261867877395,151.70248953264604,92.37932188037541,832.5027781666759,70.18405318250768,21.80349219253732,17.16924361589086
PATH_GAMMA2P3,0.9441553691190645,4.354373325799093e-11,1006.2125915597267,179.63070284484027,151.75017303169744,92.35548013084974,832.6214455079082,70.1247195118915,21.840973020121,17.15050320209902
PATH_GAMMA2P3,0.9443917725567651,4.10034897617657e-11,1006.4167407001645,179.5286282746213,151.79794400035945,92.33159464651874,832.7402842920585,70.06530011981636,21.87851240774662,17.13173350828621
PATH_GAMMA2P3,0.9446281759944657,3.8607671501450784e-11,1006.6212072902508,179.42639497957816,151.84580243197752,92.30766543070968,832.8592945075777,70.00579501205675,21.91611035069555,17.112934536811746
PATH_GAMMA2P3,0.9448645794321662,3.6348293716622327e-11,1006.8259913070663,179.32400297117044,151.89374831989915,92.28369248674886,832.9784761429237,69.94620419438377,21.953766844243397,17.09410629003782
PATH_GAMMA2P3,0.9451009828698669,3.4217799771078356e-11,1007.0310927276871,179.22145226086002,151.94178165746897,92.25967581796397,833.0978291865445,69.88652767257338,21.99148188367369,17.075248770322677
PATH_GAMMA2P3,0.9453373863075674,3.22090389625152e-11,1007.2365115291907,179.11874286010817,151.98990243803473,92.23561542768107,833.2173536268932,69.82676545239894,22.02925546426273,17.056361980028154
PATH_GAMMA2P3,0.945573789745268,3.0315245441556365e-11,1007.4422476886513,179.01587478037794,152.03811065493977,92.21151131922852,833.3370494524208,69.76691753963519,22.067087581290586,17.037445921514227
PATH_GAMMA2P3,0.9458101931829686,2.8530018183192596e-11,1007.6483011831494,178.91284803312885,152.0864063015327,92.18736349593212,833.4569166515819,69.70698394005467,22.104978230034924,17.018500597142058
PATH_GAMMA2P3,0.946046596620669,2.6847301963465035e-11,1007.8546719897632,178.80966262982193,152.1347893711571,92.16317196111987,833.5769552128281,69.64696465943155,22.142927405777996,16.99952600927052
PATH_GAMMA2P3,0.9462830000583697,2.526136928969253e-11,1008.0613600855701,178.70631858191857,152.1832598571608,92.13893671811803,833.6971651246115,69.58685970353986,22.18093510379771,16.980522160260666
PATH_GAMMA2P3,0.9465194034960702,2.3766803243043292e-11,1008.2683654476425,178.6028159008823,152.23181775288876,92.11465777025404,833.8175463753828,69.52666907815421,22.219001319370964,16.96148905247404
PATH_GAMMA2P3,0.9467558069337708,2.235848118366024e-11,1008.475688053061,178.49915459817305,152.2804630516873,92.09033512085477,833.9380989535946,69.46639278904831,22.257126047779117,16.94242668826996
PATH_GAMMA2P3,0.9469922103714714,2.1031559281966486e-11,1008.6833278789074,178.39533468524988,152.3291957469021,92.06596877324739,834.0588228477025,69.40603084199438,22.29530928430285,16.923335070008097
