parameter,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
logd[100],0.20269855168442671,0.08542139941851211,0.03480799361043325,0.3564647519165897,0.0006628897869305849,0.0011350024638190875,16931.127103400577,5247.481100525626,1.0002489378660602
logd[101],0.23800400495704682,0.10175267136247461,0.045893525434231516,0.43084348923354254,0.0009797048999498712,0.001302654618345258,10934.256061572392,4760.118524486491,0.9999069414146333
logd[102],-0.13141179416887153,0.07102799754245835,-0.2583451135861608,0.005177818065589566,0.000831147823693897,0.0008399879529145156,7369.09729291446,4386.736433726732,1.0006614240972636
logd[103],-0.13257101180377626,0.07500498542095133,-0.27118462586134984,0.011817561297462354,0.0006404809947546345,0.0009441681587924792,14048.338339144406,5392.286115262315,1.000152658974487
logd[104],-0.17442198198965259,0.08887488826303847,-0.34423233512308915,-0.012223840892623197,0.0008929385809415535,0.0010181389553001955,10021.41686021264,5352.396792313642,1.000087034241103
logd[105],0.166016672212377,0.03216970653965517,0.10704807036234941,0.22811717765636672,0.0005116755965118901,0.00035265345564410136,3949.369911415967,5022.020757083479,1.0007805241551344
logd[106],-0.15963903266014579,0.1004328019135535,-0.3456851121585254,0.03194292470360708,0.0008782628787241045,0.0013191952780827174,13081.294637401335,5413.123508838562,1.001259012768288
logd[107],-0.06016534171063655,0.04520617862162835,-0.1483774820452413,0.021501664473012074,0.00041722341962556383,0.0006195804460304024,12028.541613040252,4512.934888085002,1.000192205766366
logd[108],0.520665956101945,0.06018487746218588,0.40466391955661685,0.6293370737612993,0.0004921853561774631,0.0007384140774135276,14978.588501360035,5962.007241918195,0.9997743433907903
logd[109],-0.22524457533959563,0.10326675580175798,-0.42487979354641464,-0.036305265799665885,0.0009986263755189279,0.0011980324707086267,10736.5112121635,5399.1276380038125,0.9999609894013978
logd[110],0.36531449779116676,0.05683629241329171,0.2609389465264929,0.47190722153310116,0.0005657772608991716,0.0006752586180495806,10277.122645621283,5631.701826797881,1.0006481663621913
logd[111],-0.19336093302211216,0.0809159206992159,-0.34606572399179164,-0.04168904094697334,0.0008991445961284702,0.000954182174724072,8210.53343039181,5662.9097431104765,1.0002214984684956
logd[112],-0.06404616375830265,0.11094471704185617,-0.26524027566162733,0.1551571057964154,0.0010923664266284186,0.0012674620281348734,10418.821222789376,5610.570967231612,1.0019725249954166
logd[113],0.5210662522669078,0.08653358014758378,0.3552414544785285,0.6803935333787274,0.0008816702235312196,0.001062367210634805,9449.26502548106,5000.645487935098,1.0003934089364954
logd[114],-0.07853544353118083,0.07406275649167492,-0.2215305378104474,0.0566904270046217,0.0006916641846954525,0.0009736654796002723,11531.397440060467,5340.139462585716,1.001018451522052
logd[115],0.09697820351281855,0.09002046698183203,-0.07947654795504362,0.2607761974016317,0.00072803414636519,0.00127979116981546,15261.055237394212,4567.314375836717,1.0003760605690377
logd[116],0.10365395716374272,0.06580199320052511,-0.027596440110836205,0.21818737097219398,0.0006254116330522462,0.0007528311402292321,11130.484507331783,5296.515643380141,1.000519208113837
logd[117],0.09630720014188734,0.0772322852590139,-0.047409271805873024,0.24040679635900256,0.0006085848418164001,0.0010322387430002071,15922.510751232858,5182.926459036975,1.0017247095004158
logd[118],-0.8123180836314311,0.13379776730420537,-1.0708849401016327,-0.5889204165302249,0.0015068216330009236,0.0013886484505637416,7301.159105338419,4452.266689113919,1.001244534430593
logd[119],0.4001200821698947,0.06359738860412976,0.28059558717665634,0.5167182745239911,0.0006354687250944446,0.000680008918519161,9557.747384492819,4410.613654110746,1.0005455937064585
