parameter,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
logd[23],0.03346742821486984,0.07599515541881598,-0.11383638098663575,0.16936329079883816,0.0007503082509298967,0.0009187451960659658,10273.185504590272,4896.604957880654,0.9999162840157633
logd[24],-0.03213149225560674,0.10776200639894794,-0.23972687861691622,0.16824163521371263,0.0008977226976033965,0.0014879514464395548,14439.738506533433,5391.111735670321,1.0011125805289487
logd[25],-0.14327887304570153,0.02828499746829604,-0.19687157466067925,-0.0939829487765914,0.0003481128716575581,0.00031932335985911234,6130.282449272797,3658.5163923710934,1.0009461256506726
logd[26],0.3836469798795678,0.053060474767282144,0.28555343371260783,0.4845087970452503,0.0007420633547628946,0.0005760910534525544,4770.958269401315,3145.0798940222894,1.0006327994699364
logd[27],-0.5719843113978232,0.079404463277894,-0.7194320248610435,-0.42336318897173564,0.0008659326823716399,0.0009340067914948785,8510.969868208818,5767.214963045147,1.0005736360844728
logd[28],0.057903973318142066,0.044369198469429785,-0.024241420441009593,0.14147718714021187,0.00040647141035578006,0.000558609006812887,11608.33064396844,4758.152832938639,1.000460558990871
logd[29],-0.13515120600578234,0.02977126034431929,-0.19115472597408378,-0.08014585708580106,0.00032401687093220466,0.00031642492619899813,8217.228061180347,4813.41756260198,1.0003845319473708
logd[30],0.2174327588095623,0.10749984822859064,0.01619315282025725,0.41574156321254996,0.0010091715530736302,0.0014319773181465298,10659.537219417041,4384.216068983805,1.00117722097606
logd[31],-0.029086505936632485,0.04317214021945335,-0.11512793055476764,0.04805625455923931,0.00033405720904308847,0.000575032988415459,16717.485409055975,5159.792491759508,1.0010272456584086
logd[32],-0.2831150298333592,0.04705796319638171,-0.3741857194418864,-0.19735725123262515,0.00045717809005833967,0.0006037941488073288,10810.126686177597,4757.128276316782,1.0003350224408591
logd[33],0.06549703541141556,0.04205230984806447,-0.01457524036888745,0.14204943459575695,0.0003593608760972426,0.0005219331845416356,13531.519057087646,4723.020969518304,1.0009301478079247
logd[34],-0.27272580461746765,0.010545762369415547,-0.28392760066799466,-0.25320839992136573,0.00010507773568071781,0.00015608901988629223,8824.61089585905,5516.142322825553,1.0002712287153837
logd[35],0.16032817053610532,0.028467017347445785,0.11038604837396879,0.2017604914931018,0.0003048308248767784,0.0003182772701554752,7490.373476574851,4277.0557837869355,0.9998256173585096
logd[36],0.1273786196382715,0.03070234622791931,0.0703022361651101,0.18612695781840008,0.0002805272579661356,0.0004027571991670084,11927.85345391159,5458.369931644019,1.00169000208663
logd[37],-0.2831756493494656,0.06217092969699907,-0.3970693055873131,-0.1640036003631573,0.0007607156990769354,0.0006671224910308873,6779.8718009728545,5750.9972660926105,1.0004653258566654
logd[38],0.19777857736638554,0.004620246078967498,0.18937666803624945,0.202531637976212,4.62575973163834e-05,7.320906185213767e-05,7246.594551677103,4783.371933963361,1.0002403362257586
logd[39],-0.021054096330550696,0.04662855665721436,-0.1083885734636728,0.06681810960961092,0.0003544704710814362,0.0005945900387104536,17277.80961855124,5587.690180789472,1.0017567113109351
logd[40],0.33533566542177473,0.024982838724445025,0.28938695521476415,0.38187422417321193,0.00035948396337334796,0.0002947327872697622,4548.252922709099,3283.8445179676683,1.0005626855317582
logd[41],0.16653845010808424,0.022518928326069793,0.12632344968293396,0.19703930933227168,0.0002556516498221783,0.00024517263860207285,6090.303916084881,4280.696411516015,1.0001486466438365
logd[42],-0.15507610992191706,0.061427625203049785,-0.273649137275537,-0.04965699605412199,0.0007630543143921965,0.0006509702156203672,5887.678374799068,3859.7795895154304,1.0003311042545442
logd[43],0.0013426399630864067,0.04864865300908602,-0.0863150530126274,0.09394620636799088,0.0003696351340143811,0.0006236895961901928,17313.5782776656,5577.925383355928,1.0004802803314028
logd[44],-0.1882087005662736,0.06876928753219291,-0.3178004742674109,-0.061019355554592335,0.000860606314150779,0.0009166008302204906,6489.162174563281,3731.0108512998363,1.000403067966218
logd[45],0.14958945161268572,0.034964591068067846,0.0916455581181787,0.21046198957800177,0.00034578723208989896,0.00040684477302574103,8927.82116762932,4435.828573497611,1.0004406207312715
logd[46],-0.1460153085540033,0.03307185390375246,-0.20782672320618695,-0.08463523925262528,0.00035434485843108813,0.0004025326721477523,8736.989555998583,5725.301245146721,1.0005555420167807
logd[47],0.27546960201940673,0.09267158765499246,0.09345628937152162,0.4429063563752379,0.0012274708094779786,0.0010764080839574793,5699.124804081838,4893.9634871526605,1.0001713042746105
logd[48],-0.14090334180969386,0.08315814876884167,-0.2888094449215467,0.022757352547903505,0.0008119312997529676,0.0010259733133360716,10531.102424800914,5413.392973297777,1.0007528029924209
logd[49],0.1136415804589263,0.036809686158178596,0.04464157706244674,0.1820163863788138,0.0004334730442080184,0.0004259338186731311,7030.532066770397,4473.5100902810445,1.0007821656011042
logd[50],-0.030659332089128168,0.07902930398875746,-0.1814449810043379,0.11517551838581484,0.0006489095327636238,0.0011014959327928751,14983.57471338821,5057.331002607285,1.0004337228869682
logd[51],-0.07955458739311645,0.10499657889099363,-0.269965165510863,0.13019349153532003,0.001230906617728122,0.001346065245300187,7273.043246330025,5151.054957681444,1.0001717736030136
logd[52],0.13853786027926393,0.0914984407041095,-0.033030060803963535,0.3069319083676748,0.0009057917665037123,0.0011474162099526677,10112.080270363049,5371.701019759726,1.0000449189076948
logd[53],-0.017360648733419238,0.09200331713770492,-0.18303008826441702,0.16251849405170476,0.0010845448153846088,0.0010580371824916333,7288.414928822265,5091.377479495942,1.0005659428806681
logd[54],-0.026557844769199278,0.10880685595223033,-0.24226200986100782,0.1694185830984412,0.0009577511171222346,0.0014238259934151252,12952.098553959016,5513.309165160805,1.0001711048483035
logd[55],-0.0762893370191431,0.10836404163161904,-0.274403994825137,0.12869371132842503,0.00122357886649206,0.001300140944632492,7838.330525534364,5070.599816089392,1.0004985611519592
logd[56],0.08197940745329264,0.09955087561471171,-0.1029454218253862,0.2716326555099332,0.000883394637705785,0.0013593953048372908,12677.581452576609,5181.982133265147,1.00041720834081
logd[57],-0.05407124573002702,0.0736977280696686,-0.19432706051030757,0.07915164651871598,0.0008123338033012407,0.0008267705427267243,8257.717828276793,5182.46367399615,1.0004433974055547
logd[58],0.04300420894427452,0.09697985175536189,-0.14687067067073764,0.21858113771194954,0.0008331810060849294,0.0012881168490473218,13482.047890656473,5159.655345016082,1.0004066286805202
logd[59],0.18577930495431894,0.06531314030693991,0.061440999258348304,0.30776635604696645,0.0008370631396507666,0.0007781982929939344,6020.060080856442,4261.480681513285,1.000032823307402
logd[60],-0.13529006983449038,0.10418384997643163,-0.33722730135396,0.05041646644228657,0.0009127448712744744,0.001329638813070857,12992.21069745314,5647.2816238477935,1.0009166858077156
logd[61],-0.07451257665749621,0.04617061290035855,-0.16016527966215738,0.013382094046410487,0.0004999449326888462,0.0005840668032071971,8526.148735955088,4436.189665592188,0.9997965808296543
logd[62],-0.04952152155463106,0.10817611759956411,-0.24614111640222203,0.1535932624536635,0.0009244525053344684,0.0013982961649025428,13653.23777287047,5705.9900916013985,1.0007172182216268
logd[63],-0.1803901035432464,0.0877403478864986,-0.3439165343038768,-0.012780105064377953,0.000908290357217718,0.0011015573559479807,9248.28531256068,4960.543497818223,1.0008436048934655
logd[64],-0.06749579540600582,0.08311529298072373,-0.2158766716901018,0.09538940183382799,0.001017469545598008,0.0009411383144937531,6681.730614371172,4996.395053662352,1.001611499620524
logd[65],0.025733035543269844,0.10664817189796563,-0.1744686924091118,0.21937574607327717,0.0008765300242096643,0.0013500933845541686,14795.947134408607,5892.373048838206,1.0004080109708244
logd[66],-0.027167153332646167,0.08071082226614051,-0.18940629332341327,0.11461282151311888,0.0008105607618300041,0.0009908228763298075,9895.274904913897,5628.687947918314,0.9998901258841387
logd[67],-0.20112973014963742,0.07280899329725506,-0.343875439919747,-0.06873705101049207,0.0007100270035912647,0.0008760698610046799,10753.42254584428,5154.408566348347,0.9999946982999044
logd[68],0.052737660073607036,0.04633607315346127,-0.03615236658873335,0.13871705314266838,0.00048148144652678773,0.0006009572105891005,9085.051877421463,4504.058173499992,1.001137911009321
