mock_id,target,z_lo,z_hi,n_bcuts,N_min,N_max,amp_mean,amp_min,amp_max,amp_cv,snr_max,snr_mean,max_pair_direction_sep_deg,mean_resultant_length,coherence_score
126,narrow_1p15_1p35,1.15,1.35,6,37581,76060,0.0008753124304276037,0.00038987843397891294,0.0011999936324475736,0.2974748055364737,2.444423829612477,1.6080353028531713,106.3806281268905,0.7963127280189249,0.5786319058953182
127,broad_0p95_1p45,0.95,1.45,6,95566,192357,0.0031890873998740633,0.0025129215053772405,0.004214403660607692,0.19078575880053159,3.711634426088822,2.8975323247476705,63.173883629161644,0.9225505805232951,1.424444302839035
127,narrow_1p15_1p35,1.15,1.35,6,37776,76060,0.001070221641315998,0.0007577790185573989,0.0013882709177061104,0.20611452065552904,2.952389970708517,2.002702529189089,140.04568593513895,0.6242124420140222,0.4481668107182123
128,broad_0p95_1p45,0.95,1.45,6,95682,192357,0.0009053041231328099,0.00035871514815662695,0.0018780954237720031,0.5251841617045415,1.4439113910319046,0.9472294682609367,148.9668366177921,0.47908697083130697,0.16048702754720198
128,narrow_1p15_1p35,1.15,1.35,6,37612,76060,0.0017959683927999536,0.001006663406976287,0.0026714807647887215,0.30827070226071634,3.2069574916431858,2.545446345090538,56.93541754395079,0.9361696265688892,1.3253639621731559
129,broad_0p95_1p45,0.95,1.45,6,95315,192357,0.000644293854790615,0.0002892226055152813,0.001195940168329975,0.47851882839434945,1.0314665300848485,0.7785856748095029,141.48710885946718,0.5662065443034869,0.14092684283173232
129,narrow_1p15_1p35,1.15,1.35,6,37800,76060,0.0010029960621939277,0.00019745006375436992,0.0020098687681548936,0.6531297980170455,2.274585652552013,1.392626323926838,59.28403994323063,0.9396903278236851,0.9223201962667907
130,broad_0p95_1p45,0.95,1.45,6,95153,192357,0.001583983636847236,0.0008972236826931129,0.002506804171291454,0.434673823730104,2.119252557912547,1.4575508685958989,60.830091906461426,0.9334425375782905,0.8411503783149192
130,narrow_1p15_1p35,1.15,1.35,6,37811,76060,0.0009238624052898774,0.00043428115632608344,0.0015365125290644737,0.5080359740611232,2.2908456400307493,1.7356939685963475,103.78720038612443,0.6868385390194699,0.47587996870398813
131,broad_0p95_1p45,0.95,1.45,6,95417,192357,0.0013107993319956641,0.00016242889278669318,0.0024962009354746895,0.5511567868040212,1.9366967125550996,1.1633274788695342,105.28985364062306,0.8052258051423982,0.466941153616262
131,narrow_1p15_1p35,1.15,1.35,6,37656,76060,0.0010754043043915869,0.0006365209584987782,0.0016902622684803466,0.36017985617454434,2.41164555777721,1.7311557105168738,42.538409301481,0.963294501412519,1.1942257297854904
132,broad_0p95_1p45,0.95,1.45,6,95479,192357,0.0008308332284499486,0.0004754861208420938,0.001189552679753531,0.2856406106810258,1.727594179391327,0.959060873456528,102.6487807034681,0.7559647432746361,0.39803927119327687
132,narrow_1p15_1p35,1.15,1.35,6,37931,76060,0.0011615633426172688,0.0006093143188522045,0.001641074318922584,0.341321450639261,2.4303305386488296,1.668567660137845,110.31262052195318,0.7560587018875234,0.5323860003874716
133,broad_0p95_1p45,0.95,1.45,6,95070,192357,0.0014937003655545675,0.0007578374967244422,0.002129751152881442,0.3065006957095346,2.6560007368363276,1.6057596877157403,74.78008031852698,0.906874657153832,0.9049057973964262
133,narrow_1p15_1p35,1.15,1.35,6,37725,76060,0.0008108519670416226,0.0006453841591012903,0.0011997909125375998,0.23011657402794208,2.4120063773660263,2.20058500029824,41.53484665171245,0.9551084638256465,1.197988449431386
134,broad_0p95_1p45,0.95,1.45,6,95558,192357,0.001317083012745292,0.0010449084973023458,0.00154672053864158,0.13862951929007236,1.5629961745204366,1.3115542986835071,75.64557008769712,0.8769734014608076,0.5112643023605207
134,narrow_1p15_1p35,1.15,1.35,6,37804,76060,0.0010769869220095551,0.00037454914430260725,0.0020880969535597466,0.6012265782058615,1.9319126818046997,1.4287219012462298,109.61677930938829,0.804705650366634,0.4524602543806584
135,broad_0p95_1p45,0.95,1.45,6,95463,192357,0.001734378927964247,0.0005971665092180122,0.0037079913587576958,0.7647082100798854,2.770483475116436,1.7652957575421897,117.36367636659702,0.6977464098658532,0.5357680509128872
135,narrow_1p15_1p35,1.15,1.35,6,37829,76060,0.0011888775060824228,0.0003219548410080924,0.002268711250483806,0.5329171773416512,2.483123323875629,1.65217643406152,109.30512909830917,0.7383173690009538,0.5346548689248859
136,broad_0p95_1p45,0.95,1.45,6,95374,192357,0.0019782399596361398,0.0009438709910373115,0.0031940510574542205,0.4761904124206975,2.4790159183305627,1.8080180204792666,32.27420062142136,0.9829221018158886,1.4189804394977719
136,narrow_1p15_1p35,1.15,1.35,6,37673,76060,0.0012433375112113991,0.0005665625604123903,0.002247596594827249,0.5148135798460437,2.508926681703454,1.9571689870614553,74.95864785261313,0.8967950652459442,0.8440382568257974
137,broad_0p95_1p45,0.95,1.45,6,95435,192357,0.0017712600622432708,0.0006326863577341194,0.002659981626813615,0.4524599290514404,2.2131853878317638,1.5247420047231834,48.49288394856189,0.9415135954888642,1.0029478392251785
137,narrow_1p15_1p35,1.15,1.35,6,37735,76060,0.0014833708686544593,0.001072653361109327,0.0019947429747604354,0.19429925233837275,2.664433309675523,2.3852471944558884,33.489405104196145,0.9835975591921257,1.5025321486977612
138,broad_0p95_1p45,0.95,1.45,6,95780,192357,0.002368508667821246,0.0018822482971331946,0.0030269539735133487,0.1680386931478708,2.8826451235987607,2.1595912544141744,31.169046536615504,0.9803417921795038,1.6695625412581785
138,narrow_1p15_1p35,1.15,1.35,6,37698,76060,0.0008716776381176692,0.0002892976716970016,0.0013018446262341812,0.46350196240421065,3.019621707743226,1.5994092563392137,106.49108103749506,0.8340677988423094,0.7481339140491831
139,broad_0p95_1p45,0.95,1.45,6,95452,192357,0.0009133434277352222,0.0005449231065602579,0.0016121590611340628,0.38229775860850357,1.6922251447496268,1.3773145867001955,85.9169189037238,0.823830155064821,0.47919531851571034
139,narrow_1p15_1p35,1.15,1.35,6,37659,76060,0.001073969718261021,0.00025813461910825005,0.0024516535715187956,0.7069147929522818,1.9686405894463068,1.2362071147196232,89.4706884910409,0.8851695658173148,0.5831466618593116
140,broad_0p95_1p45,0.95,1.45,6,95434,192357,0.0015551193094381491,0.0007961997641706102,0.0026332367834226806,0.4109043232635627,1.846122653421977,1.5461394631381111,55.88617203237051,0.9526031169420642,0.7844286003876574
140,narrow_1p15_1p35,1.15,1.35,6,37676,76060,0.0008631203195887694,0.0004825422752912603,0.0012847246300602137,0.31787005983828687,1.8583561858852797,1.5447243011886007,71.46145433783191,0.927955467371076,0.6663254437006577
141,broad_0p95_1p45,0.95,1.45,6,94887,192357,0.0020705557467780972,0.0008262090294021468,0.0037100624344905187,0.44659072179013104,2.696564484175882,1.7868722870548364,36.950156391623565,0.9748920975667253,1.4435442040375284
141,narrow_1p15_1p35,1.15,1.35,6,37874,76060,0.0008083273098867852,0.000346927705871549,0.0012231058531012647,0.42834847763360123,2.0251820152745648,1.440375493626321,101.27360410890074,0.7329651835190151,0.456661037674987
142,broad_0p95_1p45,0.95,1.45,6,95408,192357,0.0017284112195723549,0.0009607753273824154,0.002324027089802543,0.2665012244114951,1.917430123414624,1.5058159459989426,51.750746474884444,0.961344706829097,0.8573474780910528
142,narrow_1p15_1p35,1.15,1.35,6,37526,76060,0.0014161593223726216,0.0009757194093191722,0.0019027774259716681,0.2189550232638381,2.206029820285207,2.0094297619863597,49.21913836897453,0.9511204144252735,1.0021212409195546
143,broad_0p95_1p45,0.95,1.45,6,95436,192357,0.0012873106569021597,0.0005663098190409803,0.0017585011970781322,0.3656595953211504,1.8650676969641262,1.500376252805075,56.51781624751538,0.9226761659113251,0.7628060856056084
143,narrow_1p15_1p35,1.15,1.35,6,37858,76060,0.0005425572387056424,0.0002674343445458562,0.001084979664584143,0.5086359777033929,1.0475678805728266,0.8748796044158812,115.67485270685343,0.6306177947023125,0.18501758114811395
144,broad_0p95_1p45,0.95,1.45,6,95522,192357,0.0010498372151071104,0.0006423847336541924,0.0016034515955160923,0.3541698410981904,1.2821259474886908,1.2388692136939239,113.27878833848607,0.7221792836070532,0.26324826187200145
144,narrow_1p15_1p35,1.15,1.35,6,37687,76060,0.000837552752233258,0.0006330150457051572,0.0010424422278814474,0.17701144580844907,1.9868906580391559,1.3381424914443762,43.42144855482573,0.96940014047907,0.9802389030320467
145,broad_0p95_1p45,0.95,1.45,6,95741,192357,0.0013969175324363879,0.0005627572083814049,0.0030796134565636104,0.6230952254879505,2.2708768842613853,1.4131900120324594,119.43807550717119,0.768070584188593,0.47731474500717275
145,narrow_1p15_1p35,1.15,1.35,6,37517,76060,0.0012112310495975595,0.0009797638796721507,0.001415825561134977,0.12508137779118225,2.5463400981230238,2.342814262984409,53.50863160064023,0.9229323728888287,1.073555537053386
146,broad_0p95_1p45,0.95,1.45,6,95182,192357,0.002780824067326958,0.002140518700943251,0.003587591931988047,0.16996601181079007,3.04038905862858,2.497139484658902,29.022069635144902,0.9870763026863948,1.8244466852659715
146,narrow_1p15_1p35,1.15,1.35,6,37887,76060,0.0010751296933507112,0.0003896579057051031,0.0023667423994338074,0.6754666274833698,1.971569283106824,1.481431383156102,140.59621485187918,0.5365343385225517,0.25647968085087053
147,broad_0p95_1p45,0.95,1.45,6,95392,192357,0.001030297785540383,0.0004930649728388362,0.001994741808284203,0.46169081367708886,1.8724755170360965,1.2781151023255113,120.00828479183414,0.6740411159804856,0.34419875943418266
147,narrow_1p15_1p35,1.15,1.35,6,37894,76060,0.0006909681749373001,0.00047709492932302176,0.0010616617172245373,0.2787176559945197,1.5560543524391055,1.45925489629414,64.7835571293119,0.8743441165497517,0.5576765333973488
148,broad_0p95_1p45,0.95,1.45,6,95448,192357,0.0014632089208202938,0.0007174077458163815,0.0025758895713927513,0.4777618393509348,2.4753305713409683,1.7747893399301786,100.89316663896273,0.7680271723861029,0.5863910781096667
148,narrow_1p15_1p35,1.15,1.35,6,37745,76060,0.0016361020532486396,0.0006212819522242099,0.0020916132348129434,0.32534175727823417,2.486101631041581,2.007934712629532,40.54527320832179,0.9702059125670927,1.268817884434633
149,broad_0p95_1p45,0.95,1.45,6,95296,192357,0.0014136668742801169,0.0009556286024719555,0.00199537628081679,0.3023876459235422,2.4241000820558836,2.1837550911176824,62.64004873152987,0.9116327732658803,0.9238662541817487
149,narrow_1p15_1p35,1.15,1.35,6,37609,76060,0.001268385852676806,7.042167392841703e-05,0.0031273277035499068,0.8042961065924304,2.6810502048927844,1.4243020741238757,51.357772798863564,0.9478233782881929,1.1867469483128872
150,broad_0p95_1p45,0.95,1.45,6,95380,192357,0.0027700957812481397,0.0013471351971417519,0.006151520609944933,0.636450907809581,3.344367703440496,2.3954571533474844,38.18958884502823,0.9703316951995737,1.7554067914591331
150,narrow_1p15_1p35,1.15,1.35,6,37582,76060,0.0005424393310863736,7.033789638451226e-05,0.0013021068399616852,0.7524460723672728,1.5654576007913668,0.7346556486364507,158.3693018152867,0.5795465968690522,0.20075056935458999
151,broad_0p95_1p45,0.95,1.45,6,95294,192357,0.000808329678160235,0.0003525439495733797,0.0018145003484386754,0.6340319830540285,0.9930548178476528,0.7963540986027441,69.23037764905278,0.8800007797234873,0.34426048867186426
151,narrow_1p15_1p35,1.15,1.35,6,37623,76060,0.0006246222582447843,0.0002440930592075518,0.0015865661471963148,0.7511066409159987,1.2798715007766759,0.7613669478332589,76.11041457036981,0.8979089862593663,0.4270018038057389
152,broad_0p95_1p45,0.95,1.45,6,95803,192357,0.001899217314337653,0.0014047516586386723,0.003133996803040986,0.30970827183320104,2.108332110122301,1.7388245891272076,24.089027268712933,0.9861641624816949,1.3542276441184007
152,narrow_1p15_1p35,1.15,1.35,6,37673,76060,0.0006998741159543006,0.0005102606531067818,0.001353623992610824,0.4293373932667259,1.8933478814373272,1.7206554293898215,36.95265335949158,0.965223821003291,1.0034782045028128
153,broad_0p95_1p45,0.95,1.45,6,95016,192357,0.002396072182382898,0.0010257883722201789,0.004500646428977192,0.47802313464819685,2.868259981120665,2.5196845983038916,97.98009909620005,0.8409773858562803,0.7591712470875022
153,narrow_1p15_1p35,1.15,1.35,6,37760,76060,0.0011312474520095604,0.0006033876339040313,0.0013993651900803283,0.2239714814255459,2.100623648865594,1.8717188541678162,69.0266311902407,0.875558772091391,0.7258381217991644
154,broad_0p95_1p45,0.95,1.45,6,95686,192357,0.0012294621893859633,0.00020928934435044644,0.0037363631289139207,0.9923276194534763,1.9036387493560676,0.9073236215447723,133.98155837319104,0.6783053633878505,0.3246489601610024
154,narrow_1p15_1p35,1.15,1.35,6,37804,76060,0.0007141673143614195,0.00038195156360943874,0.0010841193463422324,0.3030991986659362,1.8033546216213279,1.3905379146884085,109.27770089568965,0.6325801455439279,0.3327407947326903
155,broad_0p95_1p45,0.95,1.45,6,95409,192357,0.001993083832031645,0.0017433591866782097,0.002209183665189909,0.07833120972125909,2.2213711269896153,1.9913654682499835,22.925936232953212,0.9887376702719587,1.455053909628133
155,narrow_1p15_1p35,1.15,1.35,6,37768,76060,0.0009722367377300854,0.0007709878358827728,0.0015294829604185593,0.27712814196714236,1.6915161825452347,1.367016213584965,92.65660538837899,0.8331208002259349,0.46068024867354296
156,broad_0p95_1p45,0.95,1.45,6,95045,192357,0.0014020777873661697,0.0008059377641112059,0.002531876720296219,0.41983170641255274,1.5711537403860671,1.2006585415220294,122.0029194968597,0.7258928528442873,0.30731209576205476
156,narrow_1p15_1p35,1.15,1.35,6,37643,76060,0.001032778112459198,0.0006757671750839135,0.0013939588052606588,0.27876773108683,2.00888453259258,1.5718649939048772,116.48092381133245,0.7013285132026489,0.39261578775599965
157,broad_0p95_1p45,0.95,1.45,6,95446,192357,0.0007817008859692587,0.00029998359364123456,0.001356225462188091,0.5039344655145709,1.368184077576329,0.7809461135437569,150.64808159504844,0.5182981106990825,0.16310267267729056
157,narrow_1p15_1p35,1.15,1.35,6,37794,76060,0.001142988781360315,0.0009634381388576249,0.0015158645849241037,0.16786974203908178,2.044039572373759,1.7973820207940652,93.74719728011327,0.7797293798156647,0.5169178064120424
158,broad_0p95_1p45,0.95,1.45,6,95111,192357,0.0026375354487008576,0.0008553432085919446,0.006249045746382125,0.7107141417808662,3.200706253639408,1.8781397651049108,34.6906002448658,0.9773695509432386,1.7664853456917446
158,narrow_1p15_1p35,1.15,1.35,6,37878,76060,0.0008048153581054614,0.00018287284501488466,0.0019094295269761492,0.6762320425302852,1.6547770830574113,1.0511437765768779,155.83993027316887,0.596241668418131,0.2210671809057695
159,broad_0p95_1p45,0.95,1.45,6,95424,192357,0.0005479576236933579,0.0003000189446714943,0.0011479658953700929,0.5350150935967262,1.2219727004278722,0.573105527199929,166.37500157554769,0.48023524061625217,0.12493220922485879
159,narrow_1p15_1p35,1.15,1.35,6,37721,76060,0.0009261512415466651,0.0006584419803954937,0.0012208387601184572,0.28242076000005994,1.7448128284116604,1.3570225155964317,52.306745461566216,0.9523121643851186,0.7684183793584641
160,broad_0p95_1p45,0.95,1.45,6,95617,192357,0.0018808819092076216,0.0003841640621453329,0.0030969371651044094,0.48640721472708603,2.0089343304561633,1.4337354069628645,28.14537896607105,0.9829278823224415,1.2148230247521645
160,narrow_1p15_1p35,1.15,1.35,6,37773,76060,0.0008004782605561191,0.000508772589283022,0.0012794583236528361,0.3766538998266789,2.369609481474706,1.9495534315358183,79.11785686941366,0.8834398198209259,0.7589829068698111
161,broad_0p95_1p45,0.95,1.45,6,95591,192357,0.0010184695149871258,0.0005813950365214282,0.00201076955780684,0.4728849283986194,1.209623762690129,0.9096361894430883,119.86342810319367,0.782351369388743,0.2583094796300395
161,narrow_1p15_1p35,1.15,1.35,6,37777,76060,0.0017980823182090582,0.0008495785875832312,0.0022130178276214573,0.24653994463805057,3.2694139468237107,2.243172284530217,39.34593648854035,0.9772050073894336,1.7045272314032276
162,broad_0p95_1p45,0.95,1.45,6,95541,192357,0.0026622605335629088,0.0020483608209031132,0.00309465879868364,0.1365898925465726,3.816793554679372,2.5785997149416686,16.64840968896336,0.9937803137490576,2.7687241924647172
162,narrow_1p15_1p35,1.15,1.35,6,37725,76060,0.001253156436652795,0.00042075628578907046,0.002398961528724052,0.4920832848998222,2.7138579961696374,1.7959676876876092,64.21879796410543,0.8922162242976466,0.9976365615543583
163,broad_0p95_1p45,0.95,1.45,6,94965,192357,0.0013409068896707377,0.000826172138506467,0.0028759256611204363,0.5272881927051248,2.0049615287129936,1.6978686023936733,109.31474688506894,0.7841628380566718,0.45847682054291494
163,narrow_1p15_1p35,1.15,1.35,6,37752,76060,0.001053004965889351,0.000449931142423182,0.0019953436968653425,0.5451507706706002,2.2866949272891084,1.5619231940217417,69.94637556389205,0.8820139410546206,0.7895886735976809
164,broad_0p95_1p45,0.95,1.45,6,95269,192357,0.001064348269977942,0.00046713374447000474,0.0018654910728811366,0.46082198235159194,1.1289482767721064,0.9130728292131529,118.24918404828166,0.8117127709687898,0.2526026593717285
164,narrow_1p15_1p35,1.15,1.35,6,37834,76060,0.0009804002253521915,0.0006987034836409755,0.0011975770481945087,0.20702299892293521,1.9654280682457737,1.6548267912630863,25.94084733220762,0.9817893026360983,1.2240286749898515
165,broad_0p95_1p45,0.95,1.45,6,95417,192357,0.0015257721352026916,0.0009562782628216751,0.002316357547135321,0.3097660207396588,2.684005084894493,1.9253388207890445,47.39516007442248,0.9545680497201122,1.2478245329823643
165,narrow_1p15_1p35,1.15,1.35,6,37843,76060,0.000995301487724287,0.0006701638167392172,0.0017265650196139593,0.3611387801881849,2.7396053575455723,2.1917125149305705,87.62205408659437,0.8008921054864658,0.7444898536319741
166,broad_0p95_1p45,0.95,1.45,6,95164,192357,0.0017622721272431612,0.0009346839797452702,0.0028648660408975724,0.39332779042217325,1.846339888131484,1.457833752063874,106.13807721489873,0.7519520762881305,0.41337140983869936
166,narrow_1p15_1p35,1.15,1.35,6,37855,76060,0.0006975701431321127,0.00021383859859754894,0.0013767526159416373,0.5853105848965049,1.5565526717421758,1.0578657508146296,139.0129560476336,0.5650339316181607,0.2150812055026736
167,broad_0p95_1p45,0.95,1.45,6,95372,192357,0.0011446330613342954,0.000373637391430643,0.0021097008704872365,0.5163647874417907,1.1845853191639408,0.9468603405169218,155.9548454114442,0.4591832535235864,0.12180536523880642
167,narrow_1p15_1p35,1.15,1.35,6,38090,76060,0.00045899619006395474,0.00016275580492146723,0.0007876325461046188,0.4322182142852243,1.6531550697503676,0.8686614216584206,153.75224640342967,0.5046142028808841,0.188874588481522
168,broad_0p95_1p45,0.95,1.45,6,95246,192357,0.00151383039791946,0.0007066312307516667,0.0021571396453761295,0.31494266922196773,2.043603338350769,1.5324101113429736,49.24606952234131,0.9312476785139485,0.9086802170419613
168,narrow_1p15_1p35,1.15,1.35,6,37734,76060,0.0013331987610346598,0.0008880549444621758,0.0018076044515064464,0.20887128031167887,2.297906107422879,2.069741807982743,51.17016259118294,0.953180447056864,1.0248954564375279
169,broad_0p95_1p45,0.95,1.45,6,95323,192357,0.001019926609113059,0.0005708949014940021,0.001338513234105311,0.27489496897871485,1.1980416370366045,0.9640700844066501,130.46173262733825,0.6961975255476651,0.21391167454201998
169,narrow_1p15_1p35,1.15,1.35,6,37580,76060,0.002203661161252832,0.0015274516702126644,0.0030724984271354176,0.2817388853961809,3.3902134770889734,2.909755885087089,42.06654829741788,0.9659648248837689,1.6925813234695373
170,broad_0p95_1p45,0.95,1.45,6,95270,192357,0.0020247903207996996,0.001351873692542435,0.003117698220346823,0.3636195255050905,2.4966573835632593,1.8932228245054967,42.43815098857608,0.969367457093205,1.2455435942993018
170,narrow_1p15_1p35,1.15,1.35,6,37559,76060,0.0006903389327877334,0.0003687505297983477,0.0009991560324225709,0.29163604189494363,1.5881287166759344,1.0550290595004204,105.29093750717813,0.8152950074568603,0.3876860747038146
171,broad_0p95_1p45,0.95,1.45,6,94843,192357,0.0012503301389472999,0.0005917272973602392,0.002740406011921875,0.5911343878813952,2.78790986460035,1.8042995908316017,85.33147131660718,0.8311315715645272,0.8000400422722979
171,narrow_1p15_1p35,1.15,1.35,6,37748,76060,0.0013480144682690572,0.00035650000317595596,0.0035263146863256686,0.8749248518999295,2.9096936185620774,1.5193007683798039,129.20795899982585,0.6222881277510336,0.4677171537275578
172,broad_0p95_1p45,0.95,1.45,6,95207,192357,0.001237737365702283,0.00041809913663320796,0.0020496585956081836,0.5441583764872373,1.6258163984080802,1.1106949854855097,144.82423976149101,0.7206419086860473,0.2777485874813979
172,narrow_1p15_1p35,1.15,1.35,6,37738,76060,0.0006714590551636985,0.00018589726524670717,0.0013581752039439848,0.5436165119825055,1.6870781377533355,1.0193328640950752,83.07411024967351,0.8414472122488034,0.4987848339457268
173,broad_0p95_1p45,0.95,1.45,6,95036,192357,0.0008233869042069537,0.00033038432345307566,0.0011429994566723163,0.306672049475772,1.0151903014237502,0.8116557604017682,161.07011228685917,0.3274629740826729,0.07259507662401923
173,narrow_1p15_1p35,1.15,1.35,6,37582,76060,0.0012750121560092993,0.000718914760769221,0.0017815142889456988,0.3158743080796091,2.565943853033006,1.9896795190544168,34.286591445894274,0.9787404862595294,1.425369523251211
174,broad_0p95_1p45,0.95,1.45,6,95455,192357,0.00105662939812813,0.0004315803239798375,0.0019229460197224693,0.5407610379923028,1.5982463815893506,1.2034414185330686,66.4686091511863,0.8465214641211906,0.5461873479649101
174,narrow_1p15_1p35,1.15,1.35,6,37815,76060,0.0014584989980224164,0.0011712879214196992,0.0019872781632311706,0.19994302882888085,3.4226291782130063,3.18921873289926,50.20773235927216,0.9425274009007447,1.5247341435848143
175,broad_0p95_1p45,0.95,1.45,6,94889,192357,0.0008740085619116933,0.0003104941800730399,0.0013789862417015392,0.45764108560978134,1.2219335865179608,0.7921438553203699,135.14586313354033,0.7382753776972151,0.22534825889808321
175,narrow_1p15_1p35,1.15,1.35,6,37805,76060,0.0016021658867002868,0.0008568966668425182,0.002891861003422268,0.41962558168607905,2.404392048297593,2.2599787458099523,56.19133134873186,0.9386884164702547,1.0036815608991303
176,broad_0p95_1p45,0.95,1.45,6,95425,192357,0.0013420957993209184,0.0008648329858445278,0.002353495035404649,0.37102215707502995,1.567317243013798,1.3017371353928686,76.17525554545145,0.9031682827006198,0.5256832737026894
176,narrow_1p15_1p35,1.15,1.35,6,37666,76060,0.0010972704853729088,0.0004987408611195987,0.0016472181258097112,0.3453016891267432,2.105443167844005,1.836613884034379,31.184740644885963,0.98086886218842,1.2198291050595995
177,broad_0p95_1p45,0.95,1.45,6,95575,192357,0.0017721580753304572,0.0015256606809616736,0.0020282126935593317,0.11286283677214154,2.422462377061767,2.1580210054647186,115.84054498576968,0.7090474336418057,0.480561869064575
177,narrow_1p15_1p35,1.15,1.35,6,37853,76060,0.0009557816690957381,0.00041922322876200796,0.0019304204013063445,0.5059841874477948,1.8006956602140303,1.3070055937304703,170.27870080873527,0.23471379181586635,0.08834670923196465
178,broad_0p95_1p45,0.95,1.45,6,95661,192357,0.001433998420565842,0.0006352081635128539,0.003057393363204487,0.6111742320762582,2.0395512846173114,1.2163354702880709,65.48953523604236,0.889478887095717,0.7388591248240842
178,narrow_1p15_1p35,1.15,1.35,6,37776,76060,0.0008453063791356301,0.00039953996584327826,0.0020570409015272756,0.6669676336780619,1.6515949231354043,1.3378753712806892,88.29533171346466,0.8319790218573248,0.46388837474355576
179,broad_0p95_1p45,0.95,1.45,6,95163,192357,0.0013404887389561592,0.0009629970160664455,0.0019069395668957951,0.21670938148265076,1.6046345797762296,1.2870365350820723,115.51414672186765,0.8353264537770184,0.375778199758782
179,narrow_1p15_1p35,1.15,1.35,6,37728,76060,0.0014100875849477237,0.0006525078765591305,0.0021349939629986504,0.3798935835260956,2.3363925330487914,1.8340826673721073,40.80901122732149,0.9673045033601868,1.1851917927146938
180,broad_0p95_1p45,0.95,1.45,6,95519,192357,0.0015224268259500298,0.0009817182753936232,0.001994285772312033,0.2529194031537413,2.597440068557285,1.8573358461731757,101.66899065626727,0.8177083956788058,0.651655707060312
180,narrow_1p15_1p35,1.15,1.35,6,37738,76060,0.0009701716340758752,0.0007782181784959557,0.001213906808054139,0.13276500096915553,2.2857438434247457,2.077149010634377,34.740193837639325,0.961529147449874,1.240295703430819
181,broad_0p95_1p45,0.95,1.45,6,95303,192357,0.0012120969063627968,0.00026634437588671,0.0028638489763497814,0.7129593712165572,1.5376107283537328,1.027243286624114,143.65275377944198,0.5846764784954032,0.2144427598182565
181,narrow_1p15_1p35,1.15,1.35,6,37806,76060,0.0008749279164639519,0.00023870047764304662,0.0011918535123362217,0.3578268055892598,1.7453219869709808,1.1730049516838823,62.67362689994129,0.9352239432362096,0.6821727205074172
182,broad_0p95_1p45,0.95,1.45,6,95242,192357,0.0012424335383357233,0.0008988885388565137,0.0014742656951875026,0.18985966091811604,1.9018210895511218,1.3532697370237334,87.08804121212279,0.8835421632135629,0.5724610622122162
182,narrow_1p15_1p35,1.15,1.35,6,37864,76060,0.0007244361738837386,0.00042403870216294054,0.0010203439983010965,0.2983538858286365,2.27774491373293,1.8868843198566931,63.792311158023956,0.9285237032845223,0.8748072855205256
183,broad_0p95_1p45,0.95,1.45,6,95110,192357,0.0016229842392690176,0.001014432173287091,0.0025841552592519154,0.3237577794743344,1.8437579224375493,1.339841843141323,52.89966688416348,0.9532199974193626,0.8078455628110693
183,narrow_1p15_1p35,1.15,1.35,6,37621,76060,0.0016063539729097734,0.0011930433983648812,0.0019042863435440114,0.15431898939356598,3.0967339901590747,2.882439396109675,32.44744324409698,0.9773541759117012,1.7585766509343914
184,broad_0p95_1p45,0.95,1.45,6,95437,192357,0.0014484935033961005,0.0012377451544262755,0.0016649971069692285,0.1033749595168077,1.7112305537580978,1.493381909533184,67.4266898610128,0.9282215221135758,0.6357747115628103
184,narrow_1p15_1p35,1.15,1.35,6,38009,76060,0.0007085189836040472,0.0003808798967861126,0.0012978435355275666,0.4023833368345463,1.5262845697479392,1.214063579354702,71.5387999631171,0.88741344395336,0.5230021684749623
185,broad_0p95_1p45,0.95,1.45,6,95662,192357,0.0008985664230381002,0.0005775971067812687,0.0012028485395878172,0.254808858499007,1.703673737997594,1.0420531781982107,88.80749136768912,0.8527014314283611,0.4885572990741473
185,narrow_1p15_1p35,1.15,1.35,6,37779,76060,0.0006380585798855832,0.0004689870497115769,0.000808505327309842,0.1658050041059906,1.3148765635698303,1.0188287993194125,100.93335909854547,0.8523407856303664,0.34558603910396535
186,broad_0p95_1p45,0.95,1.45,6,95337,192357,0.0007233426899790741,0.000289941490444055,0.0014527517466320621,0.5487010328968999,0.9114491198974523,0.6541511738826777,101.15714140129872,0.8287775759868974,0.2325749280820158
186,narrow_1p15_1p35,1.15,1.35,6,37669,76060,0.0009821267147442846,0.0003681106418835207,0.0017473624533999607,0.49738451240505593,2.1099282231684287,1.3417734402593753,56.96489727522662,0.9336010705180317,0.8693423768644148
187,broad_0p95_1p45,0.95,1.45,6,95399,192357,0.001525522173990037,6.549574160246475e-05,0.0023407303815728255,0.5105788271206894,2.726869528916739,1.778956294413784,39.55843167910294,0.9654298055130853,1.401008131310352
187,narrow_1p15_1p35,1.15,1.35,6,37815,76060,0.001667088984725315,0.0012445200539341584,0.001997969510696197,0.13890689797914937,2.9811334434832597,2.3996007559723886,40.055305856266266,0.9657828993254025,1.5232529612377865
188,broad_0p95_1p45,0.95,1.45,6,95207,192357,0.0013176894606273966,0.0009286232101841778,0.0016785984434437816,0.22990638865976343,1.7858825464210595,1.261404596671518,58.73751157347503,0.9276929916834001,0.7186771821685605
188,narrow_1p15_1p35,1.15,1.35,6,37621,76060,0.0008897851195773195,0.0003588845990117778,0.00175868886833191,0.4944554219015816,1.5495291607662016,1.1825673530025231,29.36510038290827,0.9839416615188402,0.9225978720187051
