mock_id,max_snr,max_snr_window_index,max_snr_tag,max_snr_bcut_deg,max_snr_amp,max_snr_l_deg,max_snr_b_deg,max_snr_sep_cmb_deg,max_priority,max_priority_window_index,max_priority_tag,max_priority_bcut_deg,max_priority_snr,max_priority_amp,max_priority_l_deg,max_priority_b_deg,max_priority_sep_cmb_deg,max_abs_par,max_abs_par_window_index,max_abs_par_tag,max_abs_par_bcut_deg,max_abs_par_snr,max_z1p00_snr,max_z1p00_snr_bcut_deg,max_z1p00_priority,max_z1p00_priority_bcut_deg
106,3.627234210574496,116,z0p40_0p50,30.0,0.0025833420198841414,181.96788243092647,-24.560419242088965,103.08451198073799,0.029411685245222956,44,z1p30_1p40,15.0,3.063691727382471,0.0012573797221029138,76.21255468929131,-26.63991654767855,157.5441276059959,0.0037688131791938917,130,z1p50_2p50,30.0,2.2043110257573195,2.4402679134588428,30.0,0.023427278668334304,30.0
107,3.409776790113715,21,z1p70_1p80,10.0,0.001050463837812354,18.611084566298423,-11.769030033218264,115.05108520392399,0.031475152365264755,21,z1p70_1p80,10.0,3.409776790113715,0.001050463837812354,18.611084566298423,-11.769030033218264,115.05108520392399,0.0035420143106706134,113,z0p10_0p30,30.0,2.4317431855920915,2.922328697952357,30.0,0.0280552018037896,30.0
108,3.2335481720651766,165,z2p10_2p20,35.0,0.0019292834935557663,336.27630374741005,6.4165056144578525,73.43867607142705,0.027862491376539178,165,z2p10_2p20,35.0,3.2335481720651766,0.0019292834935557663,336.27630374741005,6.4165056144578525,73.43867607142705,0.002749722659000563,1,z0p10_0p30,10.0,2.8961493835760437,1.9564602448988149,10.0,0.018782584939944606,10.0
109,3.5440749122126416,59,z0p30_0p50,20.0,0.0023133231738010733,27.76392373615148,33.918450906010506,83.71858932860776,0.030853552934531847,24,z2p00_2p10,10.0,3.514828996091731,0.0015619894844525512,116.01724398325044,-57.01700308834914,158.94845498575148,0.0032054016438589853,149,z0p75_1p00,35.0,2.6657114398273185,2.280093448023801,25.0,0.021889557413794072,25.0
110,3.1555291159525067,128,z1p30_1p40,30.0,0.0011727326367685278,317.63987477983653,7.385372161540008,60.81868071185623,0.03029333150950714,128,z1p30_1p40,30.0,3.1555291159525067,0.0011727326367685278,317.63987477983653,7.385372161540008,60.81868071185623,0.003797750913939476,158,z1p50_2p50,35.0,2.5009443055498566,3.0743201022268156,35.0,0.029514363301381966,35.0
111,3.39846118915683,96,z1p00_1p10,25.0,0.0019245033608448353,270.8125536974061,31.648739295369147,17.38397486431302,0.03193081753852598,96,z1p00_1p10,25.0,3.39846118915683,0.0019245033608448353,270.8125536974061,31.648739295369147,17.38397486431302,0.0025907275546820357,85,z0p10_0p30,25.0,2.529357976116716,1.6388562143883978,10.0,0.01573349426923732,10.0
112,3.540841051519363,150,z0p80_0p90,35.0,0.0025318316237175373,141.83199119561127,-20.393653330092558,126.33180490020602,0.031045164837048084,150,z0p80_0p90,35.0,3.540841051519363,0.0025318316237175373,141.83199119561127,-20.393653330092558,126.33180490020602,0.004036566126314096,141,z0p10_0p30,35.0,2.968177896146265,2.380019446116002,15.0,0.02284887593394758,15.0
113,3.508045483966915,126,z1p10_1p20,30.0,0.0014526476995725395,106.38750517023367,-54.6604795683016,164.7481835868794,0.03346111648932153,126,z1p10_1p20,30.0,3.508045483966915,0.0014526476995725395,106.38750517023367,-54.6604795683016,164.7481835868794,0.0035936599202124313,143,z0p30_0p50,35.0,2.733643322717232,2.298726240149055,35.0,0.02206843761423434,35.0
114,3.4434125491486025,10,z0p80_0p90,10.0,0.0013119877825778239,327.1453511076071,57.5666962926555,37.707406824078966,0.030190937304120813,10,z0p80_0p90,10.0,3.4434125491486025,0.0013119877825778239,327.1453511076071,57.5666962926555,37.707406824078966,0.0032874645864838787,153,z1p00_1p50,35.0,2.4576960860983132,2.474822405725176,10.0,0.023759011801037254,10.0
115,3.6229298419304485,62,z0p50_0p75,20.0,0.002645149370222595,178.9665717471444,-46.89528922384653,120.3646722992911,0.03221705832539978,128,z1p30_1p40,30.0,3.355915659003499,0.0017842916069330077,289.95679708103785,19.729854144675617,35.36311485453115,0.003231440667771806,130,z1p50_2p50,30.0,1.7486313280188146,2.2713025417956274,25.0,0.021805162168166015,25.0
116,3.451407487837244,26,z2p20_2p30,10.0,0.0015938197831077445,34.331522917965856,18.551925492712915,99.8453837170184,0.030268343410516464,19,z1p50_1p60,10.0,3.1964284975738,0.0009879840297199512,227.10288400172888,45.59029284784921,25.109876046051525,0.004351902631392266,141,z0p10_0p30,35.0,2.789241925888474,2.634018172255708,35.0,0.025287337262663974,35.0
117,3.905048432399401,73,z1p40_1p50,20.0,0.0012211160629591914,288.4677169165418,63.948834478682464,20.528985115099154,0.03730325317167351,73,z1p40_1p50,20.0,3.905048432399401,0.0012211160629591914,288.4677169165418,63.948834478682464,20.528985115099154,0.002342561045963121,102,z1p50_2p50,25.0,1.4951126845148939,1.909175276111423,30.0,0.01832863554590632,30.0
118,4.285617731064364,138,z2p20_2p30,30.0,0.0027677148535391397,5.02248265602131,10.200237877553498,89.59507493484774,0.036230199219465485,138,z2p20_2p30,30.0,4.285617731064364,0.0027677148535391397,5.02248265602131,10.200237877553498,89.59507493484774,0.007519045369218963,158,z1p50_2p50,35.0,3.0309686804786318,3.638841687589671,15.0,0.0349339340057478,15.0
119,3.611584470252855,111,z2p30_2p40,25.0,0.0018542444638419127,277.40731116424723,56.37217842071312,11.490370662480686,0.03280203723901638,157,z1p40_1p50,35.0,3.433843785962251,0.0008402508972910499,72.34162962085152,38.87596867456342,92.2554966389483,0.003182984547785088,57,z0p10_0p30,20.0,2.5829095717339294,2.910643532991091,15.0,0.027943020836149447,15.0
120,3.7139949763590643,133,z1p70_1p80,30.0,0.0015940001984743337,236.81134156602027,36.21920850384523,23.280569894251645,0.03428334608402062,133,z1p70_1p80,30.0,3.7139949763590643,0.0015940001984743337,236.81134156602027,36.21920850384523,23.280569894251645,0.004178385622284684,158,z1p50_2p50,35.0,2.262586410026165,2.168082749420055,30.0,0.020814222269012632,30.0
121,3.550453995382828,153,z1p00_1p50,35.0,0.0061948533729845835,288.35781714953134,28.56941882017026,27.17649848127285,0.03408538656357548,153,z1p00_1p50,35.0,3.550453995382828,0.0061948533729845835,288.35781714953134,28.56941882017026,27.17649848127285,0.005510965041465213,153,z1p00_1p50,35.0,3.550453995382828,3.550453995382828,35.0,0.03408538656357548,35.0
122,3.243077115661309,15,z1p20_1p30,10.0,0.0012002364365572467,315.6646185487605,50.64013166151146,32.97562174445798,0.031134479502214187,15,z1p20_1p30,10.0,3.243077115661309,0.0012002364365572467,315.6646185487605,50.64013166151146,32.97562174445798,0.001957736773084409,125,z1p00_1p50,30.0,2.171452038585693,2.2867192486427035,35.0,0.021953167018560718,35.0
123,3.413975511990501,69,z1p00_1p50,20.0,0.003276223257266594,80.31227751251568,-17.786074199500415,149.3833679555538,0.03277515359897784,69,z1p00_1p50,20.0,3.413975511990501,0.003276223257266594,80.31227751251568,-17.786074199500415,149.3833679555538,0.002819498812375931,69,z1p00_1p50,20.0,3.413975511990501,3.413975511990501,20.0,0.03277515359897784,20.0
124,3.3420316278698623,119,z0p60_0p70,30.0,0.002434918498882525,145.01289985673202,-39.39937926280204,136.30859932440214,0.03156320352354225,97,z1p00_1p50,25.0,3.2877345207226156,0.0032135628344947243,227.45585346253955,-0.8651746503169118,58.43504639667413,0.0029390175163326406,46,z1p50_2p50,15.0,2.7395284858200335,3.2877345207226156,25.0,0.03156320352354225,25.0
125,3.956850400128993,47,z1p50_1p60,15.0,0.0016587593142236821,257.8940773439108,34.95747344278438,14.05107518689828,0.03746910241416361,47,z1p50_1p60,15.0,3.956850400128993,0.0016587593142236821,257.8940773439108,34.95747344278438,14.05107518689828,0.004196764157169162,158,z1p50_2p50,35.0,1.7374894055329508,2.6706730505431566,30.0,0.025639234709439306,30.0
126,3.5537872685006953,78,z1p80_1p90,20.0,0.0010222268520091084,196.6968601517537,-69.20677562585544,127.32764269109116,0.03229747510444644,78,z1p80_1p90,20.0,3.5537872685006953,0.0010222268520091084,196.6968601517537,-69.20677562585544,127.32764269109116,0.0039560587471491205,158,z1p50_2p50,35.0,1.5540863829304126,2.281132338311034,15.0,0.021899531061413086,15.0
127,4.0465054820999855,66,z0p80_0p90,20.0,0.0016876333293384309,229.4743717576235,-7.9759014816082034,63.921588329799974,0.037981876998279804,14,z1p10_1p20,10.0,3.9819995880569015,0.001480913565132775,297.23599222665166,49.37885745661496,21.723289807897746,0.003724807534170373,85,z0p10_0p30,25.0,2.8958781412330885,2.09926707055305,20.0,0.02015357182293811,20.0
128,3.719361618366494,52,z2p00_2p10,15.0,0.0011244694015223582,332.4126485931822,84.45354659516383,39.97732880360217,0.03264896263873366,52,z2p00_2p10,15.0,3.719361618366494,0.0011244694015223582,332.4126485931822,84.45354659516383,39.97732880360217,0.004092846433492682,113,z0p10_0p30,30.0,2.48142113131643,2.2709831278167187,20.0,0.021802095701466528,20.0
129,3.710067643203187,17,z1p40_1p50,10.0,0.001264375270884629,252.18563594357835,47.273270644372055,8.007642066316569,0.035440685301156724,17,z1p40_1p50,10.0,3.710067643203187,0.001264375270884629,252.18563594357835,47.273270644372055,8.007642066316569,0.004775578491460044,158,z1p50_2p50,35.0,1.894325197473078,2.1516556551944674,10.0,0.020656517407177055,10.0
130,3.901506488758806,90,z0p50_0p75,25.0,0.001786320894482992,175.63732385689718,36.0947061979799,62.953398769316465,0.02924979670000565,42,z1p10_1p20,15.0,3.0665329787531475,0.0011606972550771589,227.8054894740265,21.347404799797474,39.471688125600714,0.0043635138591792836,141,z0p10_0p30,35.0,2.539160539012531,1.9069465001377137,15.0,0.018307238651107435,15.0
131,3.451467156177841,35,z0p60_0p70,15.0,0.0015956718273911605,205.62453868475677,-3.950447892224414,72.74067183537322,0.03262187971969567,14,z1p10_1p20,10.0,3.420060351713348,0.0010992487592710483,22.90576941240254,-3.024312401821386,111.13401876635037,0.007266652036710433,158,z1p50_2p50,35.0,2.981995702273698,2.6029570079550206,30.0,0.024989141090095483,30.0
132,4.018178927376996,26,z2p20_2p30,10.0,0.002118253493698285,239.16067668388854,19.932059960702244,34.68430526256913,0.03396929735078612,26,z2p20_2p30,10.0,4.018178927376996,0.002118253493698285,239.16067668388854,19.932059960702244,34.68430526256913,0.0030963281777280746,97,z1p00_1p50,25.0,3.0006830848530273,3.0006830848530273,25.0,0.028807426609387548,25.0
133,4.415034388509043,26,z2p20_2p30,10.0,0.0015447078150347784,3.9104519987395014,-10.586691335851004,104.44702214113447,0.03732427516738573,26,z2p20_2p30,10.0,4.415034388509043,0.0015447078150347784,3.9104519987395014,-10.586691335851004,104.44702214113447,0.0037605854632069367,158,z1p50_2p50,35.0,2.1116427480363837,2.7877698298760354,15.0,0.02676339770214427,15.0
134,3.6332059915325554,13,z1p00_1p50,10.0,0.002771816893517751,63.24319048927887,-48.15406246725487,166.19390620589243,0.03487982969150759,13,z1p00_1p50,10.0,3.6332059915325554,0.002771816893517751,63.24319048927887,-48.15406246725487,166.19390620589243,0.0035158633912323965,29,z0p10_0p30,15.0,3.6177951742634993,3.6332059915325554,10.0,0.03487982969150759,10.0
135,3.9456943927744326,55,z2p30_2p40,15.0,0.0010732909286353298,170.34503411954057,52.76085097563317,55.37916095697783,0.03271484810952011,55,z2p30_2p40,15.0,3.9456943927744326,0.0010732909286353298,170.34503411954057,52.76085097563317,55.37916095697783,0.002727706488482492,113,z0p10_0p30,30.0,1.8659939268784278,2.2765973882727586,35.0,0.021855994227728683,35.0
136,3.795050148360154,98,z1p10_1p20,25.0,0.0017367803251762725,299.7389771589029,49.69621542379337,23.267665806099647,0.03619867977124942,98,z1p10_1p20,25.0,3.795050148360154,0.0017367803251762725,299.7389771589029,49.69621542379337,23.267665806099647,0.00370902005988219,125,z1p00_1p50,30.0,3.718267833313836,3.718267833313836,30.0,0.03569644800643157,30.0
137,3.5160518333760398,64,z0p70_0p80,20.0,0.0016123285300802834,64.22654550048158,-38.22333948632398,162.51778440148232,0.0301542225562565,20,z1p60_1p70,10.0,3.2216742138025123,0.0009732207155103611,169.44550000634402,-68.1208636439559,135.40982247161415,0.0037995879545824627,158,z1p50_2p50,35.0,1.6805265068985185,2.6229491091421377,15.0,0.02518107105118417,15.0
138,3.108417953361288,163,z1p90_2p00,35.0,0.0017055429270891992,346.5180627940316,43.80503470187962,54.60590126691815,0.028539765475646732,156,z1p30_1p40,35.0,2.972867506916363,0.0009143372577008133,307.79911594170153,69.93441443938659,30.031587326015504,0.005509520590004445,158,z1p50_2p50,35.0,2.6208811049300857,2.3536471910778785,35.0,0.022595694648203105,35.0
139,3.8513116372012597,38,z0p80_0p90,15.0,0.0008595214093489572,345.8521819041771,-66.11856614385395,130.0842535136284,0.03376728943098134,38,z0p80_0p90,15.0,3.8513116372012597,0.0008595214093489572,345.8521819041771,-66.11856614385395,130.0842535136284,0.0027638934543224736,141,z0p10_0p30,35.0,1.6552086501059715,3.184362041469569,10.0,0.030570797786147144,10.0
140,3.956934723465839,40,z1p00_1p10,15.0,0.0012449509843117032,166.37815369369494,-12.573329345623568,104.40933969071625,0.037178050192238,40,z1p00_1p10,15.0,3.956934723465839,0.0012449509843117032,166.37815369369494,-12.573329345623568,104.40933969071625,0.004212492936516409,158,z1p50_2p50,35.0,1.7268303123606532,2.41109202887268,30.0,0.023147181727000355,30.0
141,3.279599424091028,27,z2p30_2p40,10.0,0.00148024290877147,192.9372660427773,-15.974576126025292,89.87459857940945,0.02747102594553502,23,z1p90_2p00,10.0,3.0741477398024357,0.0012369449646194664,224.0215299602724,-7.135220863363719,65.57852799153285,0.0033780452326626353,102,z1p50_2p50,25.0,1.8768600557976816,1.7013199434278652,15.0,0.016333164157449214,15.0
142,4.261326683323592,122,z0p80_0p90,30.0,0.001399028745705939,185.61242600478067,-64.02151352365846,127.74165405186162,0.03736219372273872,122,z0p80_0p90,30.0,4.261326683323592,0.001399028745705939,185.61242600478067,-64.02151352365846,127.74165405186162,0.003852758728386793,85,z0p10_0p30,25.0,2.9279565822730778,2.1257458735398607,10.0,0.020407775999846164,10.0
143,3.633109110135016,148,z0p70_0p80,35.0,0.0028657734349781193,129.55594460271294,-22.21101249427474,135.5477316200936,0.03127656321718284,94,z0p80_0p90,25.0,3.56723308029218,0.002175026511614301,299.6391051383585,34.868401986255115,29.467580152246676,0.0031053747825197896,130,z1p50_2p50,30.0,1.7296718179547237,2.2738230544952196,15.0,0.02182935982002004,15.0
144,3.6575676188606674,6,z0p50_0p75,10.0,0.0022620023771524494,215.82643219437153,32.032067700661685,39.466215511960264,0.034646947844495346,16,z1p30_1p40,10.0,3.6090270450406376,0.0008892520775385443,104.12745297225439,-4.174163654690767,132.6806570826261,0.004121349031704415,141,z0p10_0p30,35.0,2.482300188426756,2.603678961781954,20.0,0.024996072055911145,20.0
145,3.324768499988097,141,z0p10_0p30,35.0,0.005055231512538829,192.2408677120752,-9.838310645669472,85.54707047239548,0.027947861209857157,130,z1p50_2p50,30.0,3.1552064282609336,0.005300065336175361,27.65487434978484,-3.8422681317250413,114.70624957447765,0.003285886887586827,102,z1p50_2p50,25.0,3.0727553917096775,2.725371467704709,25.0,0.026164355354796717,25.0
146,3.799644810369646,138,z2p20_2p30,30.0,0.002192376011642217,16.759178293578533,-2.910531883869139,107.15237539023752,0.03232106444918805,43,z1p20_1p30,15.0,3.366675985751476,0.0011231813803637895,145.93950199673156,-23.227880242347005,125.6107287396357,0.0026461302683165504,143,z0p30_0p50,35.0,2.0058611673130144,2.5666471957551087,15.0,0.024640556377691292,15.0
147,3.651457594606511,138,z2p20_2p30,30.0,0.002905084781968353,141.61848035941722,-37.2647282332375,137.36780293363887,0.032557801550407155,97,z1p00_1p50,25.0,3.391335356573367,0.0033862847590878558,333.399874765497,23.278769194523022,59.31815782317516,0.004458600126020722,158,z1p50_2p50,35.0,1.8321053107992893,3.391335356573367,25.0,0.032557801550407155,25.0
148,3.9145503231280996,54,z2p20_2p30,15.0,0.00206844404582214,323.7424819379744,44.688269449698936,40.23807052143506,0.03309323111894322,54,z2p20_2p30,15.0,3.9145503231280996,0.00206844404582214,323.7424819379744,44.688269449698936,40.23807052143506,0.003313935247621105,141,z0p10_0p30,35.0,2.223224595244238,1.6862353655263407,10.0,0.016188347841116012,10.0
