model,time_s,scale_factor,T_gamma_MeV,T_nu_MeV,T_nu_over_T_gamma,H_s_inv,rho_gamma_MeV4,rho_extra_MeV4,neff_linx_diagnostic,a_Tgamma_over_T0
SU2CMB_asymptotic,2.8551199962645666,2.8879286913225823e-10,0.459873113671565,0.4545427386924537,0.9884090310552093,0.17568106768691222,0.029427987579379596,0.0882839627381388,31.194688868562526,0.5654645839876711
SU2CMB_asymptotic,3.1521640829697586,3.0349395586610286e-10,0.4381143457316613,0.4325275014879711,0.9872479769308625,0.15917018912181158,0.024241438224351198,0.0727243146730536,31.069967080433003,0.5661329666515422
SU2CMB_asymptotic,3.4776629575936404,3.1883523800644215e-10,0.417564242559614,0.4117180243543143,0.9859992365019976,0.14431403001429852,0.02000330202229714,0.060009906066891425,30.935478045501807,0.5668531184433963
SU2CMB_asymptotic,3.814725944263578,3.3398920233055977e-10,0.39913342628919646,0.3930392468827137,0.9847314732240262,0.13159988679367227,0.01669863174317428,0.05009589522952285,30.798612560450096,0.5675857082461699
SU2CMB_asymptotic,4.270638818727537,3.534683064493358e-10,0.37778243797449446,0.37138155434718834,0.9830566935254458,0.11759310111753297,0.013402183074263677,0.04020654922279103,30.617354861471302,0.5685558974260234
SU2CMB_asymptotic,4.734658018768685,3.722636389061864e-10,0.35931654248430356,0.3526324608403303,0.9813977903779221,0.10610452580055395,0.010967744745862996,0.03290323423758899,30.437379057785893,0.569519704993311
SU2CMB_asymptotic,5.292198305086195,3.936801075281656e-10,0.34044227693753937,0.3334506293134071,0.9794630452861909,0.09496233194254138,0.008838578679625815,0.026515736038877448,30.227015205448065,0.5706474511283552
SU2CMB_asymptotic,5.899176920172839,4.157634621209791e-10,0.32303280679874324,0.31574071826332706,0.9774261673057891,0.08522395446309146,0.007164650505376668,0.021493951516130004,30.00510145179792,0.5718391376000104
SU2CMB_asymptotic,6.506155535259483,4.3675068766553464e-10,0.30813167379230283,0.3005694967566295,0.9754579691772594,0.07730035565166812,0.005931354189191222,0.017794062567573668,29.790335352498317,0.5729950433490307
SU2CMB_asymptotic,7.20291562382264,4.596836290425827e-10,0.29341593399955423,0.2855755311306965,0.9732788783417957,0.06984881539968567,0.0048768934206714085,0.014630680262014226,29.55226681413754,0.5742799534135531
SU2CMB_asymptotic,8.062620630220428,4.865199494173776e-10,0.27796826401398933,0.26982422143757007,0.9707015381582935,0.062426945925419426,0.003928161597167016,0.011784484791501047,29.270412608372737,0.5758068039426897
SU2CMB_asymptotic,8.922325636618215,5.119788670667146e-10,0.2648183948794176,0.2564075605178666,0.9682392366837629,0.05643305124187284,0.00323594463032486,0.009707833890974581,29.00098359942885,0.5772728181557064
SU2CMB_asymptotic,9.957275746856052,5.410727095938935e-10,0.25131223233300637,0.24262105744738233,0.9654168250986381,0.050587963861286216,0.0026245992349096243,0.007873797704728873,28.69209676374292,0.5789621631301367
SU2CMB_asymptotic,11.056073282033239,5.703733634070092e-10,0.23910597839359993,0.2301579450984622,0.9625771243560959,0.045577719241864975,0.0021506524155609774,0.006451957246682932,28.381395467409135,0.5806716127708481
SU2CMB_asymptotic,12.373153075264597,6.036637244125894e-10,0.2266760897277981,0.21746590544540484,0.9593685231933672,0.04074243401555054,0.0017371260591105028,0.005211378177331508,28.030573799309664,0.5826150723784542
SU2CMB_asymptotic,13.751350677787858,6.366788027567652e-10,0.21563011540064553,0.20618959370904294,0.9562189090607224,0.03667238098198344,0.0014224799301424452,0.004267439790427336,27.686595123311438,0.584535283343894
SU2CMB_asymptotic,15.259207349603132,6.709832262426237e-10,0.2052986799398111,0.19564837239027974,0.9529938158766504,0.03305975582422264,0.0011688347472798598,0.0035065042418395793,27.33490883295571,0.5865144887184365
SU2CMB_asymptotic,17.012880096764512,7.088422172301953e-10,0.19504817368513294,0.1851991701235641,0.9495047640001586,0.029661791447201814,0.0009523049441658476,0.0028569148324975426,26.9551779326294,0.5886706566907989
SU2CMB_asymptotic,18.766552843925894,7.448233239535534e-10,0.1862608107137982,0.17625275091391931,0.9462685695314784,0.026897347076422412,0.0007919439438455347,0.0023758318315366045,26.603769800824526,0.5906846452137128
SU2CMB_asymptotic,21.007523664124488,7.884709482781325e-10,0.17666105074527286,0.16649608870697066,0.9424606499541371,0.024034810522048877,0.0006408726281788462,0.0019226178845365386,26.191384229071037,0.5930720126318663
SU2CMB_asymptotic,23.462357224483238,8.337248649813245e-10,0.1677483794118397,0.15745898372653966,0.9386617282302412,0.021525104898243077,0.0005210049136589349,0.0015630147409768048,25.781273599924084,0.5954729142870288
SU2CMB_asymptotic,26.20009374564703,8.815192472212883e-10,0.15930453405494754,0.1489219764346502,0.9348257243154411,0.019279486138612988,0.00042376104707198497,0.001271283141215955,25.368576305613654,0.5979169435858022
SU2CMB_asymptotic,29.159422754634196,9.304856119541807e-10,0.15152656563199998,0.1410851309751593,0.9310917223439292,0.017325166143863494,0.0003468674969202379,0.0010406024907607138,24.96829688348287,0.6003152371061058
SU2CMB_asymptotic,32.17362045536352,9.778964926046784e-10,0.14471205100162293,0.13424504395303788,0.9276701078027865,0.015703273005478646,0.0002885541213353507,0.000865662364006052,24.602807190018737,0.6025297732729746
SU2CMB_asymptotic,35.468856763269685,1.0272791312436688e-09,0.13825627720241077,0.12779176928066993,0.9243107934519275,0.014244815153785294,0.00024040744923016505,0.0007212223476904952,24.24521402276777,0.6047198837862233
SU2CMB_asymptotic,38.81838696597958,1.0751998752091193e-09,0.13253326274555885,0.12209624142219859,0.9212497971667871,0.01301551448044141,0.00020300561254677472,0.0006090168376403242,23.920468468709004,0.6067293717535952
SU2CMB_asymptotic,42.968022163272664,1.1318105215841022e-09,0.12636617687063134,0.11598929581240137,0.9178824483322511,0.011757807509008074,0.0001677767864796492,0.0005033303594389475,23.564431396063164,0.6089554167529191
SU2CMB_asymptotic,48.00018800634216,1.1969380173857363e-09,0.11995428140156333,0.1096781447021357,0.9143328893361725,0.010523815025757487,0.00013622960579500062,0.00040868881738500185,23.190489830083187,0.6113196268937422
SU2CMB_asymptotic,53.17685011185877,1.2604873710285252e-09,0.11429944212415327,0.10414857712884117,0.911190598950727,0.009497695788456318,0.00011230133759407384,0.00033690401278222153,22.860603701887868,0.6134279132451665
SU2CMB_asymptotic,59.36658295144666,1.3325614461879628e-09,0.10849841928207125,0.09851552202314016,0.9079903898601709,0.008505366344254922,9.118053377194722e-05,0.00027354160131584166,22.525710491846542,0.6155900331462186
SU2CMB_asymptotic,66.20771810257477,1.4079940449357903e-09,0.10302182685989386,0.09323761103092065,0.9050277390025377,0.007624258743919092,7.411830410770215e-05,0.00022235491232310646,22.216591084463083,0.6176052647344132
SU2CMB_asymptotic,73.44173825848132,1.4836443400896268e-09,0.09805107102484403,0.08848347777065521,0.902422348331467,0.006871007827790724,6.08160002264555e-05,0.0001824480006793665,21.945421293155153,0.6193884044235297
SU2CMB_asymptotic,81.62981912469034,1.5649140278484371e-09,0.09320983462481748,0.08388832597503097,0.8999943655376401,0.006179463477376875,4.966557136757999e-05,0.00014899671410273997,21.693221923920927,0.6210594089301263
SU2CMB_asymptotic,90.70976352744997,1.650407665833506e-09,0.08859627801412501,0.07954278550042249,0.8978118187734804,0.005558614412480721,4.0538753942926716e-05,0.00012161626182878016,21.466867630651656,0.6225692040455613
SU2CMB_asymptotic,100.84892867312053,1.740960780476438e-09,0.08417049038485978,0.07540550465386131,0.895866286498729,0.0049975463152242905,3.302538704027817e-05,9.90761611208345e-05,21.26530647766606,0.6239212389141359
SU2CMB_asymptotic,112.17403547912194,1.8368718878252506e-09,0.07992769527759168,0.0714682549618774,0.894161338115226,0.004490896647862773,2.6853298980923652e-05,8.055989694277096e-05,21.088766187897008,0.6251109154652098
SU2CMB_asymptotic,124.8566487740334,1.9386878636359332e-09,0.0758547475397138,0.0677148871190253,0.8926914835959757,0.004032772415161497,2.1784096661400374e-05,6.535228998420111e-05,20.936573686225362,0.6261401940295228
SU2CMB_asymptotic,138.96953107595363,2.0460665811978045e-09,0.07197337897347297,0.06416117246200723,0.8914569994783061,0.0036214569278878433,1.7656151848368903e-05,5.296845554510671e-05,20.808692836601416,0.6270072735712966
SU2CMB_asymptotic,154.7683721967868,2.1599729512667916e-09,0.06825605520424301,0.060777627492633726,0.890435688244339,0.0032501837642087447,1.4281480341588073e-05,4.284444102476422e-05,20.702796591656192,0.6277264409532075
SU2CMB_asymptotic,172.43345721987498,2.2806270578460287e-09,0.06470496689067137,0.05756225308164422,0.8896110429807371,0.0029158083408437094,1.153344273379702e-05,3.460032820139106e-05,20.617176636412566,0.6283083285195827
SU2CMB_asymptotic,192.1950778362349,2.4084640935694274e-09,0.06131534961426842,0.05450695013524222,0.8889609286767918,0.0026147763117833705,9.300050824751611e-06,2.7900152474254834e-05,20.54956176300836,0.6287678242750757
SU2CMB_asymptotic,214.28490702805033,2.543781500970932e-09,0.05808626868575247,0.05160743267806622,0.8884618317844301,0.002344174696645596,7.490355045959375e-06,2.2471065137878126e-05,20.49754850100383,0.6291210385255898
SU2CMB_asymptotic,238.9972056629741,2.687109283516162e-09,0.055011110654746564,0.048854742770589175,0.8880886458956415,0.0021008916500373175,6.025736542202238e-06,1.8077209626606712e-05,20.458569091901285,0.6293854043660985
SU2CMB_asymptotic,266.6264029621849,2.8388064848721803e-09,0.05208737763708465,0.04624409371156803,0.8878176596597103,0.0018824344112082665,4.843267532163197e-06,1.4529802596489592e-05,20.430195497790844,0.6295775113165574
SU2CMB_asymptotic,297.478461242288,2.9991498375828e-09,0.04931322981293648,0.04377174882623581,0.8876268902336841,0.0016865786038625886,3.891009383693506e-06,1.1673028151080518e-05,20.410170074347963,0.6297128218627754
SU2CMB_asymptotic,331.94955153369375,3.1687227984553484e-09,0.046681102296338386,0.0414293208967472,0.8874966283732523,0.0015109214544780645,3.124445091642767e-06,9.3733352749283e-06,20.39646059217539,0.629805248919336
SU2CMB_asymptotic,370.4556100279727,3.348007113536872e-09,0.04418563430637337,0.03921079898163646,0.8874105712675185,0.0013534503956919978,2.5080307786367786e-06,7.5240923359103355e-06,20.387379722721217,0.6298663258993347
SU2CMB_asymptotic,413.45065752846176,3.5374729272939843e-09,0.04182165514128065,0.037110682366957554,0.8873556592055328,0.001212360271450326,2.0128589939313805e-06,6.038576981794142e-06,20.38157027704409,0.6299053050862371
SU2CMB_asymptotic,461.4836630662427,3.737799860143905e-09,0.039581736938954844,0.03512173989212111,0.8873218460899736,0.0010858942557934966,1.6150570909977269e-06,4.845171272993181e-06,20.377983894627075,0.6299293101433395
SU2CMB_asymptotic,515.1399635933208,3.949583459257243e-09,0.037460140759193426,0.033238450606926186,0.8873018075557776,0.0009725635269048004,1.2956452466390753e-06,3.886935739917226e-06,20.375853250403235,0.6299435375647595
SU2CMB_asymptotic,575.1118653571547,4.1735961424433496e-09,0.035449969366474245,0.03145441737100065,0.8872903963845942,0.0008709640688001382,1.0391349290333522e-06,3.1174047871000567e-06,20.37463702677493,0.6299516403910882
SU2CMB_asymptotic,642.1569947702573,4.410580566803977e-09,0.03354544638934129,0.029764343557586698,0.887284170022075,0.0007798836792160083,8.331875809561638e-07,2.499562742868491e-06,20.373971881511917,0.6299560622934267
SU2CMB_asymptotic,717.1475986615739,4.661397172625814e-09,0.031740576979165776,0.028162808423434996,0.8872809225213771,0.0006982151501108925,6.678328145131298e-07,2.0034984435393897e-06,20.37362419307506,0.629958369310809
SU2CMB_asymptotic,801.0576822616277,4.9269327337817635e-09,0.030029982804266397,0.026644982372299043,0.8872793083489064,0.0006249831132923827,5.350924464765598e-07,1.6052773394296792e-06,20.373451008567514,0.6299595167127995
SU2CMB_asymptotic,894.9892289067311,5.208146058015623e-09,0.02840854136176731,0.025206289275617935,0.8872785460763213,0.0005593134572211545,4.285526924896899e-07,1.2856580774690696e-06,20.3733690589102,0.6299600592959506
SU2CMB_asymptotic,1000.1825143139664,5.506052503229828e-09,0.02687150000610899,0.023842496296993348,0.8872782052201393,0.0005004271874041419,3.4306477377380245e-07,1.0291943213214074e-06,20.373332343633734,0.6299603026988109
SU2CMB_asymptotic,1118.035165284,5.82173170448925e-09,0.025414416482736776,0.022549654188661915,0.8872780614097198,0.0004476279802233099,2.7449159904475245e-07,8.234747971342574e-07,20.37331682453788,0.6299604062239118
SU2CMB_asymptotic,1250.1237077707763,6.156334843980318e-09,0.024033118371282663,0.02132405730741465,0.8872780043764488,0.0004002922086737144,2.1950731037446386e-07,6.585219311233916e-07,20.37331065904223,0.6299604481627727
SU2CMB_asymptotic,1398.226965706563,6.511089322719025e-09,0.022723682717613956,0.020162223372578794,0.887277983200774,0.0003578609408762351,1.7543787300502394e-07,5.263136190150718e-07,20.373308366036355,0.6299604646695881
SU2CMB_asymptotic,1564.3539739671087,6.887306845361753e-09,0.02148240710223963,0.0190608666905241,0.8872779758715645,0.0003198326112110655,1.4013294722166261e-07,4.2039884166498784e-07,20.373307571124858,0.6299604713738185
SU2CMB_asymptotic,1750.7754476713892,7.286390887492747e-09,0.020305790963821863,0.018016881057051664,0.8872779735175905,0.00028575686907653927,1.1186342971385767e-07,3.35590289141573e-07,20.3733073154288,0.6299604745757426
SU2CMB_asymptotic,1960.059837771525,7.709844822547254e-09,0.01919051993015926,0.017027325620982782,0.8872779728194408,0.0002552291878786551,8.923915542673484e-08,2.677174662802045e-07,20.37330723948369,0.6299604766339599
SU2CMB_asymptotic,2195.114549379983,8.159280522401092e-09,0.018133453155088214,0.016089413552213848,0.8872779726292335,0.0002278861258441875,7.114273304153582e-08,2.1342819912460747e-07,20.373307218764307,0.629960478365401
SU2CMB_asymptotic,2459.2330675996627,8.636427453854516e-09,0.01713161284732581,0.0152005027142332,0.8872779725818954,0.00020340112866948232,5.6676300158636453e-08,1.7002890047590935e-07,20.373307213601027,0.6299604800313231
SU2CMB_asymptotic,2756.148924944543,9.143142432265298e-09,0.01618217511251231,0.014358087525622024,0.8872779725711983,0.00018148078486009394,4.5118647479945774e-08,1.3535594243983733e-07,20.373307212432774,0.6299604817093368
SU2CMB_asymptotic,3090.0975660121658,9.681420134234368e-09,0.015282461691395645,0.013559791625405196,0.8872779725690169,0.00016186147267345717,3.589068519456787e-08,1.0767205558370361e-07,20.373307212194305,0.6299604834217406
SU2CMB_asymptotic,3465.8873441966416,1.0253404486254327e-08,0.014429932314682396,0.012803361088473792,0.8872779725686187,0.00014430635058073832,2.852762797459693e-08,8.558288392379079e-08,20.373307212150692,0.6299604851757986
SU2CMB_asymptotic,3888.981078789614,1.0861401036144983e-08,0.013622177531420754,0.012086658062047917,0.8872779725685541,0.00012860265292792696,2.265659440686323e-08,6.796978322058969e-08,20.373307212143605,0.6299604869751845
SU2CMB_asymptotic,4365.589833793549,1.1507890418146825e-08,0.012856911928443543,0.011407654749361727,0.8872779725685448,0.00011455925843232014,1.7978570692507268e-08,5.393571207752181e-08,20.37330721214259,0.6299604888229183
SU2CMB_asymptotic,4902.780843846927,1.2195543017506712e-08,0.012131967705082099,0.010764427708632292,0.8872779725685436,0.00010200450365062713,1.4253892154353434e-08,4.2761676463060305e-08,20.373307212142464,0.6299604907220394
SU2CMB_asymptotic,5508.601831118178,1.2927234951387786e-08,0.011445288574824606,0.01015515244213229,0.8872779725685433,9.078421658141607e-05,1.1290559794740632e-08,3.3871679384221895e-08,20.373307212142446,0.6299604926757584
SU2CMB_asymptotic,6192.224324751839,1.3706065488559998e-08,0.010794923976481224,0.00957809825988382,0.8872779725685435,8.075994827434546e-05,8.934841216369025e-09,2.6804523649107074e-08,20.37330721214244,0.6299604946874902
SU2CMB_asymptotic,6964.109027270114,1.4535376040538565e-08,0.010179023579438335,0.009031623404291445,0.8872779725685436,7.180738255849482e-05,7.063711738864245e-09,2.1191135216592735e-08,20.373307212142446,0.6299604967608772
SU2CMB_asymptotic,7836.196782649613,1.5418770871458036e-08,0.009595832066542182,0.008514170421109765,0.8872779725685436,6.381490596981118e-05,5.578777517302517e-09,1.673633255190755e-08,20.373307212142453,0.6299604988997977
SU2CMB_asymptotic,8822.129296799276,1.63601396866741e-08,0.009043684180413127,0.008024261764147174,0.887277972568544,5.668232178091554e-05,4.401391872078644e-09,1.3204175616235933e-08,20.373307212142464,0.6299605011083815
SU2CMB_asymptotic,9937.504449201151,1.736368226430287e-08,0.008521000025093402,0.007560495626521384,0.8872779725685437,5.031969371385398e-05,3.4687320467145653e-09,1.0406196140143696e-08,20.37330721214245,0.6299605033910296
SU2CMB_asymptotic,11200.17187871203,1.8433935333124774e-08,0.008026280601005452,0.007121541978926349,0.8872779725685436,4.4646306176631526e-05,2.7306487615336947e-09,8.191946284601084e-09,20.37330721214245,0.6299605057524233
SU2CMB_asymptotic,12630.57545306821,1.9575801882541037e-08,0.007558103572282251,0.0067061388140776616,0.8872779725685435,3.9589729438853554e-05,2.1471374267872438e-09,6.441412280361732e-09,20.373307212142446,0.6299605081975458
SU2CMB_asymptotic,14252.15039744973,2.0794583142106057e-08,0.007115119246334745,0.006313088579471315,0.8872779725685435,3.508497908316028e-05,1.6863092357673872e-09,5.058927707302161e-09,20.373307212142446,0.6299605107316941
SU2CMB_asymptotic,16091.78415122441,2.2096013457871815e-08,0.006696046761259193,0.005941254794554219,0.8872779725685436,3.107376031484783e-05,1.3227640943865242e-09,3.968292283159572e-09,20.373307212142446,0.6299605133604985
SU2CMB_asymptotic,18180.35160313092,2.348629833312192e-08,0.006299670467172591,0.0055895588399628255,0.8872779725685435,2.7503788545853208e-05,1.0362864404474367e-09,3.10885932134231e-09,20.37330721214244,0.6299605160899379
SU2CMB_asymptotic,20553.337165312703,2.497215590691425e-08,0.005924836494296529,0.00525697691245954,0.8872779725685433,2.4328178595709363e-05,8.10800420791647e-10,2.4324012623749412e-09,20.37330721214244,0.6299605189263503
SU2CMB_asymptotic,23251.558310854853,2.6560862177453493e-08,0.005570449496817182,0.0049425371358314115,0.8872779725685433,2.1504895579961942e-05,6.335333052377457e-10,1.900599915713237e-09,20.37330721214244,0.6299605218764575
SU2CMB_asymptotic,26322.00770674737,2.8260300289022706e-08,0.005235469565415356,0.004645316821446049,0.8872779725685433,1.8996261283355638e-05,4.943460218289461e-10,1.4830380654868382e-09,20.373307212142443,0.6299605249473684
SU2CMB_asymptotic,27021.372974390368,2.8633286196375825e-08,0.005167270744194924,0.004584805509622021,0.8872779725685433,1.850458248554477e-05,4.690869553913579e-10,1.4072608661740737e-09,20.373307212142443,0.6299605249474367
